stringa cercata;thread per blocco;ripetizione;dimensione file;throughput
unevenstring;96;1;3000;85019675675,68
unevenstring;96;2;3000;85019675675,68
unevenstring;96;3;3000;82782315789,47
unevenstring;96;4;3000;82782315789,47
unevenstring;96;5;3000;82782315789,47
unevenstring;96;6;3000;82782315789,47
unevenstring;96;7;3000;82782315789,47
unevenstring;96;8;3000;82782315789,47
unevenstring;96;9;3000;82782315789,47
unevenstring;96;10;3000;85019675675,68
unevenstring;96;11;3000;85019675675,68
unevenstring;96;12;3000;85019675675,68
unevenstring;96;13;3000;82782315789,47
unevenstring;96;14;3000;80659692307,69
unevenstring;96;15;3000;82782315789,47
unevenstring;96;16;3000;82782315789,47
unevenstring;96;17;3000;82782315789,47
unevenstring;96;18;3000;82782315789,47
unevenstring;96;19;3000;85019675675,68
unevenstring;96;20;3000;85019675675,68
unevenstring;96;21;3000;85019675675,68
unevenstring;96;22;3000;85019675675,68
unevenstring;96;23;3000;85019675675,68
unevenstring;96;24;3000;85019675675,68
unevenstring;96;25;3000;85019675675,68
unevenstring;96;26;3000;82782315789,47
unevenstring;96;27;3000;82782315789,47
unevenstring;96;28;3000;82782315789,47
unevenstring;96;29;3000;82782315789,47
unevenstring;96;30;3000;85019675675,68
unevenstring;128;1;3000;85019675675,68
unevenstring;128;2;3000;82782315789,47
unevenstring;128;3;3000;82782315789,47
unevenstring;128;4;3000;82782315789,47
unevenstring;128;5;3000;82782315789,47
unevenstring;128;6;3000;82782315789,47
unevenstring;128;7;3000;82782315789,47
unevenstring;128;8;3000;82782315789,47
unevenstring;128;9;3000;82782315789,47
unevenstring;128;10;3000;82782315789,47
unevenstring;128;11;3000;82782315789,47
unevenstring;128;12;3000;85019675675,68
unevenstring;128;13;3000;85019675675,68
unevenstring;128;14;3000;85019675675,68
unevenstring;128;15;3000;85019675675,68
unevenstring;128;16;3000;85019675675,68
unevenstring;128;17;3000;85019675675,68
unevenstring;128;18;3000;85019675675,68
unevenstring;128;19;3000;85019675675,68
unevenstring;128;20;3000;85019675675,68
unevenstring;128;21;3000;82782315789,47
unevenstring;128;22;3000;85019675675,68
unevenstring;128;23;3000;85019675675,68
unevenstring;128;24;3000;82782315789,47
unevenstring;128;25;3000;82782315789,47
unevenstring;128;26;3000;80659692307,69
unevenstring;128;27;3000;80659692307,69
unevenstring;128;28;3000;82782315789,47
unevenstring;128;29;3000;82782315789,47
unevenstring;128;30;3000;82782315789,47
unevenstring;160;1;3000;76725073170,73
unevenstring;160;2;3000;76725073170,73
unevenstring;160;3;3000;76725073170,73
unevenstring;160;4;3000;76725073170,73
unevenstring;160;5;3000;76725073170,73
unevenstring;160;6;3000;76725073170,73
unevenstring;160;7;3000;76725073170,73
unevenstring;160;8;3000;76725073170,73
unevenstring;160;9;3000;76725073170,73
unevenstring;160;10;3000;76725073170,73
unevenstring;160;11;3000;78643200000,00
unevenstring;160;12;3000;76725073170,73
unevenstring;160;13;3000;76725073170,73
unevenstring;160;14;3000;76725073170,73
unevenstring;160;15;3000;76725073170,73
unevenstring;160;16;3000;76725073170,73
unevenstring;160;17;3000;76725073170,73
unevenstring;160;18;3000;76725073170,73
unevenstring;160;19;3000;76725073170,73
unevenstring;160;20;3000;76725073170,73
unevenstring;160;21;3000;76725073170,73
unevenstring;160;22;3000;76725073170,73
unevenstring;160;23;3000;76725073170,73
unevenstring;160;24;3000;76725073170,73
unevenstring;160;25;3000;76725073170,73
unevenstring;160;26;3000;76725073170,73
unevenstring;160;27;3000;76725073170,73
unevenstring;160;28;3000;76725073170,73
unevenstring;160;29;3000;76725073170,73
unevenstring;160;30;3000;76725073170,73
unevenstring;192;1;3000;80659692307,69
unevenstring;192;2;3000;80659692307,69
unevenstring;192;3;3000;80659692307,69
unevenstring;192;4;3000;80659692307,69
unevenstring;192;5;3000;80659692307,69
unevenstring;192;6;3000;80659692307,69
