stringa cercata;thread per blocco;ripetizione;dimensione file;throughput
------------;24;5;7000;215883294117,65
------------;24;6;7000;209715200000,00
------------;24;7;7000;215883294117,65
------------;24;8;7000;215883294117,65
------------;24;9;7000;215883294117,65
------------;24;10;7000;215883294117,65
------------;24;11;7000;215883294117,65
------------;24;12;7000;215883294117,65
------------;24;13;7000;209715200000,00
------------;24;14;7000;209715200000,00
------------;24;15;7000;209715200000,00
------------;24;16;7000;215883294117,65
------------;24;17;7000;209715200000,00
------------;24;18;7000;209715200000,00
------------;24;19;7000;209715200000,00
------------;24;20;7000;209715200000,00
------------;24;21;7000;209715200000,00
------------;24;22;7000;203889777777,78
------------;24;23;7000;203889777777,78
------------;24;24;7000;198379243243,24
------------;24;25;7000;198379243243,24
------------;24;26;7000;198379243243,24
------------;24;27;7000;198379243243,24
------------;24;28;7000;203889777777,78
------------;24;29;7000;198379243243,24
------------;24;30;7000;203889777777,78
------------;28;1;7000;209715200000,00
------------;28;2;7000;209715200000,00
------------;28;3;7000;209715200000,00
------------;28;4;7000;209715200000,00
------------;28;5;7000;203889777777,78
------------;28;6;7000;198379243243,24
------------;28;7;7000;203889777777,78
------------;28;8;7000;203889777777,78
------------;28;9;7000;203889777777,78
------------;28;10;7000;203889777777,78
------------;28;11;7000;209715200000,00
------------;28;12;7000;209715200000,00
------------;28;13;7000;215883294117,65
------------;28;14;7000;209715200000,00
------------;28;15;7000;209715200000,00
------------;28;16;7000;215883294117,65
------------;28;17;7000;215883294117,65
------------;28;18;7000;215883294117,65
------------;28;19;7000;215883294117,65
------------;28;20;7000;209715200000,00
------------;28;21;7000;209715200000,00
------------;28;22;7000;203889777777,78
------------;28;23;7000;198379243243,24
------------;28;24;7000;203889777777,78
------------;28;25;7000;203889777777,78
------------;28;26;7000;203889777777,78
------------;28;27;7000;209715200000,00
------------;28;28;7000;203889777777,78
------------;28;29;7000;209715200000,00
------------;28;30;7000;209715200000,00
------------;32;1;7000;229376000000,00
------------;32;2;7000;222425212121,21
------------;32;3;7000;222425212121,21
------------;32;4;7000;222425212121,21
------------;32;5;7000;215883294117,65
------------;32;6;7000;215883294117,65
------------;32;7;7000;215883294117,65
------------;32;8;7000;222425212121,21
------------;32;9;7000;209715200000,00
------------;32;10;7000;209715200000,00
------------;32;11;7000;215883294117,65
------------;32;12;7000;209715200000,00
------------;32;13;7000;209715200000,00
------------;32;14;7000;209715200000,00
------------;32;15;7000;203889777777,78
------------;32;16;7000;203889777777,78
------------;32;17;7000;203889777777,78
------------;32;18;7000;203889777777,78
------------;32;19;7000;209715200000,00
------------;32;20;7000;209715200000,00
------------;32;21;7000;215883294117,65
------------;32;22;7000;215883294117,65
------------;32;23;7000;222425212121,21
------------;32;24;7000;222425212121,21
------------;32;25;7000;215883294117,65
------------;32;26;7000;215883294117,65
------------;32;27;7000;138491169811,32
------------;32;28;7000;229376000000,00
------------;32;29;7000;229376000000,00
------------;32;30;7000;229376000000,00
