stringa cercata;thread per blocco;ripetizione;dimensione file;throughput
abracadabra;320;16;7000;152917333333,33
abracadabra;320;17;7000;152917333333,33
abracadabra;320;18;7000;149796571428,57
abracadabra;320;19;7000;149796571428,57
abracadabra;320;20;7000;149796571428,57
abracadabra;320;21;7000;149796571428,57
abracadabra;320;22;7000;149796571428,57
abracadabra;320;23;7000;152917333333,33
abracadabra;320;24;7000;156170893617,02
abracadabra;320;25;7000;156170893617,02
abracadabra;320;26;7000;152917333333,33
abracadabra;320;27;7000;156170893617,02
abracadabra;320;28;7000;152917333333,33
abracadabra;320;29;7000;149796571428,57
abracadabra;320;30;7000;152917333333,33
abracadabra;352;1;7000;156170893617,02
abracadabra;352;2;7000;156170893617,02
abracadabra;352;3;7000;156170893617,02
abracadabra;352;4;7000;152917333333,33
abracadabra;352;5;7000;152917333333,33
abracadabra;352;6;7000;152917333333,33
abracadabra;352;7;7000;152917333333,33
abracadabra;352;8;7000;149796571428,57
abracadabra;352;9;7000;146800640000,00
abracadabra;352;10;7000;141154461538,46
abracadabra;352;11;7000;149796571428,57
abracadabra;352;12;7000;156170893617,02
abracadabra;352;13;7000;156170893617,02
abracadabra;352;14;7000;156170893617,02
abracadabra;352;15;7000;156170893617,02
abracadabra;352;16;7000;156170893617,02
abracadabra;352;17;7000;159565913043,48
abracadabra;352;18;7000;159565913043,48
abracadabra;352;19;7000;156170893617,02
abracadabra;352;20;7000;156170893617,02
abracadabra;352;21;7000;156170893617,02
abracadabra;352;22;7000;156170893617,02
abracadabra;352;23;7000;159565913043,48
abracadabra;352;24;7000;163111822222,22
abracadabra;352;25;7000;156170893617,02
abracadabra;352;26;7000;156170893617,02
abracadabra;352;27;7000;156170893617,02
abracadabra;352;28;7000;152917333333,33
abracadabra;352;29;7000;149796571428,57
abracadabra;352;30;7000;146800640000,00
abracadabra;384;1;7000;152917333333,33
abracadabra;384;2;7000;149796571428,57
abracadabra;384;3;7000;152917333333,33
abracadabra;384;4;7000;149796571428,57
abracadabra;384;5;7000;156170893617,02
abracadabra;384;6;7000;149796571428,57
abracadabra;384;7;7000;152917333333,33
abracadabra;384;8;7000;159565913043,48
abracadabra;384;9;7000;156170893617,02
abracadabra;384;10;7000;156170893617,02
abracadabra;384;11;7000;163111822222,22
abracadabra;384;12;7000;163111822222,22
abracadabra;384;13;7000;163111822222,22
abracadabra;384;14;7000;163111822222,22
abracadabra;384;15;7000;163111822222,22
abracadabra;384;16;7000;163111822222,22
abracadabra;384;17;7000;163111822222,22
abracadabra;384;18;7000;163111822222,22
abracadabra;384;19;7000;163111822222,22
abracadabra;384;20;7000;159565913043,48
abracadabra;384;21;7000;159565913043,48
abracadabra;384;22;7000;156170893617,02
abracadabra;384;23;7000;156170893617,02
abracadabra;384;24;7000;156170893617,02
abracadabra;384;25;7000;152917333333,33
abracadabra;384;26;7000;146800640000,00
abracadabra;384;27;7000;143922196078,43
abracadabra;384;28;7000;152917333333,33
abracadabra;384;29;7000;149796571428,57
abracadabra;384;30;7000;159565913043,48
abracadabra;416;1;7000;149796571428,57
abracadabra;416;2;7000;143922196078,43
abracadabra;416;3;7000;146800640000,00
abracadabra;416;4;7000;149796571428,57
abracadabra;416;5;7000;152917333333,33
abracadabra;416;6;7000;156170893617,02
abracadabra;416;7;7000;156170893617,02
abracadabra;416;8;7000;156170893617,02
abracadabra;416;9;7000;152917333333,33
abracadabra;416;10;7000;156170893617,02
abracadabra;416;11;7000;156170893617,02
abracadabra;416;12;7000;152917333333,33
abracadabra;416;13;7000;152917333333,33
abracadabra;416;14;7000;156170893617,02
abracadabra;416;15;7000;152917333333,33
abracadabra;416;16;7000;152917333333,33
abracadabra;416;17;7000;156170893617,02
abracadabra;416;18;7000;152917333333,33
abracadabra;416;19;7000;152917333333,33
abracadabra;416;20;7000;149796571428,57
abracadabra;416;21;7000;146800640000,00
abracadabra;416;22;7000;146800640000,00
abracadabra;416;23;7000;146800640000,00
abracadabra;416;24;7000;152917333333,33
abracadabra;416;25;7000;152917333333,33
abracadabra;416;26;7000;156170893617,02
abracadabra;416;27;7000;152917333333,33
abracadabra;416;28;7000;149796571428,57
abracadabra;416;29;7000;138491169811,32
abracadabra;416;30;7000;141154461538,46
------------;32;1;7000;118387612903,23
------------;32;2;7000;124407322033,90
------------;32;3;7000;120328393442,62
------------;32;4;7000;126552275862,07
------------;32;5;7000;128772491228,07
------------;32;6;7000;124407322033,90
------------;32;7;7000;126552275862,07
------------;32;8;7000;124407322033,90
------------;32;9;7000;122333866666,67
------------;32;10;7000;122333866666,67
------------;32;11;7000;122333866666,67
------------;32;12;7000;100548383561,64
------------;32;13;7000;126552275862,07
------------;32;14;7000;122333866666,67
------------;32;15;7000;120328393442,62
------------;32;16;7000;116508444444,44
------------;32;17;7000;116508444444,44
------------;32;18;7000;114688000000,00
------------;32;19;7000;118387612903,23
------------;32;20;7000;116508444444,44
------------;32;21;7000;118387612903,23
------------;32;22;7000;120328393442,62
------------;32;23;7000;122333866666,67
------------;32;24;7000;122333866666,67
------------;32;25;7000;114688000000,00
------------;32;26;7000;120328393442,62
------------;32;27;7000;122333866666,67
------------;32;28;7000;124407322033,90
------------;32;29;7000;122333866666,67
------------;32;30;7000;120328393442,62
------------;64;1;7000;215883294117,65
------------;64;2;7000;183500800000,00
------------;64;3;7000;183500800000,00
------------;64;4;7000;183500800000,00
------------;64;5;7000;183500800000,00
------------;64;6;7000;193158736842,11
------------;64;7;7000;188205948717,95
------------;64;8;7000;179025170731,71
------------;64;9;7000;179025170731,71
------------;64;10;7000;198379243243,24
------------;64;11;7000;198379243243,24
------------;64;12;7000;188205948717,95
------------;64;13;7000;183500800000,00
------------;64;14;7000;215883294117,65
------------;64;15;7000;203889777777,78
------------;64;16;7000;209715200000,00
------------;64;17;7000;209715200000,00
------------;64;18;7000;203889777777,78
------------;64;19;7000;203889777777,78
------------;64;20;7000;203889777777,78
------------;64;21;7000;222425212121,21
------------;64;22;7000;215883294117,65
------------;64;23;7000;222425212121,21
------------;64;24;7000;222425212121,21
------------;64;25;7000;215883294117,65
------------;64;26;7000;215883294117,65
------------;64;27;7000;215883294117,65
------------;64;28;7000;203889777777,78
------------;64;29;7000;188205948717,95
------------;64;30;7000;209715200000,00
------------;96;1;7000;203889777777,78
------------;96;2;7000;203889777777,78
------------;96;3;7000;198379243243,24
------------;96;4;7000;203889777777,78
------------;96;5;7000;203889777777,78
------------;96;6;7000;198379243243,24
------------;96;7;7000;198379243243,24
------------;96;8;7000;198379243243,24
------------;96;9;7000;198379243243,24
------------;96;10;7000;198379243243,24
------------;96;11;7000;198379243243,24
------------;96;12;7000;198379243243,24
------------;96;13;7000;203889777777,78
------------;96;14;7000;215883294117,65
------------;96;15;7000;209715200000,00
------------;96;16;7000;203889777777,78
------------;96;17;7000;183500800000,00
------------;96;18;7000;179025170731,71
------------;96;19;7000;170698418604,65
------------;96;20;7000;166818909090,91
------------;96;21;7000;188205948717,95
------------;96;22;7000;193158736842,11
------------;96;23;7000;203889777777,78
------------;96;24;7000;203889777777,78
------------;96;25;7000;198379243243,24
------------;96;26;7000;198379243243,24
------------;96;27;7000;203889777777,78
------------;96;28;7000;203889777777,78
------------;96;29;7000;198379243243,24
------------;96;30;7000;198379243243,24
------------;128;1;7000;209715200000,00
------------;128;2;7000;209715200000,00
------------;128;3;7000;203889777777,78
------------;128;4;7000;193158736842,11
------------;128;5;7000;188205948717,95
------------;128;6;7000;198379243243,24
------------;128;7;7000;198379243243,24
------------;128;8;7000;203889777777,78
------------;128;9;7000;198379243243,24
------------;128;10;7000;188205948717,95
------------;128;11;7000;183500800000,00
------------;128;12;7000;170698418604,65
------------;128;13;7000;174762666666,67
------------;128;14;7000;179025170731,71
------------;128;15;7000;174762666666,67
------------;128;16;7000;188205948717,95
------------;128;17;7000;183500800000,00
------------;128;18;7000;188205948717,95
------------;128;19;7000;188205948717,95
------------;128;20;7000;188205948717,95
------------;128;21;7000;188205948717,95
------------;128;22;7000;188205948717,95
------------;128;23;7000;198379243243,24
------------;128;24;7000;198379243243,24
------------;128;25;7000;203889777777,78
------------;128;26;7000;193158736842,11
------------;128;27;7000;198379243243,24
------------;128;28;7000;183500800000,00
------------;128;29;7000;188205948717,95
------------;128;30;7000;188205948717,95
------------;160;1;7000;198379243243,24
------------;160;2;7000;203889777777,78
------------;160;3;7000;198379243243,24
------------;160;4;7000;193158736842,11
------------;160;5;7000;188205948717,95
------------;160;6;7000;188205948717,95
------------;160;7;7000;179025170731,71
------------;160;8;7000;188205948717,95
------------;160;9;7000;179025170731,71
------------;160;10;7000;188205948717,95
------------;160;11;7000;222425212121,21
------------;160;12;7000;215883294117,65
------------;160;13;7000;222425212121,21
------------;160;14;7000;209715200000,00
------------;160;15;7000;215883294117,65
------------;160;16;7000;215883294117,65
------------;160;17;7000;215883294117,65
------------;160;18;7000;209715200000,00
------------;160;19;7000;215883294117,65
------------;160;20;7000;215883294117,65
------------;160;21;7000;215883294117,65
------------;160;22;7000;215883294117,65
------------;160;23;7000;209715200000,00
------------;160;24;7000;215883294117,65
------------;160;25;7000;209715200000,00
------------;160;26;7000;209715200000,00
------------;160;27;7000;198379243243,24
------------;160;28;7000;193158736842,11
------------;160;29;7000;193158736842,11
------------;160;30;7000;193158736842,11
------------;192;1;7000;179025170731,71
------------;192;2;7000;166818909090,91
------------;192;3;7000;159565913043,48
------------;192;4;7000;166818909090,91
------------;192;5;7000;170698418604,65
------------;192;6;7000;174762666666,67
------------;192;7;7000;179025170731,71
------------;192;8;7000;183500800000,00
------------;192;9;7000;193158736842,11
------------;192;10;7000;193158736842,11
------------;192;11;7000;198379243243,24
------------;192;12;7000;193158736842,11
------------;192;13;7000;198379243243,24
------------;192;14;7000;203889777777,78
------------;192;15;7000;203889777777,78
------------;192;16;7000;198379243243,24
------------;192;17;7000;203889777777,78
------------;192;18;7000;198379243243,24
------------;192;19;7000;193158736842,11
------------;192;20;7000;193158736842,11
------------;192;21;7000;193158736842,11
------------;192;22;7000;188205948717,95
------------;192;23;7000;183500800000,00
------------;192;24;7000;179025170731,71
------------;192;25;7000;174762666666,67
------------;192;26;7000;174762666666,67
------------;192;27;7000;174762666666,67
------------;192;28;7000;170698418604,65
------------;192;29;7000;179025170731,71
------------;192;30;7000;179025170731,71
------------;224;1;7000;193158736842,11
------------;224;2;7000;193158736842,11
------------;224;3;7000;193158736842,11
------------;224;4;7000;198379243243,24
------------;224;5;7000;203889777777,78
------------;224;6;7000;209715200000,00
------------;224;7;7000;203889777777,78
------------;224;8;7000;209715200000,00
------------;224;9;7000;209715200000,00
------------;224;10;7000;215883294117,65
------------;224;11;7000;215883294117,65
------------;224;12;7000;209715200000,00
------------;224;13;7000;209715200000,00
------------;224;14;7000;203889777777,78
------------;224;15;7000;203889777777,78
------------;224;16;7000;198379243243,24
------------;224;17;7000;209715200000,00
------------;224;18;7000;198379243243,24
------------;224;19;7000;193158736842,11
------------;224;20;7000;193158736842,11
------------;224;21;7000;193158736842,11
------------;224;22;7000;193158736842,11
------------;224;23;7000;193158736842,11
------------;224;24;7000;198379243243,24
------------;224;25;7000;198379243243,24
------------;224;26;7000;193158736842,11
------------;224;27;7000;193158736842,11
------------;224;28;7000;193158736842,11
------------;224;29;7000;198379243243,24
------------;224;30;7000;198379243243,24
------------;256;1;7000;203889777777,78
------------;256;2;7000;203889777777,78
------------;256;3;7000;203889777777,78
------------;256;4;7000;203889777777,78
------------;256;5;7000;198379243243,24
------------;256;6;7000;193158736842,11
------------;256;7;7000;193158736842,11
------------;256;8;7000;188205948717,95
------------;256;9;7000;183500800000,00
------------;256;10;7000;193158736842,11
------------;256;11;7000;188205948717,95
------------;256;12;7000;188205948717,95
------------;256;13;7000;183500800000,00
------------;256;14;7000;179025170731,71
------------;256;15;7000;183500800000,00
------------;256;16;7000;183500800000,00
------------;256;17;7000;203889777777,78
------------;256;18;7000;188205948717,95
------------;256;19;7000;203889777777,78
------------;256;20;7000;203889777777,78
------------;256;21;7000;198379243243,24
------------;256;22;7000;203889777777,78
------------;256;23;7000;203889777777,78
------------;256;24;7000;203889777777,78
------------;256;25;7000;209715200000,00
------------;256;26;7000;209715200000,00
------------;256;27;7000;209715200000,00
------------;256;28;7000;209715200000,00
------------;256;29;7000;198379243243,24
------------;256;30;7000;198379243243,24
------------;288;1;7000;209715200000,00
------------;288;2;7000;198379243243,24
------------;288;3;7000;193158736842,11
------------;288;4;7000;203889777777,78
------------;288;5;7000;203889777777,78
------------;288;6;7000;209715200000,00
------------;288;7;7000;203889777777,78
