stringa cercata;thread per blocco;ripetizione;dimensione file;throughput
------------;64;24;7000;50274191780,82
------------;64;25;7000;49932190476,19
------------;64;26;7000;50274191780,82
------------;64;27;7000;50274191780,82
------------;64;28;7000;49932190476,19
------------;64;29;7000;49932190476,19
------------;64;30;7000;49932190476,19
------------;96;1;7000;53188637681,16
------------;96;2;7000;53188637681,16
------------;96;3;7000;53188637681,16
------------;96;4;7000;53576875912,41
------------;96;5;7000;53188637681,16
------------;96;6;7000;53188637681,16
------------;96;7;7000;53188637681,16
------------;96;8;7000;53576875912,41
------------;96;9;7000;53576875912,41
------------;96;10;7000;53576875912,41
------------;96;11;7000;53188637681,16
------------;96;12;7000;53188637681,16
------------;96;13;7000;53188637681,16
------------;96;14;7000;52805985611,51
------------;96;15;7000;53188637681,16
------------;96;16;7000;53188637681,16
------------;96;17;7000;53576875912,41
------------;96;18;7000;53188637681,16
------------;96;19;7000;53188637681,16
------------;96;20;7000;53188637681,16
------------;96;21;7000;53188637681,16
------------;96;22;7000;53188637681,16
------------;96;23;7000;53188637681,16
------------;96;24;7000;53188637681,16
------------;96;25;7000;53188637681,16
------------;96;26;7000;53188637681,16
------------;96;27;7000;53188637681,16
------------;96;28;7000;53188637681,16
------------;96;29;7000;53188637681,16
------------;96;30;7000;53188637681,16
------------;128;1;7000;54370607407,41
------------;128;2;7000;54370607407,41
------------;128;3;7000;54370607407,41
------------;128;4;7000;54370607407,41
------------;128;5;7000;54370607407,41
------------;128;6;7000;54370607407,41
------------;128;7;7000;54776358208,96
------------;128;8;7000;54370607407,41
------------;128;9;7000;54370607407,41
------------;128;10;7000;54370607407,41
------------;128;11;7000;54370607407,41
------------;128;12;7000;54370607407,41
------------;128;13;7000;53970823529,41
------------;128;14;7000;54370607407,41
------------;128;15;7000;54370607407,41
------------;128;16;7000;54370607407,41
------------;128;17;7000;54776358208,96
------------;128;18;7000;54370607407,41
------------;128;19;7000;54776358208,96
------------;128;20;7000;54370607407,41
------------;128;21;7000;54370607407,41
------------;128;22;7000;54370607407,41
------------;128;23;7000;54370607407,41
------------;128;24;7000;54370607407,41
------------;128;25;7000;53970823529,41
------------;128;26;7000;54370607407,41
------------;128;27;7000;54370607407,41
------------;128;28;7000;54370607407,41
------------;128;29;7000;54370607407,41
------------;128;30;7000;54370607407,41
------------;160;1;7000;51690366197,18
------------;160;2;7000;51328895104,90
------------;160;3;7000;51690366197,18
------------;160;4;7000;51690366197,18
------------;160;5;7000;51690366197,18
------------;160;6;7000;51690366197,18
------------;160;7;7000;51690366197,18
------------;160;8;7000;51690366197,18
------------;160;9;7000;51690366197,18
------------;160;10;7000;51328895104,90
------------;160;11;7000;52056964539,01
------------;160;12;7000;52056964539,01
------------;160;13;7000;51690366197,18
------------;160;14;7000;51328895104,90
------------;160;15;7000;51690366197,18
------------;160;16;7000;51328895104,90
------------;160;17;7000;50620910344,83
------------;160;18;7000;52056964539,01
------------;160;19;7000;52428800000,00
------------;160;20;7000;51690366197,18
------------;160;21;7000;51690366197,18
------------;160;22;7000;51328895104,90
------------;160;23;7000;50972444444,44
------------;160;24;7000;50620910344,83
------------;160;25;7000;52056964539,01
------------;160;26;7000;52056964539,01
------------;160;27;7000;51690366197,18
------------;160;28;7000;51690366197,18
------------;160;29;7000;51328895104,90
------------;160;30;7000;50972444444,44
------------;192;1;7000;54370607407,41
------------;192;2;7000;54776358208,96
------------;192;3;7000;54776358208,96
------------;192;4;7000;54776358208,96
------------;192;5;7000;54776358208,96
------------;192;6;7000;54370607407,41
------------;192;7;7000;54370607407,41
------------;192;8;7000;55606303030,30
------------;192;9;7000;56461784615,38
------------;192;10;7000;56030778625,95
------------;192;11;7000;55188210526,32
------------;192;12;7000;54370607407,41
------------;192;13;7000;54370607407,41
------------;192;14;7000;50274191780,82
------------;192;15;7000;54370607407,41
------------;192;16;7000;56030778625,95
------------;192;17;7000;55606303030,30
------------;192;18;7000;54776358208,96
------------;192;19;7000;54370607407,41
------------;192;20;7000;53970823529,41
------------;192;21;7000;52056964539,01
------------;192;22;7000;53188637681,16
------------;192;23;7000;54776358208,96
------------;192;24;7000;55188210526,32
------------;192;25;7000;55188210526,32
------------;192;26;7000;54776358208,96
------------;192;27;7000;53970823529,41
------------;192;28;7000;52805985611,51
------------;192;29;7000;53188637681,16
------------;192;30;7000;54370607407,41
------------;224;1;7000;49594810810,81
------------;224;2;7000;49594810810,81
------------;224;3;7000;49261959731,54
------------;224;4;7000;48609483443,71
------------;224;5;7000;48289684210,53
------------;224;6;7000;48609483443,71
------------;224;7;7000;49261959731,54
------------;224;8;7000;49594810810,81
------------;224;9;7000;49594810810,81
------------;224;10;7000;48933546666,67
------------;224;11;7000;48289684210,53
------------;224;12;7000;48609483443,71
------------;224;13;7000;48933546666,67
------------;224;14;7000;49261959731,54
------------;224;15;7000;49594810810,81
------------;224;16;7000;49594810810,81
------------;224;17;7000;48933546666,67
------------;224;18;7000;48933546666,67
------------;224;19;7000;48933546666,67
------------;224;20;7000;49261959731,54
------------;224;21;7000;49594810810,81
------------;224;22;7000;49932190476,19
------------;224;23;7000;49594810810,81
------------;224;24;7000;48933546666,67
------------;224;25;7000;48609483443,71
------------;224;26;7000;48609483443,71
------------;224;27;7000;48933546666,67
------------;224;28;7000;49261959731,54
------------;224;29;7000;49594810810,81
------------;224;30;7000;48933546666,67
------------;256;1;7000;55188210526,32
------------;256;2;7000;54776358208,96
------------;256;3;7000;55606303030,30
------------;256;4;7000;55188210526,32
------------;256;5;7000;55606303030,30
------------;256;6;7000;55606303030,30
------------;256;7;7000;55606303030,30
------------;256;8;7000;55188210526,32
------------;256;9;7000;54776358208,96
------------;256;10;7000;55606303030,30
------------;256;11;7000;56030778625,95
------------;256;12;7000;56030778625,95
------------;256;13;7000;56030778625,95
------------;256;14;7000;54370607407,41
------------;256;15;7000;56461784615,38
------------;256;16;7000;55606303030,30
------------;256;17;7000;56030778625,95
------------;256;18;7000;56461784615,38
------------;256;19;7000;56899472868,22
------------;256;20;7000;55606303030,30
------------;256;21;7000;56030778625,95
------------;256;22;7000;53970823529,41
------------;256;23;7000;56899472868,22
------------;256;24;7000;56461784615,38
------------;256;25;7000;55606303030,30
------------;256;26;7000;56899472868,22
------------;256;27;7000;55606303030,30
------------;256;28;7000;53576875912,41
