stringa cercata;limite shared mem;thread per blocco;blocchi per SM;ripetizione;dimensione file;throughput
unevenstring;87;128;12;25;7000;188205948717,95
unevenstring;87;128;12;26;7000;183500800000,00
unevenstring;87;128;12;27;7000;183500800000,00
unevenstring;87;128;12;28;7000;183500800000,00
unevenstring;87;128;12;29;7000;188205948717,95
unevenstring;87;128;12;30;7000;183500800000,00
unevenstring;87;160;9;1;7000;179025170731,71
unevenstring;87;160;9;2;7000;179025170731,71
unevenstring;87;160;9;3;7000;179025170731,71
unevenstring;87;160;9;4;7000;183500800000,00
unevenstring;87;160;9;5;7000;183500800000,00
unevenstring;87;160;9;6;7000;179025170731,71
unevenstring;87;160;9;7;7000;179025170731,71
unevenstring;87;160;9;8;7000;163111822222,22
unevenstring;87;160;9;9;7000;163111822222,22
unevenstring;87;160;9;10;7000;166818909090,91
unevenstring;87;160;9;11;7000;170698418604,65
unevenstring;87;160;9;12;7000;166818909090,91
unevenstring;87;160;9;13;7000;174762666666,67
unevenstring;87;160;9;14;7000;179025170731,71
unevenstring;87;160;9;15;7000;174762666666,67
unevenstring;87;160;9;16;7000;183500800000,00
unevenstring;87;160;9;17;7000;183500800000,00
unevenstring;87;160;9;18;7000;188205948717,95
unevenstring;87;160;9;19;7000;183500800000,00
unevenstring;87;160;9;20;7000;179025170731,71
unevenstring;87;160;9;21;7000;188205948717,95
unevenstring;87;160;9;22;7000;183500800000,00
unevenstring;87;160;9;23;7000;183500800000,00
unevenstring;87;160;9;24;7000;183500800000,00
unevenstring;87;160;9;25;7000;183500800000,00
unevenstring;87;160;9;26;7000;183500800000,00
unevenstring;87;160;9;27;7000;183500800000,00
unevenstring;87;160;9;28;7000;183500800000,00
unevenstring;87;160;9;29;7000;188205948717,95
unevenstring;87;160;9;30;7000;179025170731,71
unevenstring;87;192;8;1;7000;188205948717,95
unevenstring;87;192;8;2;7000;183500800000,00
unevenstring;87;192;8;3;7000;179025170731,71
unevenstring;87;192;8;4;7000;174762666666,67
unevenstring;87;192;8;5;7000;179025170731,71
unevenstring;87;192;8;6;7000;179025170731,71
unevenstring;87;192;8;7;7000;174762666666,67
unevenstring;87;192;8;8;7000;193158736842,11
unevenstring;87;192;8;9;7000;188205948717,95
unevenstring;87;192;8;10;7000;188205948717,95
unevenstring;87;192;8;11;7000;179025170731,71
unevenstring;87;192;8;12;7000;183500800000,00
unevenstring;87;192;8;13;7000;193158736842,11
unevenstring;87;192;8;14;7000;188205948717,95
unevenstring;87;192;8;15;7000;188205948717,95
unevenstring;87;192;8;16;7000;183500800000,00
unevenstring;87;192;8;17;7000;179025170731,71
