stringa cercata;thread per blocco;blocchi per SM;ripetizione;dimensione file;throughput
abracadabra;160;9;6;2000;139810133333,33
abracadabra;160;9;7;2000;149796571428,57
abracadabra;160;9;8;2000;149796571428,57
abracadabra;160;9;9;2000;149796571428,57
abracadabra;160;9;10;2000;161319384615,38
abracadabra;160;9;11;2000;149796571428,57
abracadabra;160;9;12;2000;149796571428,57
abracadabra;160;9;13;2000;161319384615,38
abracadabra;160;9;14;2000;161319384615,38
abracadabra;160;9;15;2000;161319384615,38
abracadabra;160;9;16;2000;161319384615,38
abracadabra;160;9;17;2000;161319384615,38
abracadabra;160;9;18;2000;161319384615,38
abracadabra;160;9;19;2000;161319384615,38
abracadabra;160;9;20;2000;161319384615,38
abracadabra;160;9;21;2000;161319384615,38
abracadabra;160;9;22;2000;161319384615,38
abracadabra;160;9;23;2000;161319384615,38
abracadabra;160;9;24;2000;149796571428,57
abracadabra;160;9;25;2000;161319384615,38
abracadabra;160;9;26;2000;161319384615,38
abracadabra;160;9;27;2000;161319384615,38
abracadabra;160;9;28;2000;161319384615,38
abracadabra;160;9;29;2000;161319384615,38
abracadabra;160;9;30;2000;161319384615,38
abracadabra;192;8;1;2000;161319384615,38
abracadabra;192;8;2;2000;161319384615,38
abracadabra;192;8;3;2000;161319384615,38
abracadabra;192;8;4;2000;161319384615,38
abracadabra;192;8;5;2000;161319384615,38
abracadabra;192;8;6;2000;161319384615,38
abracadabra;192;8;7;2000;161319384615,38
abracadabra;192;8;8;2000;161319384615,38
abracadabra;192;8;9;2000;161319384615,38
abracadabra;192;8;10;2000;161319384615,38
abracadabra;192;8;11;2000;161319384615,38
abracadabra;192;8;12;2000;174762666666,67
abracadabra;192;8;13;2000;161319384615,38
abracadabra;192;8;14;2000;161319384615,38
abracadabra;192;8;15;2000;161319384615,38
abracadabra;192;8;16;2000;161319384615,38
abracadabra;192;8;17;2000;161319384615,38
abracadabra;192;8;18;2000;149796571428,57
abracadabra;192;8;19;2000;149796571428,57
abracadabra;192;8;20;2000;149796571428,57
abracadabra;192;8;21;2000;139810133333,33
abracadabra;192;8;22;2000;139810133333,33
abracadabra;192;8;23;2000;139810133333,33
abracadabra;192;8;24;2000;139810133333,33
abracadabra;192;8;25;2000;139810133333,33
abracadabra;192;8;26;2000;139810133333,33
abracadabra;192;8;27;2000;139810133333,33
abracadabra;192;8;28;2000;131072000000,00
abracadabra;192;8;29;2000;131072000000,00
abracadabra;192;8;30;2000;139810133333,33
abracadabra;224;6;1;2000;139810133333,33
abracadabra;224;6;2;2000;139810133333,33
abracadabra;224;6;3;2000;139810133333,33
abracadabra;224;6;4;2000;131072000000,00
abracadabra;224;6;5;2000;139810133333,33
abracadabra;224;6;6;2000;131072000000,00
abracadabra;224;6;7;2000;139810133333,33
abracadabra;224;6;8;2000;139810133333,33
abracadabra;224;6;9;2000;149796571428,57
abracadabra;224;6;10;2000;139810133333,33
abracadabra;224;6;11;2000;139810133333,33
abracadabra;224;6;12;2000;139810133333,33
abracadabra;224;6;13;2000;139810133333,33
abracadabra;224;6;14;2000;149796571428,57
abracadabra;224;6;15;2000;149796571428,57
abracadabra;224;6;16;2000;149796571428,57
abracadabra;224;6;17;2000;149796571428,57
abracadabra;224;6;18;2000;149796571428,57
abracadabra;224;6;19;2000;161319384615,38
abracadabra;224;6;20;2000;161319384615,38
abracadabra;224;6;21;2000;161319384615,38
abracadabra;224;6;22;2000;149796571428,57
abracadabra;224;6;23;2000;161319384615,38
abracadabra;224;6;24;2000;161319384615,38
abracadabra;224;6;25;2000;161319384615,38
abracadabra;224;6;26;2000;161319384615,38
abracadabra;224;6;27;2000;161319384615,38
abracadabra;224;6;28;2000;161319384615,38
abracadabra;224;6;29;2000;161319384615,38
abracadabra;224;6;30;2000;149796571428,57
abracadabra;256;6;1;2000;161319384615,38
abracadabra;256;6;2;2000;161319384615,38
abracadabra;256;6;3;2000;161319384615,38
abracadabra;256;6;4;2000;161319384615,38
abracadabra;256;6;5;2000;161319384615,38
abracadabra;256;6;6;2000;161319384615,38
abracadabra;256;6;7;2000;174762666666,67
abracadabra;256;6;8;2000;161319384615,38
abracadabra;256;6;9;2000;161319384615,38
abracadabra;256;6;10;2000;161319384615,38
abracadabra;256;6;11;2000;161319384615,38
abracadabra;256;6;12;2000;161319384615,38
abracadabra;256;6;13;2000;161319384615,38
abracadabra;256;6;14;2000;161319384615,38
abracadabra;256;6;15;2000;161319384615,38
abracadabra;256;6;16;2000;161319384615,38
abracadabra;256;6;17;2000;161319384615,38
abracadabra;256;6;18;2000;161319384615,38
abracadabra;256;6;19;2000;149796571428,57
abracadabra;256;6;20;2000;149796571428,57
abracadabra;256;6;21;2000;149796571428,57
abracadabra;256;6;22;2000;149796571428,57
abracadabra;256;6;23;2000;149796571428,57
abracadabra;256;6;24;2000;139810133333,33
abracadabra;256;6;25;2000;149796571428,57
abracadabra;256;6;26;2000;149796571428,57
abracadabra;256;6;27;2000;139810133333,33
abracadabra;256;6;28;2000;139810133333,33
abracadabra;256;6;29;2000;139810133333,33
abracadabra;256;6;30;2000;139810133333,33
abracadabra;288;5;1;2000;139810133333,33
abracadabra;288;5;2;2000;139810133333,33
abracadabra;288;5;3;2000;139810133333,33
abracadabra;288;5;4;2000;139810133333,33
abracadabra;288;5;5;2000;139810133333,33
abracadabra;288;5;6;2000;139810133333,33
abracadabra;288;5;7;2000;139810133333,33
abracadabra;288;5;8;2000;139810133333,33
abracadabra;288;5;9;2000;139810133333,33
abracadabra;288;5;10;2000;139810133333,33
abracadabra;288;5;11;2000;139810133333,33
abracadabra;288;5;12;2000;139810133333,33
abracadabra;288;5;13;2000;139810133333,33
abracadabra;288;5;14;2000;149796571428,57
abracadabra;288;5;15;2000;149796571428,57
abracadabra;288;5;16;2000;149796571428,57
abracadabra;288;5;17;2000;149796571428,57
abracadabra;288;5;18;2000;139810133333,33
abracadabra;288;5;19;2000;149796571428,57
abracadabra;288;5;20;2000;149796571428,57
abracadabra;288;5;21;2000;149796571428,57
abracadabra;288;5;22;2000;149796571428,57
abracadabra;288;5;23;2000;149796571428,57
abracadabra;288;5;24;2000;149796571428,57
abracadabra;288;5;25;2000;161319384615,38
abracadabra;288;5;26;2000;161319384615,38
abracadabra;288;5;27;2000;149796571428,57
abracadabra;288;5;28;2000;149796571428,57
abracadabra;288;5;29;2000;161319384615,38
abracadabra;288;5;30;2000;161319384615,38
unevenstring;32;24;1;2000;139810133333,33
unevenstring;32;24;2;2000;149796571428,57
unevenstring;32;24;3;2000;149796571428,57
unevenstring;32;24;4;2000;149796571428,57
unevenstring;32;24;5;2000;149796571428,57
unevenstring;32;24;6;2000;149796571428,57
unevenstring;32;24;7;2000;149796571428,57
unevenstring;32;24;8;2000;149796571428,57
unevenstring;32;24;9;2000;149796571428,57
unevenstring;32;24;10;2000;149796571428,57
unevenstring;32;24;11;2000;149796571428,57
unevenstring;32;24;12;2000;149796571428,57
unevenstring;32;24;13;2000;149796571428,57
unevenstring;32;24;14;2000;149796571428,57
unevenstring;32;24;15;2000;149796571428,57
unevenstring;32;24;16;2000;149796571428,57
unevenstring;32;24;17;2000;149796571428,57
unevenstring;32;24;18;2000;139810133333,33
unevenstring;32;24;19;2000;149796571428,57
unevenstring;32;24;20;2000;149796571428,57
unevenstring;32;24;21;2000;139810133333,33
unevenstring;32;24;22;2000;139810133333,33
unevenstring;32;24;23;2000;139810133333,33
unevenstring;32;24;24;2000;139810133333,33
unevenstring;32;24;25;2000;139810133333,33
unevenstring;32;24;26;2000;139810133333,33
unevenstring;32;24;27;2000;139810133333,33
unevenstring;32;24;28;2000;139810133333,33
unevenstring;32;24;29;2000;139810133333,33
unevenstring;32;24;30;2000;131072000000,00
unevenstring;64;24;1;2000;174762666666,67
unevenstring;64;24;2;2000;174762666666,67
unevenstring;64;24;3;2000;161319384615,38
unevenstring;64;24;4;2000;161319384615,38
unevenstring;64;24;5;2000;161319384615,38
unevenstring;64;24;6;2000;161319384615,38
unevenstring;64;24;7;2000;161319384615,38
unevenstring;64;24;8;2000;149796571428,57
unevenstring;64;24;9;2000;161319384615,38
unevenstring;64;24;10;2000;174762666666,67
unevenstring;64;24;11;2000;174762666666,67
unevenstring;64;24;12;2000;174762666666,67
unevenstring;64;24;13;2000;174762666666,67
unevenstring;64;24;14;2000;190650181818,18
unevenstring;64;24;15;2000;174762666666,67
unevenstring;64;24;16;2000;174762666666,67
unevenstring;64;24;17;2000;174762666666,67
unevenstring;64;24;18;2000;174762666666,67
unevenstring;64;24;19;2000;174762666666,67
unevenstring;64;24;20;2000;190650181818,18
unevenstring;64;24;21;2000;174762666666,67
unevenstring;64;24;22;2000;174762666666,67
unevenstring;64;24;23;2000;174762666666,67
unevenstring;64;24;24;2000;190650181818,18
unevenstring;64;24;25;2000;190650181818,18
unevenstring;64;24;26;2000;190650181818,18
unevenstring;64;24;27;2000;190650181818,18
unevenstring;64;24;28;2000;190650181818,18
unevenstring;64;24;29;2000;190650181818,18
unevenstring;64;24;30;2000;190650181818,18
unevenstring;96;16;1;2000;190650181818,18
unevenstring;96;16;2;2000;190650181818,18
unevenstring;96;16;3;2000;190650181818,18
unevenstring;96;16;4;2000;190650181818,18
unevenstring;96;16;5;2000;190650181818,18
unevenstring;96;16;6;2000;190650181818,18
unevenstring;96;16;7;2000;190650181818,18
unevenstring;96;16;8;2000;190650181818,18
unevenstring;96;16;9;2000;190650181818,18
unevenstring;96;16;10;2000;190650181818,18
unevenstring;96;16;11;2000;190650181818,18
unevenstring;96;16;12;2000;190650181818,18
unevenstring;96;16;13;2000;190650181818,18
unevenstring;96;16;14;2000;190650181818,18
unevenstring;96;16;15;2000;190650181818,18
unevenstring;96;16;16;2000;190650181818,18
unevenstring;96;16;17;2000;190650181818,18
unevenstring;96;16;18;2000;190650181818,18
unevenstring;96;16;19;2000;190650181818,18
unevenstring;96;16;20;2000;190650181818,18
unevenstring;96;16;21;2000;190650181818,18
unevenstring;96;16;22;2000;190650181818,18
unevenstring;96;16;23;2000;190650181818,18
unevenstring;96;16;24;2000;190650181818,18
unevenstring;96;16;25;2000;190650181818,18
unevenstring;96;16;26;2000;190650181818,18
unevenstring;96;16;27;2000;190650181818,18
unevenstring;96;16;28;2000;190650181818,18
unevenstring;96;16;29;2000;174762666666,67
unevenstring;96;16;30;2000;174762666666,67
unevenstring;128;12;1;2000;190650181818,18
unevenstring;128;12;2;2000;190650181818,18
unevenstring;128;12;3;2000;190650181818,18
unevenstring;128;12;4;2000;190650181818,18
unevenstring;128;12;5;2000;190650181818,18
unevenstring;128;12;6;2000;190650181818,18
unevenstring;128;12;7;2000;190650181818,18
unevenstring;128;12;8;2000;190650181818,18
unevenstring;128;12;9;2000;190650181818,18
unevenstring;128;12;10;2000;190650181818,18
unevenstring;128;12;11;2000;190650181818,18
unevenstring;128;12;12;2000;190650181818,18
unevenstring;128;12;13;2000;190650181818,18
unevenstring;128;12;14;2000;190650181818,18
unevenstring;128;12;15;2000;190650181818,18
unevenstring;128;12;16;2000;190650181818,18
unevenstring;128;12;17;2000;190650181818,18
unevenstring;128;12;18;2000;190650181818,18
unevenstring;128;12;19;2000;190650181818,18
unevenstring;128;12;20;2000;190650181818,18
unevenstring;128;12;21;2000;174762666666,67
unevenstring;128;12;22;2000;190650181818,18
unevenstring;128;12;23;2000;190650181818,18
unevenstring;128;12;24;2000;190650181818,18
unevenstring;128;12;25;2000;174762666666,67
unevenstring;128;12;26;2000;174762666666,67
unevenstring;128;12;27;2000;190650181818,18
unevenstring;128;12;28;2000;174762666666,67
unevenstring;128;12;29;2000;174762666666,67
unevenstring;128;12;30;2000;190650181818,18
unevenstring;160;9;1;2000;174762666666,67
unevenstring;160;9;2;2000;174762666666,67
unevenstring;160;9;3;2000;174762666666,67
unevenstring;160;9;4;2000;174762666666,67
unevenstring;160;9;5;2000;190650181818,18
unevenstring;160;9;6;2000;190650181818,18
unevenstring;160;9;7;2000;190650181818,18
unevenstring;160;9;8;2000;190650181818,18
unevenstring;160;9;9;2000;190650181818,18
unevenstring;160;9;10;2000;190650181818,18
unevenstring;160;9;11;2000;190650181818,18
unevenstring;160;9;12;2000;190650181818,18
unevenstring;160;9;13;2000;190650181818,18
unevenstring;160;9;14;2000;190650181818,18
unevenstring;160;9;15;2000;190650181818,18
unevenstring;160;9;16;2000;174762666666,67
unevenstring;160;9;17;2000;190650181818,18
unevenstring;160;9;18;2000;190650181818,18
unevenstring;160;9;19;2000;174762666666,67
unevenstring;160;9;20;2000;174762666666,67
unevenstring;160;9;21;2000;190650181818,18
unevenstring;160;9;22;2000;174762666666,67
unevenstring;160;9;23;2000;190650181818,18
unevenstring;160;9;24;2000;190650181818,18
unevenstring;160;9;25;2000;174762666666,67
unevenstring;160;9;26;2000;190650181818,18
unevenstring;160;9;27;2000;190650181818,18
unevenstring;160;9;28;2000;190650181818,18
unevenstring;160;9;29;2000;190650181818,18
unevenstring;160;9;30;2000;190650181818,18
unevenstring;192;8;1;2000;190650181818,18
unevenstring;192;8;2;2000;190650181818,18
unevenstring;192;8;3;2000;190650181818,18
unevenstring;192;8;4;2000;190650181818,18
unevenstring;192;8;5;2000;209715200000,00
unevenstring;192;8;6;2000;190650181818,18
unevenstring;192;8;7;2000;190650181818,18
unevenstring;192;8;8;2000;190650181818,18
unevenstring;192;8;9;2000;190650181818,18
unevenstring;192;8;10;2000;190650181818,18
unevenstring;192;8;11;2000;190650181818,18
unevenstring;192;8;12;2000;190650181818,18
unevenstring;192;8;13;2000;190650181818,18
unevenstring;192;8;14;2000;190650181818,18
unevenstring;192;8;15;2000;190650181818,18
unevenstring;192;8;16;2000;190650181818,18
unevenstring;192;8;17;2000;190650181818,18
unevenstring;192;8;18;2000;190650181818,18
unevenstring;192;8;19;2000;190650181818,18
unevenstring;192;8;20;2000;190650181818,18
unevenstring;192;8;21;2000;190650181818,18
unevenstring;192;8;22;2000;190650181818,18
unevenstring;192;8;23;2000;190650181818,18
unevenstring;192;8;24;2000;190650181818,18
unevenstring;192;8;25;2000;190650181818,18
unevenstring;192;8;26;2000;190650181818,18
unevenstring;192;8;27;2000;190650181818,18
unevenstring;192;8;28;2000;190650181818,18
unevenstring;192;8;29;2000;190650181818,18
unevenstring;192;8;30;2000;190650181818,18
unevenstring;224;6;1;2000;174762666666,67
unevenstring;224;6;2;2000;174762666666,67
unevenstring;224;6;3;2000;190650181818,18
unevenstring;224;6;4;2000;174762666666,67
unevenstring;224;6;5;2000;174762666666,67
unevenstring;224;6;6;2000;190650181818,18
unevenstring;224;6;7;2000;174762666666,67
unevenstring;224;6;8;2000;174762666666,67
unevenstring;224;6;9;2000;174762666666,67
unevenstring;224;6;10;2000;174762666666,67
unevenstring;224;6;11;2000;174762666666,67
unevenstring;224;6;12;2000;174762666666,67
unevenstring;224;6;13;2000;174762666666,67
unevenstring;224;6;14;2000;174762666666,67
unevenstring;224;6;15;2000;174762666666,67
unevenstring;224;6;16;2000;174762666666,67
unevenstring;224;6;17;2000;174762666666,67
unevenstring;224;6;18;2000;174762666666,67
unevenstring;224;6;19;2000;174762666666,67
unevenstring;224;6;20;2000;174762666666,67
unevenstring;224;6;21;2000;174762666666,67
unevenstring;224;6;22;2000;190650181818,18
unevenstring;224;6;23;2000;174762666666,67
unevenstring;224;6;24;2000;190650181818,18
unevenstring;224;6;25;2000;190650181818,18
unevenstring;224;6;26;2000;174762666666,67
unevenstring;224;6;27;2000;174762666666,67
unevenstring;224;6;28;2000;190650181818,18
unevenstring;224;6;29;2000;190650181818,18
unevenstring;224;6;30;2000;190650181818,18
unevenstring;256;6;1;2000;190650181818,18
unevenstring;256;6;2;2000;190650181818,18
unevenstring;256;6;3;2000;190650181818,18
unevenstring;256;6;4;2000;190650181818,18
unevenstring;256;6;5;2000;190650181818,18
unevenstring;256;6;6;2000;190650181818,18
unevenstring;256;6;7;2000;190650181818,18
unevenstring;256;6;8;2000;190650181818,18
unevenstring;256;6;9;2000;190650181818,18
unevenstring;256;6;10;2000;190650181818,18
unevenstring;256;6;11;2000;190650181818,18
unevenstring;256;6;12;2000;190650181818,18
unevenstring;256;6;13;2000;190650181818,18
unevenstring;256;6;14;2000;190650181818,18
unevenstring;256;6;15;2000;190650181818,18
unevenstring;256;6;16;2000;190650181818,18
unevenstring;256;6;17;2000;190650181818,18
unevenstring;256;6;18;2000;190650181818,18
unevenstring;256;6;19;2000;190650181818,18
unevenstring;256;6;20;2000;190650181818,18
unevenstring;256;6;21;2000;190650181818,18
unevenstring;256;6;22;2000;190650181818,18
unevenstring;256;6;23;2000;190650181818,18
unevenstring;256;6;24;2000;190650181818,18
unevenstring;256;6;25;2000;190650181818,18
unevenstring;256;6;26;2000;190650181818,18
unevenstring;256;6;27;2000;190650181818,18
unevenstring;256;6;28;2000;190650181818,18
unevenstring;256;6;29;2000;190650181818,18
unevenstring;256;6;30;2000;190650181818,18
unevenstring;288;5;1;2000;190650181818,18
unevenstring;288;5;2;2000;190650181818,18
unevenstring;288;5;3;2000;190650181818,18
unevenstring;288;5;4;2000;190650181818,18
unevenstring;288;5;5;2000;190650181818,18
unevenstring;288;5;6;2000;190650181818,18
unevenstring;288;5;7;2000;190650181818,18
unevenstring;288;5;8;2000;190650181818,18
unevenstring;288;5;9;2000;190650181818,18
unevenstring;288;5;10;2000;190650181818,18
unevenstring;288;5;11;2000;174762666666,67
unevenstring;288;5;12;2000;174762666666,67
unevenstring;288;5;13;2000;190650181818,18
unevenstring;288;5;14;2000;174762666666,67
unevenstring;288;5;15;2000;190650181818,18
unevenstring;288;5;16;2000;190650181818,18
unevenstring;288;5;17;2000;174762666666,67
unevenstring;288;5;18;2000;174762666666,67
unevenstring;288;5;19;2000;190650181818,18
unevenstring;288;5;20;2000;174762666666,67
unevenstring;288;5;21;2000;174762666666,67
unevenstring;288;5;22;2000;190650181818,18
unevenstring;288;5;23;2000;190650181818,18
unevenstring;288;5;24;2000;174762666666,67
unevenstring;288;5;25;2000;190650181818,18
unevenstring;288;5;26;2000;174762666666,67
unevenstring;288;5;27;2000;190650181818,18
unevenstring;288;5;28;2000;190650181818,18
unevenstring;288;5;29;2000;190650181818,18
unevenstring;288;5;30;2000;174762666666,67
------------;32;24;1;2000;209715200000,00
------------;32;24;2;2000;209715200000,00
------------;32;24;3;2000;209715200000,00
------------;32;24;4;2000;209715200000,00
------------;32;24;5;2000;209715200000,00
------------;32;24;6;2000;209715200000,00
------------;32;24;7;2000;209715200000,00
------------;32;24;8;2000;209715200000,00
------------;32;24;9;2000;209715200000,00
------------;32;24;10;2000;209715200000,00
------------;32;24;11;2000;209715200000,00
------------;32;24;12;2000;209715200000,00
------------;32;24;13;2000;209715200000,00
------------;32;24;14;2000;209715200000,00
------------;32;24;15;2000;209715200000,00
------------;32;24;16;2000;209715200000,00
------------;32;24;17;2000;209715200000,00
------------;32;24;18;2000;209715200000,00
------------;32;24;19;2000;209715200000,00
------------;32;24;20;2000;209715200000,00
------------;32;24;21;2000;209715200000,00
------------;32;24;22;2000;209715200000,00
------------;32;24;23;2000;209715200000,00
------------;32;24;24;2000;209715200000,00
------------;32;24;25;2000;209715200000,00
------------;32;24;26;2000;209715200000,00
------------;32;24;27;2000;209715200000,00
------------;32;24;28;2000;209715200000,00
------------;32;24;29;2000;209715200000,00
------------;32;24;30;2000;209715200000,00
------------;64;24;1;2000;262144000000,00
------------;64;24;2;2000;262144000000,00
------------;64;24;3;2000;262144000000,00
------------;64;24;4;2000;262144000000,00
------------;64;24;5;2000;262144000000,00
------------;64;24;6;2000;262144000000,00
------------;64;24;7;2000;262144000000,00
------------;64;24;8;2000;262144000000,00
------------;64;24;9;2000;262144000000,00
------------;64;24;10;2000;262144000000,00
------------;64;24;11;2000;262144000000,00
------------;64;24;12;2000;262144000000,00
------------;64;24;13;2000;262144000000,00
------------;64;24;14;2000;262144000000,00
------------;64;24;15;2000;262144000000,00
------------;64;24;16;2000;262144000000,00
------------;64;24;17;2000;262144000000,00
------------;64;24;18;2000;262144000000,00
------------;64;24;19;2000;262144000000,00
------------;64;24;20;2000;262144000000,00
------------;64;24;21;2000;262144000000,00
------------;64;24;22;2000;262144000000,00
------------;64;24;23;2000;262144000000,00
------------;64;24;24;2000;262144000000,00
------------;64;24;25;2000;262144000000,00
------------;64;24;26;2000;262144000000,00
------------;64;24;27;2000;262144000000,00
------------;64;24;28;2000;262144000000,00
------------;64;24;29;2000;262144000000,00
------------;64;24;30;2000;262144000000,00
------------;96;16;1;2000;262144000000,00
------------;96;16;2;2000;262144000000,00
------------;96;16;3;2000;262144000000,00
------------;96;16;4;2000;262144000000,00
------------;96;16;5;2000;262144000000,00
------------;96;16;6;2000;262144000000,00
------------;96;16;7;2000;262144000000,00
------------;96;16;8;2000;262144000000,00
------------;96;16;9;2000;262144000000,00
------------;96;16;10;2000;262144000000,00
------------;96;16;11;2000;233016888888,89
------------;96;16;12;2000;233016888888,89
------------;96;16;13;2000;262144000000,00
------------;96;16;14;2000;262144000000,00
------------;96;16;15;2000;262144000000,00
------------;96;16;16;2000;262144000000,00
------------;96;16;17;2000;262144000000,00
------------;96;16;18;2000;262144000000,00
------------;96;16;19;2000;262144000000,00
