stringa cercata;limite shared mem;thread per blocco;blocchi per SM;ripetizione;dimensione file;throughput
unevenstring;72;64;24;21;4000;51781530864,20
unevenstring;72;64;24;22;4000;52428800000,00
unevenstring;72;64;24;23;4000;53092455696,20
unevenstring;72;64;24;24;4000;53092455696,20
unevenstring;72;64;24;25;4000;53092455696,20
unevenstring;72;64;24;26;4000;53092455696,20
unevenstring;72;64;24;27;4000;53092455696,20
unevenstring;72;64;24;28;4000;52428800000,00
unevenstring;72;64;24;29;4000;51781530864,20
unevenstring;72;64;24;30;4000;51781530864,20
unevenstring;72;96;16;1;4000;51781530864,20
unevenstring;72;96;16;2;4000;51781530864,20
unevenstring;72;96;16;3;4000;51781530864,20
unevenstring;72;96;16;4;4000;52428800000,00
unevenstring;72;96;16;5;4000;53092455696,20
unevenstring;72;96;16;6;4000;53092455696,20
unevenstring;72;96;16;7;4000;53092455696,20
unevenstring;72;96;16;8;4000;53092455696,20
unevenstring;72;96;16;9;4000;53092455696,20
unevenstring;72;96;16;10;4000;52428800000,00
unevenstring;72;96;16;11;4000;52428800000,00
unevenstring;72;96;16;12;4000;51781530864,20
unevenstring;72;96;16;13;4000;51781530864,20
unevenstring;72;96;16;14;4000;52428800000,00
unevenstring;72;96;16;15;4000;52428800000,00
unevenstring;72;96;16;16;4000;52428800000,00
unevenstring;72;96;16;17;4000;53092455696,20
unevenstring;72;96;16;18;4000;53773128205,13
unevenstring;72;96;16;19;4000;53773128205,13
unevenstring;72;96;16;20;4000;53773128205,13
unevenstring;72;96;16;21;4000;53092455696,20
unevenstring;72;96;16;22;4000;52428800000,00
unevenstring;72;96;16;23;4000;52428800000,00
unevenstring;72;96;16;24;4000;51781530864,20
unevenstring;72;96;16;25;4000;51781530864,20
unevenstring;72;96;16;26;4000;52428800000,00
unevenstring;72;96;16;27;4000;52428800000,00
unevenstring;72;96;16;28;4000;52428800000,00
unevenstring;72;96;16;29;4000;53092455696,20
unevenstring;72;96;16;30;4000;53092455696,20
unevenstring;72;128;12;1;4000;53092455696,20
unevenstring;72;128;12;2;4000;53092455696,20
unevenstring;72;128;12;3;4000;53092455696,20
unevenstring;72;128;12;4;4000;51781530864,20
unevenstring;72;128;12;5;4000;51781530864,20
unevenstring;72;128;12;6;4000;51781530864,20
unevenstring;72;128;12;7;4000;51781530864,20
unevenstring;72;128;12;8;4000;51781530864,20
unevenstring;72;128;12;9;4000;51781530864,20
unevenstring;72;128;12;10;4000;51781530864,20
unevenstring;72;128;12;11;4000;52428800000,00
unevenstring;72;128;12;12;4000;52428800000,00
unevenstring;72;128;12;13;4000;52428800000,00
unevenstring;72;128;12;14;4000;52428800000,00
unevenstring;72;128;12;15;4000;52428800000,00
unevenstring;72;128;12;16;4000;52428800000,00
unevenstring;72;128;12;17;4000;51781530864,20
unevenstring;72;128;12;18;4000;51781530864,20
unevenstring;72;128;12;19;4000;51781530864,20
unevenstring;72;128;12;20;4000;51781530864,20
