stringa cercata;limite shared mem;thread per blocco;blocchi per SM;ripetizione;dimensione file;throughput
unevenstring;87;288;5;19;4000;174762666666,67
unevenstring;87;288;5;20;4000;174762666666,67
unevenstring;87;288;5;21;4000;174762666666,67
unevenstring;87;288;5;22;4000;174762666666,67
unevenstring;87;288;5;23;4000;167772160000,00
unevenstring;87;288;5;24;4000;174762666666,67
unevenstring;87;288;5;25;4000;167772160000,00
unevenstring;87;288;5;26;4000;167772160000,00
unevenstring;87;288;5;27;4000;167772160000,00
unevenstring;87;288;5;28;4000;161319384615,38
unevenstring;87;288;5;29;4000;167772160000,00
unevenstring;87;288;5;30;4000;167772160000,00
unevenstring;87;320;4;1;4000;155344592592,59
unevenstring;87;320;4;2;4000;161319384615,38
unevenstring;87;320;4;3;4000;161319384615,38
unevenstring;87;320;4;4;4000;167772160000,00
unevenstring;87;320;4;5;4000;167772160000,00
unevenstring;87;320;4;6;4000;167772160000,00
unevenstring;87;320;4;7;4000;174762666666,67
unevenstring;87;320;4;8;4000;167772160000,00
unevenstring;87;320;4;9;4000;167772160000,00
unevenstring;87;320;4;10;4000;174762666666,67
unevenstring;87;320;4;11;4000;167772160000,00
unevenstring;87;320;4;12;4000;167772160000,00
unevenstring;87;320;4;13;4000;174762666666,67
unevenstring;87;320;4;14;4000;167772160000,00
unevenstring;87;320;4;15;4000;167772160000,00
unevenstring;87;320;4;16;4000;167772160000,00
unevenstring;87;320;4;17;4000;167772160000,00
unevenstring;87;320;4;18;4000;167772160000,00
unevenstring;87;320;4;19;4000;167772160000,00
unevenstring;87;320;4;20;4000;167772160000,00
unevenstring;87;320;4;21;4000;167772160000,00
unevenstring;87;320;4;22;4000;167772160000,00
unevenstring;87;320;4;23;4000;167772160000,00
unevenstring;87;320;4;24;4000;167772160000,00
unevenstring;87;320;4;25;4000;161319384615,38
unevenstring;87;320;4;26;4000;161319384615,38
unevenstring;87;320;4;27;4000;167772160000,00
unevenstring;87;320;4;28;4000;161319384615,38
unevenstring;87;320;4;29;4000;167772160000,00
unevenstring;87;320;4;30;4000;161319384615,38
unevenstring;87;352;4;1;4000;174762666666,67
unevenstring;87;352;4;2;4000;167772160000,00
unevenstring;87;352;4;3;4000;161319384615,38
unevenstring;87;352;4;4;4000;167772160000,00
unevenstring;87;352;4;5;4000;161319384615,38
unevenstring;87;352;4;6;4000;161319384615,38
unevenstring;87;352;4;7;4000;167772160000,00
unevenstring;87;352;4;8;4000;161319384615,38
unevenstring;87;352;4;9;4000;167772160000,00
unevenstring;87;352;4;10;4000;174762666666,67
unevenstring;87;352;4;11;4000;174762666666,67
unevenstring;87;352;4;12;4000;174762666666,67
unevenstring;87;352;4;13;4000;182361043478,26
unevenstring;87;352;4;14;4000;182361043478,26
unevenstring;87;352;4;15;4000;174762666666,67
unevenstring;87;352;4;16;4000;182361043478,26
unevenstring;87;352;4;17;4000;182361043478,26
unevenstring;87;352;4;18;4000;190650181818,18
unevenstring;87;352;4;19;4000;174762666666,67
unevenstring;87;352;4;20;4000;182361043478,26
unevenstring;87;352;4;21;4000;182361043478,26
unevenstring;87;352;4;22;4000;182361043478,26
unevenstring;87;352;4;23;4000;182361043478,26
unevenstring;87;352;4;24;4000;182361043478,26
unevenstring;87;352;4;25;4000;182361043478,26
unevenstring;87;352;4;26;4000;182361043478,26
unevenstring;87;352;4;27;4000;182361043478,26
unevenstring;87;352;4;28;4000;182361043478,26
unevenstring;87;352;4;29;4000;182361043478,26
unevenstring;87;352;4;30;4000;182361043478,26
unevenstring;87;384;4;1;4000;190650181818,18
unevenstring;87;384;4;2;4000;190650181818,18
unevenstring;87;384;4;3;4000;190650181818,18
unevenstring;87;384;4;4;4000;182361043478,26
unevenstring;87;384;4;5;4000;190650181818,18
unevenstring;87;384;4;6;4000;190650181818,18
unevenstring;87;384;4;7;4000;190650181818,18
unevenstring;87;384;4;8;4000;190650181818,18
unevenstring;87;384;4;9;4000;182361043478,26
unevenstring;87;384;4;10;4000;174762666666,67
unevenstring;87;384;4;11;4000;190650181818,18
unevenstring;87;384;4;12;4000;182361043478,26
unevenstring;87;384;4;13;4000;190650181818,18
unevenstring;87;384;4;14;4000;190650181818,18
unevenstring;87;384;4;15;4000;190650181818,18
unevenstring;87;384;4;16;4000;182361043478,26
unevenstring;87;384;4;17;4000;190650181818,18
unevenstring;87;384;4;18;4000;190650181818,18
unevenstring;87;384;4;19;4000;190650181818,18
unevenstring;87;384;4;20;4000;182361043478,26
unevenstring;87;384;4;21;4000;190650181818,18
unevenstring;87;384;4;22;4000;182361043478,26
unevenstring;87;384;4;23;4000;182361043478,26
unevenstring;87;384;4;24;4000;161319384615,38
unevenstring;87;384;4;25;4000;167772160000,00
unevenstring;87;384;4;26;4000;174762666666,67
unevenstring;87;384;4;27;4000;167772160000,00
unevenstring;87;384;4;28;4000;174762666666,67
unevenstring;87;384;4;29;4000;182361043478,26
unevenstring;87;384;4;30;4000;174762666666,67
