stringa cercata;limite shared mem;thread per blocco;blocchi per SM;ripetizione;dimensione file;throughput
unevenstring;87;128;12;25;7000;52428800000,00
unevenstring;87;128;12;26;7000;52056964539,01
unevenstring;87;128;12;27;7000;51690366197,18
unevenstring;87;128;12;28;7000;51690366197,18
unevenstring;87;128;12;29;7000;51328895104,90
unevenstring;87;128;12;30;7000;50972444444,44
unevenstring;87;160;9;1;7000;48933546666,67
unevenstring;87;160;9;2;7000;48933546666,67
unevenstring;87;160;9;3;7000;48933546666,67
unevenstring;87;160;9;4;7000;48609483443,71
unevenstring;87;160;9;5;7000;48289684210,53
unevenstring;87;160;9;6;7000;47974065359,48
unevenstring;87;160;9;7;7000;48609483443,71
unevenstring;87;160;9;8;7000;48933546666,67
unevenstring;87;160;9;9;7000;48933546666,67
unevenstring;87;160;9;10;7000;48609483443,71
unevenstring;87;160;9;11;7000;48609483443,71
unevenstring;87;160;9;12;7000;48289684210,53
unevenstring;87;160;9;13;7000;48289684210,53
unevenstring;87;160;9;14;7000;48609483443,71
unevenstring;87;160;9;15;7000;48933546666,67
unevenstring;87;160;9;16;7000;48933546666,67
unevenstring;87;160;9;17;7000;48609483443,71
unevenstring;87;160;9;18;7000;48289684210,53
unevenstring;87;160;9;19;7000;48289684210,53
unevenstring;87;160;9;20;7000;48609483443,71
unevenstring;87;160;9;21;7000;48609483443,71
unevenstring;87;160;9;22;7000;48609483443,71
unevenstring;87;160;9;23;7000;48609483443,71
unevenstring;87;160;9;24;7000;48289684210,53
unevenstring;87;160;9;25;7000;48289684210,53
unevenstring;87;160;9;26;7000;48609483443,71
unevenstring;87;160;9;27;7000;48609483443,71
unevenstring;87;160;9;28;7000;48933546666,67
unevenstring;87;160;9;29;7000;48933546666,67
unevenstring;87;160;9;30;7000;48609483443,71
unevenstring;87;192;8;1;7000;50620910344,83
unevenstring;87;192;8;2;7000;50620910344,83
unevenstring;87;192;8;3;7000;50620910344,83
unevenstring;87;192;8;4;7000;50620910344,83
unevenstring;87;192;8;5;7000;50972444444,44
unevenstring;87;192;8;6;7000;50972444444,44
unevenstring;87;192;8;7;7000;50620910344,83
unevenstring;87;192;8;8;7000;50620910344,83
unevenstring;87;192;8;9;7000;50620910344,83
unevenstring;87;192;8;10;7000;50620910344,83
unevenstring;87;192;8;11;7000;50972444444,44
unevenstring;87;192;8;12;7000;50972444444,44
unevenstring;87;192;8;13;7000;50972444444,44
unevenstring;87;192;8;14;7000;50620910344,83
unevenstring;87;192;8;15;7000;50620910344,83
unevenstring;87;192;8;16;7000;50620910344,83
unevenstring;87;192;8;17;7000;50620910344,83
unevenstring;87;192;8;18;7000;50972444444,44
unevenstring;87;192;8;19;7000;50972444444,44
unevenstring;87;192;8;20;7000;50972444444,44
unevenstring;87;192;8;21;7000;50620910344,83
unevenstring;87;192;8;22;7000;50620910344,83
unevenstring;87;192;8;23;7000;50620910344,83
unevenstring;87;192;8;24;7000;50620910344,83
unevenstring;87;192;8;25;7000;51328895104,90
unevenstring;87;192;8;26;7000;50972444444,44
unevenstring;87;192;8;27;7000;50972444444,44
unevenstring;87;192;8;28;7000;51328895104,90
unevenstring;87;192;8;29;7000;50972444444,44
unevenstring;87;192;8;30;7000;50972444444,44
unevenstring;87;224;6;1;7000;45590260869,57
unevenstring;87;224;6;2;7000;45875200000,00
unevenstring;87;224;6;3;7000;45308839506,17
unevenstring;87;224;6;4;7000;45308839506,17
unevenstring;87;224;6;5;7000;45308839506,17
unevenstring;87;224;6;6;7000;45308839506,17
unevenstring;87;224;6;7;7000;45590260869,57
unevenstring;87;224;6;8;7000;45875200000,00
unevenstring;87;224;6;9;7000;45308839506,17
unevenstring;87;224;6;10;7000;45590260869,57
unevenstring;87;224;6;11;7000;45308839506,17
unevenstring;87;224;6;12;7000;45590260869,57
unevenstring;87;224;6;13;7000;45590260869,57
unevenstring;87;224;6;14;7000;45590260869,57
unevenstring;87;224;6;15;7000;45590260869,57
unevenstring;87;224;6;16;7000;45308839506,17
unevenstring;87;224;6;17;7000;45308839506,17
unevenstring;87;224;6;18;7000;45590260869,57
unevenstring;87;224;6;19;7000;45590260869,57
unevenstring;87;224;6;20;7000;46751796178,34
unevenstring;87;224;6;21;7000;45875200000,00
unevenstring;87;224;6;22;7000;45590260869,57
