stringa cercata;limite shared mem;thread per blocco;blocchi per SM;ripetizione;dimensione file;throughput
unevenstring;87;256;6;11;4000;85598040816,33
unevenstring;87;256;6;12;4000;83886080000,00
unevenstring;87;256;6;13;4000;83886080000,00
unevenstring;87;256;6;14;4000;83886080000,00
unevenstring;87;256;6;15;4000;83886080000,00
unevenstring;87;256;6;16;4000;83886080000,00
unevenstring;87;256;6;17;4000;80659692307,69
unevenstring;87;256;6;18;4000;82241254901,96
unevenstring;87;256;6;19;4000;82241254901,96
unevenstring;87;256;6;20;4000;82241254901,96
unevenstring;87;256;6;21;4000;80659692307,69
unevenstring;87;256;6;22;4000;80659692307,69
unevenstring;87;256;6;23;4000;80659692307,69
unevenstring;87;256;6;24;4000;80659692307,69
unevenstring;87;256;6;25;4000;80659692307,69
unevenstring;87;256;6;26;4000;82241254901,96
unevenstring;87;256;6;27;4000;82241254901,96
unevenstring;87;256;6;28;4000;82241254901,96
unevenstring;87;256;6;29;4000;82241254901,96
unevenstring;87;256;6;30;4000;82241254901,96
unevenstring;87;288;5;1;4000;77672296296,30
unevenstring;87;288;5;2;4000;77672296296,30
unevenstring;87;288;5;3;4000;77672296296,30
unevenstring;87;288;5;4;4000;76260072727,27
unevenstring;87;288;5;5;4000;76260072727,27
unevenstring;87;288;5;6;4000;76260072727,27
unevenstring;87;288;5;7;4000;76260072727,27
unevenstring;87;288;5;8;4000;76260072727,27
unevenstring;87;288;5;9;4000;76260072727,27
unevenstring;87;288;5;10;4000;76260072727,27
unevenstring;87;288;5;11;4000;76260072727,27
unevenstring;87;288;5;12;4000;76260072727,27
unevenstring;87;288;5;13;4000;77672296296,30
unevenstring;87;288;5;14;4000;77672296296,30
unevenstring;87;288;5;15;4000;77672296296,30
unevenstring;87;288;5;16;4000;77672296296,30
unevenstring;87;288;5;17;4000;77672296296,30
unevenstring;87;288;5;18;4000;77672296296,30
unevenstring;87;288;5;19;4000;77672296296,30
unevenstring;87;288;5;20;4000;76260072727,27
unevenstring;87;288;5;21;4000;76260072727,27
unevenstring;87;288;5;22;4000;76260072727,27
unevenstring;87;288;5;23;4000;76260072727,27
unevenstring;87;288;5;24;4000;77672296296,30
unevenstring;87;288;5;25;4000;77672296296,30
unevenstring;87;288;5;26;4000;77672296296,30
unevenstring;87;288;5;27;4000;77672296296,30
unevenstring;87;288;5;28;4000;77672296296,30
unevenstring;87;288;5;29;4000;77672296296,30
unevenstring;87;288;5;30;4000;77672296296,30
unevenstring;87;320;4;1;4000;69905066666,67
unevenstring;87;320;4;2;4000;69905066666,67
unevenstring;87;320;4;3;4000;69905066666,67
unevenstring;87;320;4;4;4000;69905066666,67
unevenstring;87;320;4;5;4000;69905066666,67
unevenstring;87;320;4;6;4000;69905066666,67
unevenstring;87;320;4;7;4000;69905066666,67
unevenstring;87;320;4;8;4000;69905066666,67
unevenstring;87;320;4;9;4000;69905066666,67
unevenstring;87;320;4;10;4000;68759081967,21
unevenstring;87;320;4;11;4000;68759081967,21
unevenstring;87;320;4;12;4000;69905066666,67
unevenstring;87;320;4;13;4000;69905066666,67
unevenstring;87;320;4;14;4000;69905066666,67
unevenstring;87;320;4;15;4000;69905066666,67
unevenstring;87;320;4;16;4000;69905066666,67
unevenstring;87;320;4;17;4000;69905066666,67
unevenstring;87;320;4;18;4000;69905066666,67
unevenstring;87;320;4;19;4000;69905066666,67
unevenstring;87;320;4;20;4000;69905066666,67
unevenstring;87;320;4;21;4000;69905066666,67
unevenstring;87;320;4;22;4000;69905066666,67
unevenstring;87;320;4;23;4000;69905066666,67
unevenstring;87;320;4;24;4000;69905066666,67
unevenstring;87;320;4;25;4000;69905066666,67
unevenstring;87;320;4;26;4000;68759081967,21
unevenstring;87;320;4;27;4000;69905066666,67
unevenstring;87;320;4;28;4000;69905066666,67
unevenstring;87;320;4;29;4000;69905066666,67
unevenstring;87;320;4;30;4000;69905066666,67
unevenstring;87;352;4;1;4000;76260072727,27
unevenstring;87;352;4;2;4000;74898285714,29
unevenstring;87;352;4;3;4000;74898285714,29
unevenstring;87;352;4;4;4000;76260072727,27
unevenstring;87;352;4;5;4000;76260072727,27
unevenstring;87;352;4;6;4000;74898285714,29
unevenstring;87;352;4;7;4000;74898285714,29
unevenstring;87;352;4;8;4000;74898285714,29
unevenstring;87;352;4;9;4000;74898285714,29
unevenstring;87;352;4;10;4000;74898285714,29
unevenstring;87;352;4;11;4000;74898285714,29
unevenstring;87;352;4;12;4000;74898285714,29
unevenstring;87;352;4;13;4000;74898285714,29
unevenstring;87;352;4;14;4000;74898285714,29
unevenstring;87;352;4;15;4000;74898285714,29
unevenstring;87;352;4;16;4000;74898285714,29
unevenstring;87;352;4;17;4000;74898285714,29
unevenstring;87;352;4;18;4000;74898285714,29
unevenstring;87;352;4;19;4000;74898285714,29
unevenstring;87;352;4;20;4000;76260072727,27
unevenstring;87;352;4;21;4000;74898285714,29
unevenstring;87;352;4;22;4000;74898285714,29
unevenstring;87;352;4;23;4000;76260072727,27
unevenstring;87;352;4;24;4000;76260072727,27
unevenstring;87;352;4;25;4000;76260072727,27
unevenstring;87;352;4;26;4000;74898285714,29
unevenstring;87;352;4;27;4000;74898285714,29
unevenstring;87;352;4;28;4000;77672296296,30
unevenstring;87;352;4;29;4000;77672296296,30
unevenstring;87;352;4;30;4000;76260072727,27
unevenstring;87;384;4;1;4000;82241254901,96
unevenstring;87;384;4;2;4000;80659692307,69
unevenstring;87;384;4;3;4000;80659692307,69
unevenstring;87;384;4;4;4000;80659692307,69
unevenstring;87;384;4;5;4000;80659692307,69
unevenstring;87;384;4;6;4000;80659692307,69
