stringa cercata;limite shared mem;thread per blocco;blocchi per SM;ripetizione;dimensione file;throughput
unevenstring;16;224;6;24;7000;62735316239,32
unevenstring;16;224;6;25;7000;62735316239,32
unevenstring;16;224;6;26;7000;63276137931,03
unevenstring;16;224;6;27;7000;63276137931,03
unevenstring;16;224;6;28;7000;62735316239,32
unevenstring;16;224;6;29;7000;62203661016,95
unevenstring;16;224;6;30;7000;62735316239,32
unevenstring;16;256;6;1;7000;64386245614,04
unevenstring;16;256;6;2;7000;64386245614,04
unevenstring;16;256;6;3;7000;63826365217,39
unevenstring;16;256;6;4;7000;64956035398,23
unevenstring;16;256;6;5;7000;64956035398,23
unevenstring;16;256;6;6;7000;64956035398,23
unevenstring;16;256;6;7;7000;63826365217,39
unevenstring;16;256;6;8;7000;63276137931,03
unevenstring;16;256;6;9;7000;63826365217,39
unevenstring;16;256;6;10;7000;63826365217,39
unevenstring;16;256;6;11;7000;64386245614,04
unevenstring;16;256;6;12;7000;64956035398,23
unevenstring;16;256;6;13;7000;64386245614,04
unevenstring;16;256;6;14;7000;64386245614,04
unevenstring;16;256;6;15;7000;63826365217,39
unevenstring;16;256;6;16;7000;64386245614,04
unevenstring;16;256;6;17;7000;64386245614,04
unevenstring;16;256;6;18;7000;64956035398,23
unevenstring;16;256;6;19;7000;63826365217,39
unevenstring;16;256;6;20;7000;64386245614,04
unevenstring;16;256;6;21;7000;64386245614,04
unevenstring;16;256;6;22;7000;64386245614,04
unevenstring;16;256;6;23;7000;64386245614,04
unevenstring;16;256;6;24;7000;64386245614,04
unevenstring;16;256;6;25;7000;64386245614,04
unevenstring;16;256;6;26;7000;63826365217,39
unevenstring;16;256;6;27;7000;63826365217,39
unevenstring;16;256;6;28;7000;64956035398,23
unevenstring;16;256;6;29;7000;64386245614,04
unevenstring;16;256;6;30;7000;64956035398,23
unevenstring;16;288;5;1;7000;63276137931,03
unevenstring;16;288;5;2;7000;62735316239,32
unevenstring;16;288;5;3;7000;62735316239,32
unevenstring;16;288;5;4;7000;63276137931,03
unevenstring;16;288;5;5;7000;63276137931,03
unevenstring;16;288;5;6;7000;63276137931,03
unevenstring;16;288;5;7;7000;63276137931,03
unevenstring;16;288;5;8;7000;63826365217,39
unevenstring;16;288;5;9;7000;63276137931,03
unevenstring;16;288;5;10;7000;63276137931,03
unevenstring;16;288;5;11;7000;62735316239,32
unevenstring;16;288;5;12;7000;63276137931,03
unevenstring;16;288;5;13;7000;63276137931,03
unevenstring;16;288;5;14;7000;62735316239,32
unevenstring;16;288;5;15;7000;63276137931,03
unevenstring;16;288;5;16;7000;63276137931,03
unevenstring;16;288;5;17;7000;62735316239,32
unevenstring;16;288;5;18;7000;63276137931,03
unevenstring;16;288;5;19;7000;62735316239,32
unevenstring;16;288;5;20;7000;63276137931,03
unevenstring;16;288;5;21;7000;63276137931,03
unevenstring;16;288;5;22;7000;63276137931,03
unevenstring;16;288;5;23;7000;63276137931,03
unevenstring;16;288;5;24;7000;63276137931,03
unevenstring;16;288;5;25;7000;63826365217,39
unevenstring;16;288;5;26;7000;63276137931,03
unevenstring;16;288;5;27;7000;63826365217,39
unevenstring;16;288;5;28;7000;63276137931,03
unevenstring;16;288;5;29;7000;63276137931,03
unevenstring;16;288;5;30;7000;63276137931,03
unevenstring;16;320;4;1;7000;64386245614,04
unevenstring;16;320;4;2;7000;62735316239,32
unevenstring;16;320;4;3;7000;64386245614,04
unevenstring;16;320;4;4;7000;64386245614,04
unevenstring;16;320;4;5;7000;64386245614,04
unevenstring;16;320;4;6;7000;63826365217,39
unevenstring;16;320;4;7;7000;64386245614,04
unevenstring;16;320;4;8;7000;63826365217,39
unevenstring;16;320;4;9;7000;64386245614,04
unevenstring;16;320;4;10;7000;63826365217,39
unevenstring;16;320;4;11;7000;63826365217,39
unevenstring;16;320;4;12;7000;64386245614,04
unevenstring;16;320;4;13;7000;64956035398,23
unevenstring;16;320;4;14;7000;64386245614,04
unevenstring;16;320;4;15;7000;64386245614,04
unevenstring;16;320;4;16;7000;63826365217,39
unevenstring;16;320;4;17;7000;63826365217,39
unevenstring;16;320;4;18;7000;63826365217,39
unevenstring;16;320;4;19;7000;64386245614,04
unevenstring;16;320;4;20;7000;64386245614,04
unevenstring;16;320;4;21;7000;64386245614,04
unevenstring;16;320;4;22;7000;64386245614,04
unevenstring;16;320;4;23;7000;64386245614,04
unevenstring;16;320;4;24;7000;63276137931,03
unevenstring;16;320;4;25;7000;63826365217,39
unevenstring;16;320;4;26;7000;63826365217,39
unevenstring;16;320;4;27;7000;63826365217,39
unevenstring;16;320;4;28;7000;64386245614,04
unevenstring;16;320;4;29;7000;64386245614,04
unevenstring;16;320;4;30;7000;64386245614,04
unevenstring;16;352;4;1;7000;63826365217,39
unevenstring;16;352;4;2;7000;63276137931,03
unevenstring;16;352;4;3;7000;63276137931,03
unevenstring;16;352;4;4;7000;63276137931,03
unevenstring;16;352;4;5;7000;63826365217,39
unevenstring;16;352;4;6;7000;63826365217,39
unevenstring;16;352;4;7;7000;63276137931,03
unevenstring;16;352;4;8;7000;63826365217,39
unevenstring;16;352;4;9;7000;63276137931,03
unevenstring;16;352;4;10;7000;63276137931,03
unevenstring;16;352;4;11;7000;63276137931,03
unevenstring;16;352;4;12;7000;63826365217,39
unevenstring;16;352;4;13;7000;63826365217,39
unevenstring;16;352;4;14;7000;63826365217,39
unevenstring;16;352;4;15;7000;63826365217,39
unevenstring;16;352;4;16;7000;63276137931,03
unevenstring;16;352;4;17;7000;63826365217,39
unevenstring;16;352;4;18;7000;63276137931,03
unevenstring;16;352;4;19;7000;63276137931,03
unevenstring;16;352;4;20;7000;63276137931,03
unevenstring;16;352;4;21;7000;63276137931,03
unevenstring;16;352;4;22;7000;63826365217,39
unevenstring;16;352;4;23;7000;63826365217,39
unevenstring;16;352;4;24;7000;63826365217,39
unevenstring;16;352;4;25;7000;63276137931,03
unevenstring;16;352;4;26;7000;63826365217,39
unevenstring;16;352;4;27;7000;63826365217,39
unevenstring;16;352;4;28;7000;63276137931,03
unevenstring;16;352;4;29;7000;63276137931,03
unevenstring;16;352;4;30;7000;63826365217,39
unevenstring;16;384;4;1;7000;65536000000,00
unevenstring;16;384;4;2;7000;64956035398,23
unevenstring;16;384;4;3;7000;64956035398,23
unevenstring;16;384;4;4;7000;64956035398,23
unevenstring;16;384;4;5;7000;64956035398,23
unevenstring;16;384;4;6;7000;64956035398,23
unevenstring;16;384;4;7;7000;64386245614,04
unevenstring;16;384;4;8;7000;64956035398,23
unevenstring;16;384;4;9;7000;64956035398,23
unevenstring;16;384;4;10;7000;64956035398,23
unevenstring;16;384;4;11;7000;65536000000,00
unevenstring;16;384;4;12;7000;64956035398,23
unevenstring;16;384;4;13;7000;64956035398,23
