stringa cercata;limite shared mem;thread per blocco;blocchi per SM;ripetizione;dimensione file;throughput
unevenstring;99;128;10;25;4000;127100121212,12
unevenstring;99;128;10;26;4000;127100121212,12
unevenstring;99;128;10;27;4000;131072000000,00
unevenstring;99;128;10;28;4000;127100121212,12
unevenstring;99;128;10;29;4000;127100121212,12
unevenstring;99;128;10;30;4000;127100121212,12
unevenstring;99;160;8;1;4000;123361882352,94
unevenstring;99;160;8;2;4000;119837257142,86
unevenstring;99;160;8;3;4000;116508444444,44
unevenstring;99;160;8;4;4000;119837257142,86
unevenstring;99;160;8;5;4000;123361882352,94
unevenstring;99;160;8;6;4000;127100121212,12
unevenstring;99;160;8;7;4000;123361882352,94
unevenstring;99;160;8;8;4000;123361882352,94
unevenstring;99;160;8;9;4000;123361882352,94
unevenstring;99;160;8;10;4000;127100121212,12
unevenstring;99;160;8;11;4000;123361882352,94
unevenstring;99;160;8;12;4000;127100121212,12
unevenstring;99;160;8;13;4000;127100121212,12
unevenstring;99;160;8;14;4000;127100121212,12
unevenstring;99;160;8;15;4000;127100121212,12
unevenstring;99;160;8;16;4000;131072000000,00
unevenstring;99;160;8;17;4000;131072000000,00
unevenstring;99;160;8;18;4000;127100121212,12
unevenstring;99;160;8;19;4000;123361882352,94
unevenstring;99;160;8;20;4000;127100121212,12
unevenstring;99;160;8;21;4000;127100121212,12
unevenstring;99;160;8;22;4000;127100121212,12
unevenstring;99;160;8;23;4000;127100121212,12
unevenstring;99;160;8;24;4000;127100121212,12
unevenstring;99;160;8;25;4000;131072000000,00
unevenstring;99;160;8;26;4000;127100121212,12
unevenstring;99;160;8;27;4000;123361882352,94
unevenstring;99;160;8;28;4000;127100121212,12
unevenstring;99;160;8;29;4000;127100121212,12
unevenstring;99;160;8;30;4000;127100121212,12
unevenstring;99;192;7;1;4000;131072000000,00
unevenstring;99;192;7;2;4000;131072000000,00
unevenstring;99;192;7;3;4000;131072000000,00
unevenstring;99;192;7;4;4000;131072000000,00
unevenstring;99;192;7;5;4000;131072000000,00
unevenstring;99;192;7;6;4000;131072000000,00
unevenstring;99;192;7;7;4000;131072000000,00
unevenstring;99;192;7;8;4000;131072000000,00
unevenstring;99;192;7;9;4000;131072000000,00
unevenstring;99;192;7;10;4000;131072000000,00
unevenstring;99;192;7;11;4000;131072000000,00
unevenstring;99;192;7;12;4000;131072000000,00
unevenstring;99;192;7;13;4000;135300129032,26
unevenstring;99;192;7;14;4000;131072000000,00
unevenstring;99;192;7;15;4000;127100121212,12
unevenstring;99;192;7;16;4000;131072000000,00
unevenstring;99;192;7;17;4000;131072000000,00
unevenstring;99;192;7;18;4000;131072000000,00
unevenstring;99;192;7;19;4000;131072000000,00
unevenstring;99;192;7;20;4000;131072000000,00
unevenstring;99;192;7;21;4000;131072000000,00
unevenstring;99;192;7;22;4000;131072000000,00
unevenstring;99;192;7;23;4000;131072000000,00
unevenstring;99;192;7;24;4000;131072000000,00
unevenstring;99;192;7;25;4000;131072000000,00
unevenstring;99;192;7;26;4000;127100121212,12
unevenstring;99;192;7;27;4000;131072000000,00
unevenstring;99;192;7;28;4000;131072000000,00
unevenstring;99;192;7;29;4000;131072000000,00
unevenstring;99;192;7;30;4000;131072000000,00
unevenstring;99;224;5;1;4000;119837257142,86
unevenstring;99;224;5;2;4000;123361882352,94
unevenstring;99;224;5;3;4000;119837257142,86
unevenstring;99;224;5;4;4000;119837257142,86
unevenstring;99;224;5;5;4000;119837257142,86
unevenstring;99;224;5;6;4000;119837257142,86
unevenstring;99;224;5;7;4000;119837257142,86
unevenstring;99;224;5;8;4000;119837257142,86
unevenstring;99;224;5;9;4000;123361882352,94
unevenstring;99;224;5;10;4000;119837257142,86
unevenstring;99;224;5;11;4000;116508444444,44
unevenstring;99;224;5;12;4000;116508444444,44
unevenstring;99;224;5;13;4000;119837257142,86
unevenstring;99;224;5;14;4000;119837257142,86
unevenstring;99;224;5;15;4000;123361882352,94
unevenstring;99;224;5;16;4000;119837257142,86
unevenstring;99;224;5;17;4000;119837257142,86
unevenstring;99;224;5;18;4000;119837257142,86
unevenstring;99;224;5;19;4000;119837257142,86
unevenstring;99;224;5;20;4000;123361882352,94
unevenstring;99;224;5;21;4000;119837257142,86
unevenstring;99;224;5;22;4000;119837257142,86
unevenstring;99;224;5;23;4000;116508444444,44
unevenstring;99;224;5;24;4000;116508444444,44
unevenstring;99;224;5;25;4000;119837257142,86
unevenstring;99;224;5;26;4000;119837257142,86
unevenstring;99;224;5;27;4000;123361882352,94
unevenstring;99;224;5;28;4000;119837257142,86
unevenstring;99;224;5;29;4000;116508444444,44
unevenstring;99;224;5;30;4000;119837257142,86
