stringa cercata;thread per blocco;blocchi per SM;ripetizione;dimensione file;throughput
unevenstring;128;12;3;5000;169125161290,32
unevenstring;128;12;4;5000;169125161290,32
unevenstring;128;12;5;5000;174762666666,67
unevenstring;128;12;6;5000;163840000000,00
unevenstring;128;12;7;5000;163840000000,00
unevenstring;128;12;8;5000;174762666666,67
unevenstring;128;12;9;5000;169125161290,32
unevenstring;128;12;10;5000;169125161290,32
unevenstring;128;12;11;5000;174762666666,67
unevenstring;128;12;12;5000;163840000000,00
unevenstring;128;12;13;5000;169125161290,32
unevenstring;128;12;14;5000;174762666666,67
unevenstring;128;12;15;5000;163840000000,00
unevenstring;128;12;16;5000;169125161290,32
unevenstring;128;12;17;5000;169125161290,32
unevenstring;128;12;18;5000;163840000000,00
unevenstring;128;12;19;5000;169125161290,32
unevenstring;128;12;20;5000;174762666666,67
unevenstring;128;12;21;5000;163840000000,00
unevenstring;128;12;22;5000;169125161290,32
unevenstring;128;12;23;5000;169125161290,32
unevenstring;128;12;24;5000;169125161290,32
unevenstring;128;12;25;5000;174762666666,67
unevenstring;128;12;26;5000;163840000000,00
unevenstring;128;12;27;5000;169125161290,32
unevenstring;128;12;28;5000;174762666666,67
unevenstring;128;12;29;5000;169125161290,32
unevenstring;128;12;30;5000;174762666666,67
unevenstring;160;9;1;5000;169125161290,32
unevenstring;160;9;2;5000;163840000000,00
unevenstring;160;9;3;5000;163840000000,00
unevenstring;160;9;4;5000;169125161290,32
unevenstring;160;9;5;5000;163840000000,00
unevenstring;160;9;6;5000;163840000000,00
unevenstring;160;9;7;5000;169125161290,32
unevenstring;160;9;8;5000;163840000000,00
unevenstring;160;9;9;5000;163840000000,00
unevenstring;160;9;10;5000;169125161290,32
unevenstring;160;9;11;5000;163840000000,00
unevenstring;160;9;12;5000;163840000000,00
unevenstring;160;9;13;5000;169125161290,32
unevenstring;160;9;14;5000;163840000000,00
unevenstring;160;9;15;5000;163840000000,00
unevenstring;160;9;16;5000;169125161290,32
unevenstring;160;9;17;5000;169125161290,32
unevenstring;160;9;18;5000;158875151515,15
unevenstring;160;9;19;5000;163840000000,00
unevenstring;160;9;20;5000;169125161290,32
unevenstring;160;9;21;5000;158875151515,15
unevenstring;160;9;22;5000;163840000000,00
unevenstring;160;9;23;5000;169125161290,32
unevenstring;160;9;24;5000;163840000000,00
unevenstring;160;9;25;5000;158875151515,15
unevenstring;160;9;26;5000;169125161290,32
unevenstring;160;9;27;5000;169125161290,32
unevenstring;160;9;28;5000;163840000000,00
unevenstring;160;9;29;5000;169125161290,32
unevenstring;160;9;30;5000;169125161290,32
unevenstring;192;8;1;5000;169125161290,32
unevenstring;192;8;2;5000;174762666666,67
unevenstring;192;8;3;5000;169125161290,32
unevenstring;192;8;4;5000;169125161290,32
unevenstring;192;8;5;5000;174762666666,67
unevenstring;192;8;6;5000;163840000000,00
unevenstring;192;8;7;5000;169125161290,32
unevenstring;192;8;8;5000;169125161290,32
unevenstring;192;8;9;5000;163840000000,00
unevenstring;192;8;10;5000;169125161290,32
unevenstring;192;8;11;5000;174762666666,67
unevenstring;192;8;12;5000;163840000000,00
unevenstring;192;8;13;5000;169125161290,32
unevenstring;192;8;14;5000;174762666666,67
unevenstring;192;8;15;5000;169125161290,32
unevenstring;192;8;16;5000;169125161290,32
unevenstring;192;8;17;5000;169125161290,32
unevenstring;192;8;18;5000;163840000000,00
unevenstring;192;8;19;5000;169125161290,32
unevenstring;192;8;20;5000;163840000000,00
unevenstring;192;8;21;5000;169125161290,32
unevenstring;192;8;22;5000;169125161290,32
unevenstring;192;8;23;5000;163840000000,00
unevenstring;192;8;24;5000;169125161290,32
unevenstring;192;8;25;5000;174762666666,67
unevenstring;192;8;26;5000;169125161290,32
unevenstring;192;8;27;5000;169125161290,32
unevenstring;192;8;28;5000;174762666666,67
unevenstring;192;8;29;5000;163840000000,00
unevenstring;192;8;30;5000;174762666666,67
unevenstring;224;6;1;5000;169125161290,32
unevenstring;224;6;2;5000;163840000000,00
unevenstring;224;6;3;5000;163840000000,00
unevenstring;224;6;4;5000;169125161290,32
unevenstring;224;6;5;5000;163840000000,00
unevenstring;224;6;6;5000;163840000000,00
unevenstring;224;6;7;5000;169125161290,32
unevenstring;224;6;8;5000;163840000000,00
unevenstring;224;6;9;5000;158875151515,15
unevenstring;224;6;10;5000;163840000000,00
unevenstring;224;6;11;5000;163840000000,00
unevenstring;224;6;12;5000;158875151515,15
unevenstring;224;6;13;5000;169125161290,32
unevenstring;224;6;14;5000;169125161290,32
unevenstring;224;6;15;5000;163840000000,00
unevenstring;224;6;16;5000;163840000000,00
unevenstring;224;6;17;5000;169125161290,32
unevenstring;224;6;18;5000;158875151515,15
unevenstring;224;6;19;5000;163840000000,00
unevenstring;224;6;20;5000;163840000000,00
unevenstring;224;6;21;5000;158875151515,15
unevenstring;224;6;22;5000;158875151515,15
unevenstring;224;6;23;5000;163840000000,00
unevenstring;224;6;24;5000;163840000000,00
unevenstring;224;6;25;5000;163840000000,00
unevenstring;224;6;26;5000;163840000000,00
unevenstring;224;6;27;5000;169125161290,32
unevenstring;224;6;28;5000;158875151515,15
unevenstring;224;6;29;5000;163840000000,00
unevenstring;224;6;30;5000;169125161290,32
unevenstring;256;6;1;5000;174762666666,67
unevenstring;256;6;2;5000;169125161290,32
unevenstring;256;6;3;5000;174762666666,67
unevenstring;256;6;4;5000;169125161290,32
unevenstring;256;6;5;5000;169125161290,32
unevenstring;256;6;6;5000;180788965517,24
unevenstring;256;6;7;5000;169125161290,32
unevenstring;256;6;8;5000;169125161290,32
unevenstring;256;6;9;5000;174762666666,67
unevenstring;256;6;10;5000;169125161290,32
unevenstring;256;6;11;5000;169125161290,32
unevenstring;256;6;12;5000;169125161290,32
unevenstring;256;6;13;5000;169125161290,32
unevenstring;256;6;14;5000;174762666666,67
unevenstring;256;6;15;5000;169125161290,32
unevenstring;256;6;16;5000;169125161290,32
unevenstring;256;6;17;5000;174762666666,67
unevenstring;256;6;18;5000;169125161290,32
unevenstring;256;6;19;5000;169125161290,32
unevenstring;256;6;20;5000;174762666666,67
unevenstring;256;6;21;5000;163840000000,00
unevenstring;256;6;22;5000;169125161290,32
unevenstring;256;6;23;5000;169125161290,32
unevenstring;256;6;24;5000;169125161290,32
unevenstring;256;6;25;5000;174762666666,67
unevenstring;256;6;26;5000;163840000000,00
unevenstring;256;6;27;5000;169125161290,32
unevenstring;256;6;28;5000;174762666666,67
unevenstring;256;6;29;5000;169125161290,32
unevenstring;256;6;30;5000;169125161290,32
unevenstring;288;5;1;5000;169125161290,32
unevenstring;288;5;2;5000;158875151515,15
unevenstring;288;5;3;5000;163840000000,00
unevenstring;288;5;4;5000;169125161290,32
unevenstring;288;5;5;5000;163840000000,00
unevenstring;288;5;6;5000;163840000000,00
unevenstring;288;5;7;5000;169125161290,32
unevenstring;288;5;8;5000;163840000000,00
unevenstring;288;5;9;5000;163840000000,00
unevenstring;288;5;10;5000;169125161290,32
unevenstring;288;5;11;5000;163840000000,00
unevenstring;288;5;12;5000;163840000000,00
unevenstring;288;5;13;5000;169125161290,32
unevenstring;288;5;14;5000;163840000000,00
unevenstring;288;5;15;5000;163840000000,00
unevenstring;288;5;16;5000;169125161290,32
unevenstring;288;5;17;5000;163840000000,00
unevenstring;288;5;18;5000;163840000000,00
unevenstring;288;5;19;5000;169125161290,32
unevenstring;288;5;20;5000;163840000000,00
unevenstring;288;5;21;5000;163840000000,00
unevenstring;288;5;22;5000;169125161290,32
unevenstring;288;5;23;5000;163840000000,00
unevenstring;288;5;24;5000;158875151515,15
unevenstring;288;5;25;5000;169125161290,32
unevenstring;288;5;26;5000;169125161290,32
unevenstring;288;5;27;5000;158875151515,15
unevenstring;288;5;28;5000;163840000000,00
unevenstring;288;5;29;5000;169125161290,32
unevenstring;288;5;30;5000;163840000000,00
unevenstring;32;24;1;6000;133860765957,45
unevenstring;32;24;2;6000;139810133333,33
unevenstring;32;24;3;6000;136770782608,70
unevenstring;32;24;4;6000;136770782608,70
unevenstring;32;24;5;6000;136770782608,70
unevenstring;32;24;6;6000;136770782608,70
unevenstring;32;24;7;6000;136770782608,70
unevenstring;32;24;8;6000;136770782608,70
unevenstring;32;24;9;6000;136770782608,70
unevenstring;32;24;10;6000;136770782608,70
unevenstring;32;24;11;6000;136770782608,70
unevenstring;32;24;12;6000;136770782608,70
unevenstring;32;24;13;6000;136770782608,70
unevenstring;32;24;14;6000;136770782608,70
unevenstring;32;24;15;6000;133860765957,45
unevenstring;32;24;16;6000;136770782608,70
unevenstring;32;24;17;6000;136770782608,70
unevenstring;32;24;18;6000;136770782608,70
unevenstring;32;24;19;6000;133860765957,45
unevenstring;32;24;20;6000;133860765957,45
unevenstring;32;24;21;6000;136770782608,70
unevenstring;32;24;22;6000;136770782608,70
unevenstring;32;24;23;6000;136770782608,70
unevenstring;32;24;24;6000;136770782608,70
unevenstring;32;24;25;6000;136770782608,70
unevenstring;32;24;26;6000;136770782608,70
unevenstring;32;24;27;6000;136770782608,70
unevenstring;32;24;28;6000;136770782608,70
unevenstring;32;24;29;6000;136770782608,70
unevenstring;32;24;30;6000;136770782608,70
unevenstring;64;24;1;6000;174762666666,67
unevenstring;64;24;2;6000;157286400000,00
unevenstring;64;24;3;6000;161319384615,38
unevenstring;64;24;4;6000;161319384615,38
unevenstring;64;24;5;6000;165564631578,95
unevenstring;64;24;6;6000;161319384615,38
unevenstring;64;24;7;6000;165564631578,95
unevenstring;64;24;8;6000;165564631578,95
unevenstring;64;24;9;6000;165564631578,95
unevenstring;64;24;10;6000;165564631578,95
unevenstring;64;24;11;6000;165564631578,95
unevenstring;64;24;12;6000;165564631578,95
unevenstring;64;24;13;6000;165564631578,95
unevenstring;64;24;14;6000;170039351351,35
unevenstring;64;24;15;6000;165564631578,95
unevenstring;64;24;16;6000;165564631578,95
unevenstring;64;24;17;6000;170039351351,35
unevenstring;64;24;18;6000;170039351351,35
unevenstring;64;24;19;6000;170039351351,35
unevenstring;64;24;20;6000;170039351351,35
unevenstring;64;24;21;6000;170039351351,35
unevenstring;64;24;22;6000;161319384615,38
unevenstring;64;24;23;6000;174762666666,67
unevenstring;64;24;24;6000;174762666666,67
unevenstring;64;24;25;6000;170039351351,35
unevenstring;64;24;26;6000;170039351351,35
unevenstring;64;24;27;6000;170039351351,35
unevenstring;64;24;28;6000;165564631578,95
unevenstring;64;24;29;6000;161319384615,38
unevenstring;64;24;30;6000;161319384615,38
unevenstring;96;16;1;6000;170039351351,35
unevenstring;96;16;2;6000;165564631578,95
unevenstring;96;16;3;6000;165564631578,95
unevenstring;96;16;4;6000;165564631578,95
unevenstring;96;16;5;6000;165564631578,95
unevenstring;96;16;6;6000;165564631578,95
unevenstring;96;16;7;6000;165564631578,95
unevenstring;96;16;8;6000;170039351351,35
unevenstring;96;16;9;6000;170039351351,35
unevenstring;96;16;10;6000;170039351351,35
unevenstring;96;16;11;6000;170039351351,35
unevenstring;96;16;12;6000;170039351351,35
unevenstring;96;16;13;6000;165564631578,95
unevenstring;96;16;14;6000;170039351351,35
unevenstring;96;16;15;6000;165564631578,95
unevenstring;96;16;16;6000;165564631578,95
unevenstring;96;16;17;6000;170039351351,35
unevenstring;96;16;18;6000;170039351351,35
unevenstring;96;16;19;6000;170039351351,35
unevenstring;96;16;20;6000;170039351351,35
unevenstring;96;16;21;6000;170039351351,35
unevenstring;96;16;22;6000;165564631578,95
unevenstring;96;16;23;6000;165564631578,95
unevenstring;96;16;24;6000;170039351351,35
unevenstring;96;16;25;6000;165564631578,95
unevenstring;96;16;26;6000;165564631578,95
unevenstring;96;16;27;6000;170039351351,35
unevenstring;96;16;28;6000;165564631578,95
unevenstring;96;16;29;6000;165564631578,95
unevenstring;96;16;30;6000;165564631578,95
unevenstring;128;12;1;6000;170039351351,35
unevenstring;128;12;2;6000;170039351351,35
unevenstring;128;12;3;6000;165564631578,95
unevenstring;128;12;4;6000;165564631578,95
unevenstring;128;12;5;6000;170039351351,35
unevenstring;128;12;6;6000;170039351351,35
unevenstring;128;12;7;6000;170039351351,35
unevenstring;128;12;8;6000;170039351351,35
unevenstring;128;12;9;6000;170039351351,35
unevenstring;128;12;10;6000;170039351351,35
unevenstring;128;12;11;6000;170039351351,35
unevenstring;128;12;12;6000;170039351351,35
unevenstring;128;12;13;6000;170039351351,35
unevenstring;128;12;14;6000;170039351351,35
unevenstring;128;12;15;6000;165564631578,95
unevenstring;128;12;16;6000;165564631578,95
unevenstring;128;12;17;6000;165564631578,95
unevenstring;128;12;18;6000;165564631578,95
unevenstring;128;12;19;6000;165564631578,95
unevenstring;128;12;20;6000;165564631578,95
unevenstring;128;12;21;6000;170039351351,35
unevenstring;128;12;22;6000;165564631578,95
unevenstring;128;12;23;6000;165564631578,95
unevenstring;128;12;24;6000;165564631578,95
unevenstring;128;12;25;6000;165564631578,95
unevenstring;128;12;26;6000;170039351351,35
unevenstring;128;12;27;6000;170039351351,35
unevenstring;128;12;28;6000;170039351351,35
unevenstring;128;12;29;6000;165564631578,95
unevenstring;128;12;30;6000;165564631578,95
unevenstring;160;9;1;6000;165564631578,95
unevenstring;160;9;2;6000;161319384615,38
unevenstring;160;9;3;6000;165564631578,95
unevenstring;160;9;4;6000;165564631578,95
unevenstring;160;9;5;6000;165564631578,95
unevenstring;160;9;6;6000;165564631578,95
unevenstring;160;9;7;6000;165564631578,95
unevenstring;160;9;8;6000;165564631578,95
unevenstring;160;9;9;6000;157286400000,00
unevenstring;160;9;10;6000;161319384615,38
unevenstring;160;9;11;6000;161319384615,38
unevenstring;160;9;12;6000;161319384615,38
unevenstring;160;9;13;6000;161319384615,38
unevenstring;160;9;14;6000;161319384615,38
unevenstring;160;9;15;6000;161319384615,38
unevenstring;160;9;16;6000;157286400000,00
unevenstring;160;9;17;6000;161319384615,38
unevenstring;160;9;18;6000;165564631578,95
unevenstring;160;9;19;6000;165564631578,95
unevenstring;160;9;20;6000;165564631578,95
unevenstring;160;9;21;6000;165564631578,95
unevenstring;160;9;22;6000;165564631578,95
unevenstring;160;9;23;6000;161319384615,38
unevenstring;160;9;24;6000;161319384615,38
unevenstring;160;9;25;6000;165564631578,95
unevenstring;160;9;26;6000;165564631578,95
unevenstring;160;9;27;6000;165564631578,95
unevenstring;160;9;28;6000;165564631578,95
unevenstring;160;9;29;6000;165564631578,95
unevenstring;160;9;30;6000;165564631578,95
unevenstring;192;8;1;6000;174762666666,67
unevenstring;192;8;2;6000;170039351351,35
unevenstring;192;8;3;6000;170039351351,35
unevenstring;192;8;4;6000;165564631578,95
unevenstring;192;8;5;6000;165564631578,95
unevenstring;192;8;6;6000;165564631578,95
unevenstring;192;8;7;6000;165564631578,95
unevenstring;192;8;8;6000;165564631578,95
unevenstring;192;8;9;6000;170039351351,35
unevenstring;192;8;10;6000;170039351351,35
unevenstring;192;8;11;6000;170039351351,35
unevenstring;192;8;12;6000;170039351351,35
unevenstring;192;8;13;6000;170039351351,35
unevenstring;192;8;14;6000;170039351351,35
unevenstring;192;8;15;6000;170039351351,35
unevenstring;192;8;16;6000;170039351351,35
unevenstring;192;8;17;6000;170039351351,35
unevenstring;192;8;18;6000;165564631578,95
unevenstring;192;8;19;6000;165564631578,95
unevenstring;192;8;20;6000;170039351351,35
unevenstring;192;8;21;6000;165564631578,95
unevenstring;192;8;22;6000;170039351351,35
unevenstring;192;8;23;6000;170039351351,35
unevenstring;192;8;24;6000;170039351351,35
unevenstring;192;8;25;6000;170039351351,35
unevenstring;192;8;26;6000;170039351351,35
unevenstring;192;8;27;6000;161319384615,38
unevenstring;192;8;28;6000;165564631578,95
unevenstring;192;8;29;6000;165564631578,95
unevenstring;192;8;30;6000;165564631578,95
unevenstring;224;6;1;6000;161319384615,38
unevenstring;224;6;2;6000;165564631578,95
unevenstring;224;6;3;6000;161319384615,38
unevenstring;224;6;4;6000;161319384615,38
unevenstring;224;6;5;6000;161319384615,38
unevenstring;224;6;6;6000;161319384615,38
unevenstring;224;6;7;6000;161319384615,38
unevenstring;224;6;8;6000;165564631578,95
unevenstring;224;6;9;6000;161319384615,38
unevenstring;224;6;10;6000;161319384615,38
unevenstring;224;6;11;6000;161319384615,38
unevenstring;224;6;12;6000;161319384615,38
unevenstring;224;6;13;6000;161319384615,38
unevenstring;224;6;14;6000;165564631578,95
unevenstring;224;6;15;6000;165564631578,95
unevenstring;224;6;16;6000;165564631578,95
unevenstring;224;6;17;6000;165564631578,95
unevenstring;224;6;18;6000;165564631578,95
unevenstring;224;6;19;6000;165564631578,95
unevenstring;224;6;20;6000;161319384615,38
unevenstring;224;6;21;6000;165564631578,95
unevenstring;224;6;22;6000;161319384615,38
unevenstring;224;6;23;6000;161319384615,38
unevenstring;224;6;24;6000;161319384615,38
unevenstring;224;6;25;6000;161319384615,38
unevenstring;224;6;26;6000;161319384615,38
unevenstring;224;6;27;6000;161319384615,38
unevenstring;224;6;28;6000;161319384615,38
unevenstring;224;6;29;6000;161319384615,38
unevenstring;224;6;30;6000;161319384615,38
unevenstring;256;6;1;6000;174762666666,67
unevenstring;256;6;2;6000;165564631578,95
unevenstring;256;6;3;6000;165564631578,95
unevenstring;256;6;4;6000;165564631578,95
unevenstring;256;6;5;6000;170039351351,35
unevenstring;256;6;6;6000;170039351351,35
unevenstring;256;6;7;6000;170039351351,35
unevenstring;256;6;8;6000;170039351351,35
unevenstring;256;6;9;6000;170039351351,35
unevenstring;256;6;10;6000;170039351351,35
unevenstring;256;6;11;6000;170039351351,35
unevenstring;256;6;12;6000;170039351351,35
unevenstring;256;6;13;6000;170039351351,35
unevenstring;256;6;14;6000;174762666666,67
unevenstring;256;6;15;6000;170039351351,35
unevenstring;256;6;16;6000;170039351351,35
unevenstring;256;6;17;6000;165564631578,95
unevenstring;256;6;18;6000;165564631578,95
unevenstring;256;6;19;6000;165564631578,95
unevenstring;256;6;20;6000;170039351351,35
unevenstring;256;6;21;6000;165564631578,95
unevenstring;256;6;22;6000;165564631578,95
unevenstring;256;6;23;6000;165564631578,95
unevenstring;256;6;24;6000;165564631578,95
unevenstring;256;6;25;6000;170039351351,35
unevenstring;256;6;26;6000;170039351351,35
unevenstring;256;6;27;6000;165564631578,95
unevenstring;256;6;28;6000;165564631578,95
unevenstring;256;6;29;6000;165564631578,95
unevenstring;256;6;30;6000;165564631578,95
unevenstring;288;5;1;6000;161319384615,38
unevenstring;288;5;2;6000;165564631578,95
unevenstring;288;5;3;6000;165564631578,95
unevenstring;288;5;4;6000;165564631578,95
unevenstring;288;5;5;6000;165564631578,95
unevenstring;288;5;6;6000;165564631578,95
unevenstring;288;5;7;6000;165564631578,95
unevenstring;288;5;8;6000;165564631578,95
unevenstring;288;5;9;6000;161319384615,38
unevenstring;288;5;10;6000;161319384615,38
unevenstring;288;5;11;6000;161319384615,38
unevenstring;288;5;12;6000;161319384615,38
unevenstring;288;5;13;6000;161319384615,38
unevenstring;288;5;14;6000;161319384615,38
unevenstring;288;5;15;6000;161319384615,38
unevenstring;288;5;16;6000;161319384615,38
unevenstring;288;5;17;6000;161319384615,38
unevenstring;288;5;18;6000;165564631578,95
unevenstring;288;5;19;6000;165564631578,95
unevenstring;288;5;20;6000;161319384615,38
unevenstring;288;5;21;6000;161319384615,38
unevenstring;288;5;22;6000;161319384615,38
unevenstring;288;5;23;6000;165564631578,95
unevenstring;288;5;24;6000;165564631578,95
unevenstring;288;5;25;6000;170039351351,35
unevenstring;288;5;26;6000;165564631578,95
unevenstring;288;5;27;6000;170039351351,35
unevenstring;288;5;28;6000;165564631578,95
unevenstring;288;5;29;6000;165564631578,95
unevenstring;288;5;30;6000;165564631578,95
unevenstring;32;24;1;7000;135926518518,52
unevenstring;32;24;2;7000;135926518518,52
unevenstring;32;24;3;7000;135926518518,52
unevenstring;32;24;4;7000;135926518518,52
unevenstring;32;24;5;7000;131072000000,00
unevenstring;32;24;6;7000;135926518518,52
unevenstring;32;24;7;7000;135926518518,52
unevenstring;32;24;8;7000;135926518518,52
unevenstring;32;24;9;7000;135926518518,52
unevenstring;32;24;10;7000;133455127272,73
unevenstring;32;24;11;7000;135926518518,52
unevenstring;32;24;12;7000;135926518518,52
unevenstring;32;24;13;7000;135926518518,52
unevenstring;32;24;14;7000;135926518518,52
unevenstring;32;24;15;7000;135926518518,52
unevenstring;32;24;16;7000;135926518518,52
unevenstring;32;24;17;7000;135926518518,52
unevenstring;32;24;18;7000;135926518518,52
unevenstring;32;24;19;7000;135926518518,52
unevenstring;32;24;20;7000;135926518518,52
unevenstring;32;24;21;7000;135926518518,52
unevenstring;32;24;22;7000;135926518518,52
unevenstring;32;24;23;7000;135926518518,52
unevenstring;32;24;24;7000;133455127272,73
unevenstring;32;24;25;7000;135926518518,52
unevenstring;32;24;26;7000;135926518518,52
unevenstring;32;24;27;7000;135926518518,52
unevenstring;32;24;28;7000;135926518518,52
unevenstring;32;24;29;7000;135926518518,52
unevenstring;32;24;30;7000;135926518518,52
unevenstring;64;24;1;7000;170698418604,65
unevenstring;64;24;2;7000;152917333333,33
unevenstring;64;24;3;7000;163111822222,22
unevenstring;64;24;4;7000;166818909090,91
unevenstring;64;24;5;7000;166818909090,91
unevenstring;64;24;6;7000;166818909090,91
unevenstring;64;24;7;7000;166818909090,91
unevenstring;64;24;8;7000;163111822222,22
unevenstring;64;24;9;7000;166818909090,91
unevenstring;64;24;10;7000;166818909090,91
unevenstring;64;24;11;7000;166818909090,91
unevenstring;64;24;12;7000;166818909090,91
unevenstring;64;24;13;7000;166818909090,91
unevenstring;64;24;14;7000;163111822222,22
unevenstring;64;24;15;7000;166818909090,91
unevenstring;64;24;16;7000;166818909090,91
unevenstring;64;24;17;7000;159565913043,48
unevenstring;64;24;18;7000;166818909090,91
unevenstring;64;24;19;7000;166818909090,91
unevenstring;64;24;20;7000;163111822222,22
unevenstring;64;24;21;7000;166818909090,91
unevenstring;64;24;22;7000;163111822222,22
unevenstring;64;24;23;7000;163111822222,22
unevenstring;64;24;24;7000;166818909090,91
unevenstring;64;24;25;7000;166818909090,91
unevenstring;64;24;26;7000;163111822222,22
unevenstring;64;24;27;7000;166818909090,91
unevenstring;64;24;28;7000;166818909090,91
unevenstring;64;24;29;7000;163111822222,22
unevenstring;64;24;30;7000;166818909090,91
unevenstring;96;16;1;7000;166818909090,91
unevenstring;96;16;2;7000;166818909090,91
unevenstring;96;16;3;7000;166818909090,91
unevenstring;96;16;4;7000;166818909090,91
unevenstring;96;16;5;7000;163111822222,22
unevenstring;96;16;6;7000;166818909090,91
unevenstring;96;16;7;7000;166818909090,91
unevenstring;96;16;8;7000;163111822222,22
unevenstring;96;16;9;7000;166818909090,91
unevenstring;96;16;10;7000;170698418604,65
unevenstring;96;16;11;7000;166818909090,91
unevenstring;96;16;12;7000;163111822222,22
unevenstring;96;16;13;7000;163111822222,22
unevenstring;96;16;14;7000;166818909090,91
unevenstring;96;16;15;7000;163111822222,22
unevenstring;96;16;16;7000;166818909090,91
unevenstring;96;16;17;7000;166818909090,91
unevenstring;96;16;18;7000;163111822222,22
unevenstring;96;16;19;7000;166818909090,91
unevenstring;96;16;20;7000;170698418604,65
unevenstring;96;16;21;7000;166818909090,91
unevenstring;96;16;22;7000;166818909090,91
unevenstring;96;16;23;7000;166818909090,91
unevenstring;96;16;24;7000;166818909090,91
unevenstring;96;16;25;7000;163111822222,22
unevenstring;96;16;26;7000;166818909090,91
unevenstring;96;16;27;7000;166818909090,91
unevenstring;96;16;28;7000;163111822222,22
unevenstring;96;16;29;7000;166818909090,91
unevenstring;96;16;30;7000;170698418604,65
unevenstring;128;12;1;7000;166818909090,91
unevenstring;128;12;2;7000;166818909090,91
unevenstring;128;12;3;7000;166818909090,91
unevenstring;128;12;4;7000;166818909090,91
unevenstring;128;12;5;7000;163111822222,22
unevenstring;128;12;6;7000;166818909090,91
unevenstring;128;12;7;7000;166818909090,91
unevenstring;128;12;8;7000;163111822222,22
unevenstring;128;12;9;7000;166818909090,91
unevenstring;128;12;10;7000;166818909090,91
unevenstring;128;12;11;7000;166818909090,91
unevenstring;128;12;12;7000;166818909090,91
unevenstring;128;12;13;7000;166818909090,91
unevenstring;128;12;14;7000;170698418604,65
unevenstring;128;12;15;7000;163111822222,22
unevenstring;128;12;16;7000;166818909090,91
unevenstring;128;12;17;7000;166818909090,91
unevenstring;128;12;18;7000;166818909090,91
unevenstring;128;12;19;7000;166818909090,91
unevenstring;128;12;20;7000;166818909090,91
unevenstring;128;12;21;7000;166818909090,91
unevenstring;128;12;22;7000;166818909090,91
unevenstring;128;12;23;7000;170698418604,65
unevenstring;128;12;24;7000;166818909090,91
unevenstring;128;12;25;7000;170698418604,65
unevenstring;128;12;26;7000;170698418604,65
unevenstring;128;12;27;7000;166818909090,91
unevenstring;128;12;28;7000;170698418604,65
unevenstring;128;12;29;7000;170698418604,65
unevenstring;128;12;30;7000;166818909090,91
unevenstring;160;9;1;7000;163111822222,22
unevenstring;160;9;2;7000;166818909090,91
unevenstring;160;9;3;7000;163111822222,22
unevenstring;160;9;4;7000;163111822222,22
unevenstring;160;9;5;7000;163111822222,22
unevenstring;160;9;6;7000;163111822222,22
unevenstring;160;9;7;7000;163111822222,22
unevenstring;160;9;8;7000;163111822222,22
unevenstring;160;9;9;7000;159565913043,48
unevenstring;160;9;10;7000;159565913043,48
unevenstring;160;9;11;7000;163111822222,22
unevenstring;160;9;12;7000;159565913043,48
unevenstring;160;9;13;7000;159565913043,48
unevenstring;160;9;14;7000;159565913043,48
unevenstring;160;9;15;7000;163111822222,22
unevenstring;160;9;16;7000;163111822222,22
unevenstring;160;9;17;7000;163111822222,22
unevenstring;160;9;18;7000;163111822222,22
unevenstring;160;9;19;7000;163111822222,22
unevenstring;160;9;20;7000;163111822222,22
unevenstring;160;9;21;7000;163111822222,22
unevenstring;160;9;22;7000;163111822222,22
unevenstring;160;9;23;7000;163111822222,22
unevenstring;160;9;24;7000;163111822222,22
unevenstring;160;9;25;7000;163111822222,22
unevenstring;160;9;26;7000;163111822222,22
unevenstring;160;9;27;7000;163111822222,22
unevenstring;160;9;28;7000;163111822222,22
unevenstring;160;9;29;7000;163111822222,22
unevenstring;160;9;30;7000;159565913043,48
unevenstring;192;8;1;7000;166818909090,91
unevenstring;192;8;2;7000;166818909090,91
unevenstring;192;8;3;7000;166818909090,91
unevenstring;192;8;4;7000;166818909090,91
unevenstring;192;8;5;7000;166818909090,91
unevenstring;192;8;6;7000;166818909090,91
unevenstring;192;8;7;7000;166818909090,91
unevenstring;192;8;8;7000;166818909090,91
unevenstring;192;8;9;7000;166818909090,91
unevenstring;192;8;10;7000;166818909090,91
unevenstring;192;8;11;7000;166818909090,91
unevenstring;192;8;12;7000;166818909090,91
unevenstring;192;8;13;7000;163111822222,22
unevenstring;192;8;14;7000;170698418604,65
unevenstring;192;8;15;7000;170698418604,65
unevenstring;192;8;16;7000;166818909090,91
unevenstring;192;8;17;7000;166818909090,91
unevenstring;192;8;18;7000;166818909090,91
unevenstring;192;8;19;7000;166818909090,91
unevenstring;192;8;20;7000;166818909090,91
unevenstring;192;8;21;7000;166818909090,91
unevenstring;192;8;22;7000;166818909090,91
unevenstring;192;8;23;7000;163111822222,22
unevenstring;192;8;24;7000;166818909090,91
unevenstring;192;8;25;7000;166818909090,91
unevenstring;192;8;26;7000;163111822222,22
unevenstring;192;8;27;7000;166818909090,91
unevenstring;192;8;28;7000;166818909090,91
unevenstring;192;8;29;7000;166818909090,91
unevenstring;192;8;30;7000;163111822222,22
unevenstring;224;6;1;7000;163111822222,22
unevenstring;224;6;2;7000;163111822222,22
unevenstring;224;6;3;7000;159565913043,48
unevenstring;224;6;4;7000;163111822222,22
unevenstring;224;6;5;7000;163111822222,22
unevenstring;224;6;6;7000;159565913043,48
