thread;rep;throughput;target_string;file_size 
8;2;8.45626e+08;unevenstring;1000 
8;3;8.81897e+08;unevenstring;1000 
8;4;8.46992e+08;unevenstring;1000 
8;5;8.09086e+08;unevenstring;1000 
8;6;8.51808e+08;unevenstring;1000 
8;7;8.58785e+08;unevenstring;1000 
8;8;8.28259e+08;unevenstring;1000 
8;9;8.2957e+08;unevenstring;1000 
8;10;8.77469e+08;unevenstring;1000 
9;1;8.609e+08;unevenstring;1000 
9;2;8.68026e+08;unevenstring;1000 
9;3;8.85622e+08;unevenstring;1000 
9;4;8.96985e+08;unevenstring;1000 
9;5;8.17284e+08;unevenstring;1000 
9;6;8.71634e+08;unevenstring;1000 
9;7;8.45626e+08;unevenstring;1000 
9;8;8.01051e+08;unevenstring;1000 
9;9;8.8264e+08;unevenstring;1000 
9;10;8.80416e+08;unevenstring;1000 
10;1;8.39532e+08;unevenstring;1000 
10;2;8.53194e+08;unevenstring;1000 
10;3;8.70188e+08;unevenstring;1000 
10;4;8.65162e+08;unevenstring;1000 
10;5;8.84128e+08;unevenstring;1000 
10;6;8.69466e+08;unevenstring;1000 
10;7;8.71634e+08;unevenstring;1000 
10;8;8.36185e+08;unevenstring;1000 
10;9;8.64448e+08;unevenstring;1000 
10;10;8.42907e+08;unevenstring;1000 
11;1;8.10964e+08;unevenstring;1000 
11;2;8.45626e+08;unevenstring;1000 
11;3;8.63736e+08;unevenstring;1000 
11;4;8.28259e+08;unevenstring;1000 
11;5;8.23705e+08;unevenstring;1000 
11;6;8.58785e+08;unevenstring;1000 
11;7;8.40205e+08;unevenstring;1000 
11;8;8.50427e+08;unevenstring;1000 
11;9;8.65876e+08;unevenstring;1000 
11;10;8.7091e+08;unevenstring;1000 
12;1;8.34189e+08;unevenstring;1000 
12;2;8.76736e+08;unevenstring;1000 
12;3;8.46992e+08;unevenstring;1000 
12;4;8.05358e+08;unevenstring;1000 
12;5;8.58082e+08;unevenstring;1000 
12;6;8.41554e+08;unevenstring;1000 
12;7;8.22413e+08;unevenstring;1000 
12;8;8.26301e+08;unevenstring;1000 
12;9;8.52501e+08;unevenstring;1000 
12;10;8.28259e+08;unevenstring;1000 
13;1;8.27605e+08;unevenstring;1000 
13;2;8.35519e+08;unevenstring;1000 
13;3;8.23705e+08;unevenstring;1000 
13;4;8.40879e+08;unevenstring;1000 
13;5;8.34854e+08;unevenstring;1000 
13;6;8.08463e+08;unevenstring;1000 
13;7;8.30226e+08;unevenstring;1000 
13;8;8.34189e+08;unevenstring;1000 
13;9;7.8959e+08;unevenstring;1000 
13;10;8.16012e+08;unevenstring;1000 
14;1;7.91976e+08;unevenstring;1000 
14;2;8.07218e+08;unevenstring;1000 
14;3;7.69315e+08;unevenstring;1000 
14;4;8.21125e+08;unevenstring;1000 
14;5;8.19841e+08;unevenstring;1000 
14;6;7.78453e+08;unevenstring;1000 
14;7;8.30226e+08;unevenstring;1000 
14;8;8.40205e+08;unevenstring;1000 
14;9;7.83689e+08;unevenstring;1000 
14;10;7.95581e+08;unevenstring;1000 
15;1;7.98611e+08;unevenstring;1000 
15;2;7.72147e+08;unevenstring;1000 
15;3;7.99829e+08;unevenstring;1000 
15;4;7.87811e+08;unevenstring;1000 
15;5;7.83689e+08;unevenstring;1000 
15;6;8.16648e+08;unevenstring;1000 
15;7;8.17284e+08;unevenstring;1000 
15;8;8.09711e+08;unevenstring;1000 
15;9;7.6094e+08;unevenstring;1000 
15;10;6.93503e+08;unevenstring;1000 
16;1;7.09456e+08;unevenstring;1000 
16;2;7.98003e+08;unevenstring;1000 
16;3;7.69315e+08;unevenstring;1000 
16;4;7.60389e+08;unevenstring;1000 
16;5;7.65384e+08;unevenstring;1000 
16;6;7.60389e+08;unevenstring;1000 
16;7;7.41043e+08;unevenstring;1000 
16;8;7.61493e+08;unevenstring;1000 
16;9;7.65943e+08;unevenstring;1000 
16;10;7.57642e+08;unevenstring;1000 
1;1;1.74254e+08;unevenstring;2000 
1;2;1.73692e+08;unevenstring;2000 
1;3;1.74009e+08;unevenstring;2000 
1;4;1.74081e+08;unevenstring;2000 
1;5;1.74168e+08;unevenstring;2000 
1;6;1.7469e+08;unevenstring;2000 
1;7;1.74792e+08;unevenstring;2000 
1;8;1.75069e+08;unevenstring;2000 
1;9;1.74748e+08;unevenstring;2000 
1;10;1.74385e+08;unevenstring;2000 
2;1;3.48828e+08;unevenstring;2000 
2;2;3.49759e+08;unevenstring;2000 
2;3;3.49817e+08;unevenstring;2000 
2;4;3.4906e+08;unevenstring;2000 
2;5;3.5005e+08;unevenstring;2000 
2;6;3.49642e+08;unevenstring;2000 
2;7;3.49467e+08;unevenstring;2000 
2;8;3.4877e+08;unevenstring;2000 
2;9;3.47383e+08;unevenstring;2000 
2;10;3.47729e+08;unevenstring;2000 
3;1;5.17304e+08;unevenstring;2000 
3;2;5.23242e+08;unevenstring;2000 
3;3;5.23111e+08;unevenstring;2000 
3;4;5.24157e+08;unevenstring;2000 
3;5;5.20643e+08;unevenstring;2000 
3;6;5.2155e+08;unevenstring;2000 
3;7;5.22459e+08;unevenstring;2000 
3;8;5.23111e+08;unevenstring;2000 
3;9;5.20256e+08;unevenstring;2000 
3;10;5.22199e+08;unevenstring;2000 
4;1;6.69161e+08;unevenstring;2000 
4;2;6.6198e+08;unevenstring;2000 
4;3;6.56591e+08;unevenstring;2000 
4;4;6.60312e+08;unevenstring;2000 
4;5;6.66186e+08;unevenstring;2000 
4;6;6.65551e+08;unevenstring;2000 
4;7;6.51289e+08;unevenstring;2000 
4;8;6.51492e+08;unevenstring;2000 
4;9;6.54951e+08;unevenstring;2000 
4;10;6.64918e+08;unevenstring;2000 
5;1;7.57368e+08;unevenstring;2000 
5;2;7.59562e+08;unevenstring;2000 
5;3;7.68751e+08;unevenstring;2000 
5;4;7.60113e+08;unevenstring;2000 
5;5;7.56821e+08;unevenstring;2000 
5;6;7.73571e+08;unevenstring;2000 
5;7;7.541e+08;unevenstring;2000 
5;8;7.56276e+08;unevenstring;2000 
5;9;7.58189e+08;unevenstring;2000 
5;10;7.63156e+08;unevenstring;2000 
6;1;8.28586e+08;unevenstring;2000 
6;2;8.52154e+08;unevenstring;2000 
6;3;8.52154e+08;unevenstring;2000 
6;4;8.40205e+08;unevenstring;2000 
6;5;8.52501e+08;unevenstring;2000 
6;6;8.36852e+08;unevenstring;2000 
6;7;8.31214e+08;unevenstring;2000 
6;8;8.47677e+08;unevenstring;2000 
6;9;8.39869e+08;unevenstring;2000 
6;10;8.21446e+08;unevenstring;2000 
7;1;8.53194e+08;unevenstring;2000 
7;2;8.34189e+08;unevenstring;2000 
7;3;8.70549e+08;unevenstring;2000 
7;4;8.55631e+08;unevenstring;2000 
7;5;8.34189e+08;unevenstring;2000 
7;6;8.55631e+08;unevenstring;2000 
7;7;8.55282e+08;unevenstring;2000 
7;8;8.58082e+08;unevenstring;2000 
7;9;8.61961e+08;unevenstring;2000 
7;10;8.1856e+08;unevenstring;2000 
8;1;8.51462e+08;unevenstring;2000 
8;2;8.62316e+08;unevenstring;2000 
8;3;8.44604e+08;unevenstring;2000 
8;4;8.35852e+08;unevenstring;2000 
8;5;8.30226e+08;unevenstring;2000 
8;6;8.76003e+08;unevenstring;2000 
8;7;8.5598e+08;unevenstring;2000 
8;8;8.63736e+08;unevenstring;2000 
8;9;8.62316e+08;unevenstring;2000 
8;10;8.71997e+08;unevenstring;2000 
9;1;8.51462e+08;unevenstring;2000 
9;2;8.73813e+08;unevenstring;2000 
9;3;8.20803e+08;unevenstring;2000 
9;4;8.68746e+08;unevenstring;2000 
9;5;8.40879e+08;unevenstring;2000 
9;6;8.69827e+08;unevenstring;2000 
9;7;8.63736e+08;unevenstring;2000 
9;8;8.88247e+08;unevenstring;2000 
9;9;9.02389e+08;unevenstring;2000 
9;10;8.92405e+08;unevenstring;2000 
10;1;8.58785e+08;unevenstring;2000 
10;2;8.80047e+08;unevenstring;2000 
10;3;8.75638e+08;unevenstring;2000 
10;4;8.80786e+08;unevenstring;2000 
10;5;8.96219e+08;unevenstring;2000 
10;6;8.37855e+08;unevenstring;2000 
10;7;8.37186e+08;unevenstring;2000 
10;8;8.83383e+08;unevenstring;2000 
10;9;8.79678e+08;unevenstring;2000 
10;10;8.61607e+08;unevenstring;2000 
11;1;8.45626e+08;unevenstring;2000 
11;2;8.26301e+08;unevenstring;2000 
11;3;8.49737e+08;unevenstring;2000 
11;4;8.52847e+08;unevenstring;2000 
11;5;8.70188e+08;unevenstring;2000 
11;6;8.39532e+08;unevenstring;2000 
11;7;8.63736e+08;unevenstring;2000 
11;8;8.61961e+08;unevenstring;2000 
11;9;8.52154e+08;unevenstring;2000 
11;10;8.59841e+08;unevenstring;2000 
12;1;8.39196e+08;unevenstring;2000 
12;2;8.47334e+08;unevenstring;2000 
12;3;8.5598e+08;unevenstring;2000 
12;4;8.53889e+08;unevenstring;2000 
12;5;8.26627e+08;unevenstring;2000 
12;6;8.48706e+08;unevenstring;2000 
12;7;8.1952e+08;unevenstring;2000 
12;8;8.27605e+08;unevenstring;2000 
12;9;8.58433e+08;unevenstring;2000 
12;10;8.44264e+08;unevenstring;2000 
13;1;8.08774e+08;unevenstring;2000 
13;2;8.28914e+08;unevenstring;2000 
13;3;8.15061e+08;unevenstring;2000 
13;4;8.44944e+08;unevenstring;2000 
13;5;8.14428e+08;unevenstring;2000 
13;6;8.11277e+08;unevenstring;2000 
13;7;8.51117e+08;unevenstring;2000 
13;8;8.1222e+08;unevenstring;2000 
13;9;8.25976e+08;unevenstring;2000 
13;10;8.2565e+08;unevenstring;2000 
14;1;7.78164e+08;unevenstring;2000 
14;2;7.74428e+08;unevenstring;2000 
14;3;6.57003e+08;unevenstring;2000 
14;4;7.94075e+08;unevenstring;2000 
14;5;7.60664e+08;unevenstring;2000 
14;6;7.76148e+08;unevenstring;2000 
14;7;8.01664e+08;unevenstring;2000 
14;8;8.06287e+08;unevenstring;2000 
14;9;8.14428e+08;unevenstring;2000 
14;10;8.04431e+08;unevenstring;2000 
15;1;7.90781e+08;unevenstring;2000 
15;2;7.91378e+08;unevenstring;2000 
15;3;7.74428e+08;unevenstring;2000 
15;4;7.88107e+08;unevenstring;2000 
15;5;7.79031e+08;unevenstring;2000 
15;6;7.89293e+08;unevenstring;2000 
15;7;7.94677e+08;unevenstring;2000 
15;8;7.98915e+08;unevenstring;2000 
15;9;7.85156e+08;unevenstring;2000 
15;10;7.84862e+08;unevenstring;2000 
16;1;7.43671e+08;unevenstring;2000 
16;2;7.46052e+08;unevenstring;2000 
16;3;7.5573e+08;unevenstring;2000 
16;4;7.60389e+08;unevenstring;2000 
16;5;7.57915e+08;unevenstring;2000 
16;6;7.42881e+08;unevenstring;2000 
16;7;7.55186e+08;unevenstring;2000 
16;8;7.48983e+08;unevenstring;2000 
16;9;7.62601e+08;unevenstring;2000 
16;10;7.42092e+08;unevenstring;2000 
1;1;1.32196e+08;abracadabra;500 
1;2;1.32664e+08;abracadabra;500 
1;3;1.32429e+08;abracadabra;500 
1;4;1.32329e+08;abracadabra;500 
1;5;1.32866e+08;abracadabra;500 
1;6;1.3253e+08;abracadabra;500 
1;7;1.32096e+08;abracadabra;500 
1;8;1.32496e+08;abracadabra;500 
1;9;1.33102e+08;abracadabra;500 
1;10;1.32329e+08;abracadabra;500 
2;1;2.63197e+08;abracadabra;500 
2;2;2.63461e+08;abracadabra;500 
2;3;2.63594e+08;abracadabra;500 
2;4;2.62801e+08;abracadabra;500 
2;5;2.64258e+08;abracadabra;500 
2;6;2.63329e+08;abracadabra;500 
2;7;2.64125e+08;abracadabra;500 
2;8;2.63329e+08;abracadabra;500 
2;9;2.63726e+08;abracadabra;500 
2;10;2.62933e+08;abracadabra;500 
3;1;3.95689e+08;abracadabra;500 
3;2;3.96287e+08;abracadabra;500 
3;3;3.92431e+08;abracadabra;500 
3;4;3.92431e+08;abracadabra;500 
3;5;3.86928e+08;abracadabra;500 
3;6;3.94795e+08;abracadabra;500 
3;7;3.9361e+08;abracadabra;500 
3;8;3.89805e+08;abracadabra;500 
3;9;3.97791e+08;abracadabra;500 
3;10;3.96887e+08;abracadabra;500 
4;1;5.00275e+08;abracadabra;500 
4;2;4.96015e+08;abracadabra;500 
4;3;4.8771e+08;abracadabra;500 
4;4;4.87257e+08;abracadabra;500 
4;5;4.97899e+08;abracadabra;500 
4;6;5.01231e+08;abracadabra;500 
4;7;4.96015e+08;abracadabra;500 
4;8;4.8771e+08;abracadabra;500 
4;9;4.8771e+08;abracadabra;500 
4;10;4.89075e+08;abracadabra;500 
5;1;5.74248e+08;abracadabra;500 
5;2;5.5539e+08;abracadabra;500 
5;3;5.27984e+08;abracadabra;500 
5;4;5.4218e+08;abracadabra;500 
5;5;5.72992e+08;abracadabra;500 
5;6;5.5539e+08;abracadabra;500 
5;7;5.51302e+08;abracadabra;500 
5;8;5.74248e+08;abracadabra;500 
5;9;5.53046e+08;abracadabra;500 
5;10;5.63145e+08;abracadabra;500 
6;1;6.27139e+08;abracadabra;500 
6;2;5.89088e+08;abracadabra;500 
6;3;6.32434e+08;abracadabra;500 
6;4;6.13202e+08;abracadabra;500 
6;5;6.18264e+08;abracadabra;500 
6;6;6.35501e+08;abracadabra;500 
6;7;6.01938e+08;abracadabra;500 
6;8;6.29397e+08;abracadabra;500 
6;9;6.01248e+08;abracadabra;500 
6;10;6.01248e+08;abracadabra;500 
7;1;6.33198e+08;abracadabra;500 
7;2;6.17536e+08;abracadabra;500 
7;3;6.45675e+08;abracadabra;500 
7;4;6.45675e+08;abracadabra;500 
7;5;6.43298e+08;abracadabra;500 
7;6;6.36272e+08;abracadabra;500 
7;7;6.0263e+08;abracadabra;500 
7;8;6.37045e+08;abracadabra;500 
7;9;6.31672e+08;abracadabra;500 
7;10;6.28643e+08;abracadabra;500 
8;1;6.32434e+08;abracadabra;500 
8;2;6.30154e+08;abracadabra;500 
8;3;6.57003e+08;abracadabra;500 
8;4;6.74759e+08;abracadabra;500 
8;5;6.66186e+08;abracadabra;500 
8;6;6.6534e+08;abracadabra;500 
8;7;6.48069e+08;abracadabra;500 
8;8;6.76501e+08;abracadabra;500 
8;9;6.57003e+08;abracadabra;500 
8;10;6.57003e+08;abracadabra;500 
9;1;6.69589e+08;abracadabra;500 
9;2;6.93503e+08;abracadabra;500 
9;3;5.85143e+08;abracadabra;500 
9;4;6.20459e+08;abracadabra;500 
9;5;6.1464e+08;abracadabra;500 
9;6;6.73892e+08;abracadabra;500 
9;7;6.48069e+08;abracadabra;500 
9;8;6.85344e+08;abracadabra;500 
9;9;6.64497e+08;abracadabra;500 
9;10;6.57827e+08;abracadabra;500 
10;1;6.78251e+08;abracadabra;500 
10;2;6.75629e+08;abracadabra;500 
10;3;6.95342e+08;abracadabra;500 
10;4;6.92587e+08;abracadabra;500 
10;5;6.88042e+08;abracadabra;500 
10;6;6.99984e+08;abracadabra;500 
10;7;7.04688e+08;abracadabra;500 
10;8;6.59482e+08;abracadabra;500 
10;9;6.95342e+08;abracadabra;500 
10;10;6.88946e+08;abracadabra;500 
11;1;6.97191e+08;abracadabra;500 
11;2;6.85344e+08;abracadabra;500 
11;3;6.92587e+08;abracadabra;500 
11;4;6.8714e+08;abracadabra;500 
11;5;6.86241e+08;abracadabra;500 
11;6;6.9812e+08;abracadabra;500 
11;7;6.84449e+08;abracadabra;500 
11;8;6.72164e+08;abracadabra;500 
11;9;6.64497e+08;abracadabra;500 
11;10;6.77375e+08;abracadabra;500 
12;1;6.99051e+08;abracadabra;500 
12;2;6.73892e+08;abracadabra;500 
12;3;6.81779e+08;abracadabra;500 
12;4;6.88946e+08;abracadabra;500 
12;5;6.77375e+08;abracadabra;500 
12;6;6.46471e+08;abracadabra;500 
12;7;6.93503e+08;abracadabra;500 
12;8;6.75629e+08;abracadabra;500 
12;9;6.97191e+08;abracadabra;500 
12;10;6.88042e+08;abracadabra;500 
13;1;7.03742e+08;abracadabra;500 
13;2;6.89853e+08;abracadabra;500 
13;3;6.89853e+08;abracadabra;500 
13;4;6.96266e+08;abracadabra;500 
13;5;6.84449e+08;abracadabra;500 
13;6;6.92587e+08;abracadabra;500 
13;7;7.10417e+08;abracadabra;500 
13;8;6.85344e+08;abracadabra;500 
13;9;6.83557e+08;abracadabra;500 
13;10;6.74759e+08;abracadabra;500 
14;1;7.05637e+08;abracadabra;500 
14;2;6.93503e+08;abracadabra;500 
14;3;7.04688e+08;abracadabra;500 
14;4;6.89853e+08;abracadabra;500 
14;5;6.81779e+08;abracadabra;500 
14;6;6.90762e+08;abracadabra;500 
14;7;7.01858e+08;abracadabra;500 
14;8;7.05637e+08;abracadabra;500 
14;9;6.92587e+08;abracadabra;500 
14;10;7.01858e+08;abracadabra;500 
15;1;6.8714e+08;abracadabra;500 
15;2;6.9812e+08;abracadabra;500 
15;3;6.8714e+08;abracadabra;500 
15;4;6.78251e+08;abracadabra;500 
15;5;6.6534e+08;abracadabra;500 
15;6;6.6534e+08;abracadabra;500 
15;7;6.82667e+08;abracadabra;500 
15;8;6.67033e+08;abracadabra;500 
15;9;7.0092e+08;abracadabra;500 
15;10;6.99984e+08;abracadabra;500 
16;1;6.64497e+08;abracadabra;500 
16;2;6.76501e+08;abracadabra;500 
16;3;6.50481e+08;abracadabra;500 
16;4;6.67033e+08;abracadabra;500 
16;5;6.77375e+08;abracadabra;500 
16;6;6.73892e+08;abracadabra;500 
16;7;6.78251e+08;abracadabra;500 
16;8;6.71303e+08;abracadabra;500 
16;9;6.74759e+08;abracadabra;500 
16;10;6.64497e+08;abracadabra;500 
1;1;1.32563e+08;abracadabra;1000 
1;2;1.32731e+08;abracadabra;1000 
1;3;1.32379e+08;abracadabra;1000 
1;4;1.32563e+08;abracadabra;1000 
1;5;1.32212e+08;abracadabra;1000 
1;6;1.32798e+08;abracadabra;1000 
1;7;1.32698e+08;abracadabra;1000 
1;8;1.32463e+08;abracadabra;1000 
1;9;1.3263e+08;abracadabra;1000 
1;10;1.32379e+08;abracadabra;1000 
2;1;2.63131e+08;abracadabra;1000 
2;2;2.63793e+08;abracadabra;1000 
2;3;2.61948e+08;abracadabra;1000 
2;4;2.63329e+08;abracadabra;1000 
2;5;2.64058e+08;abracadabra;1000 
2;6;2.6366e+08;abracadabra;1000 
2;7;2.63793e+08;abracadabra;1000 
2;8;2.64458e+08;abracadabra;1000 
2;9;2.63594e+08;abracadabra;1000 
2;10;2.63395e+08;abracadabra;1000 
3;1;3.96138e+08;abracadabra;1000 
3;2;3.95689e+08;abracadabra;1000 
3;3;3.91552e+08;abracadabra;1000 
3;4;3.9885e+08;abracadabra;1000 
3;5;3.97489e+08;abracadabra;1000 
3;6;3.96587e+08;abracadabra;1000 
3;7;3.93462e+08;abracadabra;1000 
3;8;3.95838e+08;abracadabra;1000 
3;9;3.98093e+08;abracadabra;1000 
3;10;3.9554e+08;abracadabra;1000 
4;1;4.93912e+08;abracadabra;1000 
4;2;4.89303e+08;abracadabra;1000 
4;3;4.9956e+08;abracadabra;1000 
4;4;4.90218e+08;abracadabra;1000 
4;5;4.91366e+08;abracadabra;1000 
4;6;4.93215e+08;abracadabra;1000 
4;7;4.9672e+08;abracadabra;1000 
4;8;4.9252e+08;abracadabra;1000 
4;9;4.98847e+08;abracadabra;1000 
4;10;4.86804e+08;abracadabra;1000 
5;1;5.63751e+08;abracadabra;1000 
5;2;5.70809e+08;abracadabra;1000 
5;3;5.68334e+08;abracadabra;1000 
5;4;5.73933e+08;abracadabra;1000 
5;5;5.62239e+08;abracadabra;1000 
5;6;5.68951e+08;abracadabra;1000 
5;7;5.48418e+08;abracadabra;1000 
5;8;5.74248e+08;abracadabra;1000 
5;9;5.51012e+08;abracadabra;1000 
5;10;5.62541e+08;abracadabra;1000 
6;1;6.26764e+08;abracadabra;1000 
6;2;5.9646e+08;abracadabra;1000 
6;3;6.26764e+08;abracadabra;1000 
6;4;6.04367e+08;abracadabra;1000 
6;5;6.15723e+08;abracadabra;1000 
6;6;6.20827e+08;abracadabra;1000 
6;7;6.1428e+08;abracadabra;1000 
6;8;6.29775e+08;abracadabra;1000 
6;9;6.08576e+08;abracadabra;1000 
6;10;6.25642e+08;abracadabra;1000 
7;1;6.49273e+08;abracadabra;1000 
7;2;6.28643e+08;abracadabra;1000 
7;3;6.5577e+08;abracadabra;1000 
7;4;6.2341e+08;abracadabra;1000 
7;5;6.51694e+08;abracadabra;1000 
7;6;6.46073e+08;abracadabra;1000 
7;7;6.27139e+08;abracadabra;1000 
7;8;6.41723e+08;abracadabra;1000 
7;9;6.27514e+08;abracadabra;1000 
7;10;6.50885e+08;abracadabra;1000 
8;1;6.521e+08;abracadabra;1000 
8;2;6.45675e+08;abracadabra;1000 
8;3;6.66609e+08;abracadabra;1000 
8;4;6.68735e+08;abracadabra;1000 
8;5;6.5536e+08;abracadabra;1000 
8;6;6.70445e+08;abracadabra;1000 
8;7;6.49273e+08;abracadabra;1000 
8;8;6.6198e+08;abracadabra;1000 
8;9;6.62817e+08;abracadabra;1000 
8;10;6.33581e+08;abracadabra;1000 
9;1;6.93503e+08;abracadabra;1000 
9;2;6.28643e+08;abracadabra;1000 
9;3;6.59482e+08;abracadabra;1000 
9;4;6.89853e+08;abracadabra;1000 
9;5;6.61145e+08;abracadabra;1000 
9;6;6.82667e+08;abracadabra;1000 
9;7;6.46471e+08;abracadabra;1000 
9;8;6.83111e+08;abracadabra;1000 
9;9;6.81779e+08;abracadabra;1000 
9;10;6.65763e+08;abracadabra;1000 
10;1;6.92129e+08;abracadabra;1000 
10;2;6.7869e+08;abracadabra;1000 
10;3;6.63656e+08;abracadabra;1000 
10;4;6.81779e+08;abracadabra;1000 
10;5;6.88494e+08;abracadabra;1000 
10;6;6.51694e+08;abracadabra;1000 
10;7;5.84817e+08;abracadabra;1000 
10;8;6.45675e+08;abracadabra;1000 
10;9;6.77375e+08;abracadabra;1000 
10;10;6.84003e+08;abracadabra;1000 
11;1;6.38597e+08;abracadabra;1000 
11;2;6.84896e+08;abracadabra;1000 
11;3;7.02799e+08;abracadabra;1000 
11;4;6.94421e+08;abracadabra;1000 
11;5;6.89399e+08;abracadabra;1000 
11;6;6.81779e+08;abracadabra;1000 
11;7;6.90762e+08;abracadabra;1000 
11;8;7.07541e+08;abracadabra;1000 
11;9;6.82223e+08;abracadabra;1000 
11;10;6.87591e+08;abracadabra;1000 
12;1;6.98585e+08;abracadabra;1000 
12;2;6.90762e+08;abracadabra;1000 
12;3;6.99051e+08;abracadabra;1000 
12;4;6.8714e+08;abracadabra;1000 
12;5;7.05637e+08;abracadabra;1000 
12;6;6.92129e+08;abracadabra;1000 
12;7;6.78251e+08;abracadabra;1000 
12;8;7.06588e+08;abracadabra;1000 
12;9;7.02799e+08;abracadabra;1000 
12;10;6.80894e+08;abracadabra;1000 
13;1;6.85344e+08;abracadabra;1000 
13;2;7.08976e+08;abracadabra;1000 
13;3;6.88946e+08;abracadabra;1000 
13;4;6.95804e+08;abracadabra;1000 
13;5;6.73892e+08;abracadabra;1000 
13;6;6.92587e+08;abracadabra;1000 
13;7;6.89399e+08;abracadabra;1000 
13;8;6.80452e+08;abracadabra;1000 
13;9;6.93962e+08;abracadabra;1000 
13;10;6.92587e+08;abracadabra;1000 
14;1;6.77375e+08;abracadabra;1000 
14;2;6.99517e+08;abracadabra;1000 
14;3;6.99051e+08;abracadabra;1000 
14;4;6.88494e+08;abracadabra;1000 
14;5;6.95342e+08;abracadabra;1000 
14;6;6.74759e+08;abracadabra;1000 
14;7;7.03742e+08;abracadabra;1000 
14;8;6.88946e+08;abracadabra;1000 
14;9;6.83111e+08;abracadabra;1000 
14;10;6.9812e+08;abracadabra;1000 
15;1;6.96266e+08;abracadabra;1000 
15;2;6.70445e+08;abracadabra;1000 
15;3;6.92129e+08;abracadabra;1000 
15;4;7.0092e+08;abracadabra;1000 
15;5;6.8714e+08;abracadabra;1000 
15;6;7.04688e+08;abracadabra;1000 
15;7;6.74759e+08;abracadabra;1000 
15;8;6.94881e+08;abracadabra;1000 
15;9;6.95342e+08;abracadabra;1000 
15;10;6.77813e+08;abracadabra;1000 
16;1;6.59897e+08;abracadabra;1000 
16;2;6.73027e+08;abracadabra;1000 
16;3;6.57414e+08;abracadabra;1000 
16;4;6.54951e+08;abracadabra;1000 
16;5;6.66186e+08;abracadabra;1000 
16;6;6.67458e+08;abracadabra;1000 
16;7;6.67883e+08;abracadabra;1000 
16;8;6.59067e+08;abracadabra;1000 
16;9;6.70017e+08;abracadabra;1000 
16;10;6.65763e+08;abracadabra;1000 
1;1;1.32413e+08;abracadabra;2000 
1;2;1.31203e+08;abracadabra;2000 
1;3;1.31516e+08;abracadabra;2000 
1;4;1.32062e+08;abracadabra;2000 
1;5;1.31988e+08;abracadabra;2000 
1;6;1.32112e+08;abracadabra;2000 
1;7;1.32104e+08;abracadabra;2000 
1;8;1.32304e+08;abracadabra;2000 
1;9;1.3188e+08;abracadabra;2000 
1;10;1.31813e+08;abracadabra;2000 
2;1;2.63032e+08;abracadabra;2000 
2;2;2.64291e+08;abracadabra;2000 
2;3;2.59935e+08;abracadabra;2000 
2;4;2.65093e+08;abracadabra;2000 
2;5;2.64092e+08;abracadabra;2000 
2;6;2.64425e+08;abracadabra;2000 
2;7;2.65362e+08;abracadabra;2000 
2;8;2.65093e+08;abracadabra;2000 
2;9;2.64926e+08;abracadabra;2000 
2;10;2.65026e+08;abracadabra;2000 
3;1;3.97414e+08;abracadabra;2000 
3;2;3.94424e+08;abracadabra;2000 
3;3;3.97338e+08;abracadabra;2000 
3;4;3.97188e+08;abracadabra;2000 
3;5;3.97188e+08;abracadabra;2000 
3;6;3.80608e+08;abracadabra;2000 
3;7;3.90168e+08;abracadabra;2000 
3;8;3.97037e+08;abracadabra;2000 
3;9;3.95764e+08;abracadabra;2000 
3;10;3.96962e+08;abracadabra;2000 
4;1;4.96838e+08;abracadabra;2000 
4;2;4.94262e+08;abracadabra;2000 
4;3;4.95663e+08;abracadabra;2000 
4;4;4.93564e+08;abracadabra;2000 
4;5;4.91482e+08;abracadabra;2000 
4;6;4.86804e+08;abracadabra;2000 
4;7;4.91251e+08;abracadabra;2000 
4;8;4.89646e+08;abracadabra;2000 
4;9;4.95078e+08;abracadabra;2000 
4;10;4.93448e+08;abracadabra;2000 
5;1;5.62239e+08;abracadabra;2000 
5;2;5.64054e+08;abracadabra;2000 
5;3;5.55096e+08;abracadabra;2000 
5;4;5.64966e+08;abracadabra;2000 
5;5;5.62994e+08;abracadabra;2000 
5;6;5.68334e+08;abracadabra;2000 
5;7;5.59241e+08;abracadabra;2000 
5;8;5.59987e+08;abracadabra;2000 
5;9;5.58942e+08;abracadabra;2000 
5;10;5.53338e+08;abracadabra;2000 
6;1;6.2101e+08;abracadabra;2000 
6;2;6.19543e+08;abracadabra;2000 
6;3;6.15001e+08;abracadabra;2000 
6;4;6.17536e+08;abracadabra;2000 
6;5;6.1464e+08;abracadabra;2000 
6;6;6.15001e+08;abracadabra;2000 
6;7;6.25829e+08;abracadabra;2000 
6;8;6.29965e+08;abracadabra;2000 
6;9;5.82866e+08;abracadabra;2000 
6;10;6.16085e+08;abracadabra;2000 
7;1;6.33198e+08;abracadabra;2000 
7;2;6.49675e+08;abracadabra;2000 
7;3;6.38402e+08;abracadabra;2000 
7;4;6.40939e+08;abracadabra;2000 
7;5;6.33964e+08;abracadabra;2000 
7;6;6.42707e+08;abracadabra;2000 
7;7;6.02976e+08;abracadabra;2000 
7;8;5.79965e+08;abracadabra;2000 
7;9;6.3782e+08;abracadabra;2000 
7;10;6.1482e+08;abracadabra;2000 
8;1;6.45874e+08;abracadabra;2000 
8;2;6.74759e+08;abracadabra;2000 
8;3;6.66186e+08;abracadabra;2000 
