thread;rep;throughput;target_string;file_size 
6;6;3.34119e+09;unevenstring;6000 
6;7;3.38614e+09;unevenstring;6000 
6;8;3.30087e+09;unevenstring;6000 
6;9;3.44737e+09;unevenstring;6000 
6;10;3.37163e+09;unevenstring;6000 
7;1;3.6262e+09;unevenstring;6000 
7;2;3.65782e+09;unevenstring;6000 
7;3;3.58692e+09;unevenstring;6000 
7;4;3.4875e+09;unevenstring;6000 
7;5;3.59923e+09;unevenstring;6000 
7;6;3.60749e+09;unevenstring;6000 
7;7;3.57672e+09;unevenstring;6000 
7;8;3.38797e+09;unevenstring;6000 
7;9;3.61994e+09;unevenstring;6000 
7;10;3.64511e+09;unevenstring;6000 
8;1;3.80839e+09;unevenstring;6000 
8;2;3.89082e+09;unevenstring;6000 
8;3;3.71835e+09;unevenstring;6000 
8;4;3.68568e+09;unevenstring;6000 
8;5;3.79232e+09;unevenstring;6000 
8;6;3.74938e+09;unevenstring;6000 
8;7;3.79003e+09;unevenstring;6000 
8;8;3.89082e+09;unevenstring;6000 
8;9;3.82459e+09;unevenstring;6000 
8;10;3.81995e+09;unevenstring;6000 
9;1;3.95689e+09;unevenstring;6000 
9;2;4.12825e+09;unevenstring;6000 
9;3;4.06425e+09;unevenstring;6000 
9;4;3.9297e+09;unevenstring;6000 
9;5;4.13639e+09;unevenstring;6000 
9;6;3.97439e+09;unevenstring;6000 
9;7;4.07742e+09;unevenstring;6000 
9;8;4.0201e+09;unevenstring;6000 
9;9;4.096e+09;unevenstring;6000 
9;10;4.02524e+09;unevenstring;6000 
10;1;4.08271e+09;unevenstring;6000 
10;2;4.11475e+09;unevenstring;6000 
10;3;4.11206e+09;unevenstring;6000 
10;4;4.0073e+09;unevenstring;6000 
10;5;4.10938e+09;unevenstring;6000 
10;6;4.08271e+09;unevenstring;6000 
10;7;4.06951e+09;unevenstring;6000 
10;8;4.01241e+09;unevenstring;6000 
10;9;3.90774e+09;unevenstring;6000 
10;10;4.10134e+09;unevenstring;6000 
11;1;4.30332e+09;unevenstring;6000 
11;2;4.37819e+09;unevenstring;6000 
11;3;4.36301e+09;unevenstring;6000 
11;4;4.33594e+09;unevenstring;6000 
11;5;4.30627e+09;unevenstring;6000 
11;6;4.34493e+09;unevenstring;6000 
11;7;4.32402e+09;unevenstring;6000 
11;8;4.24811e+09;unevenstring;6000 
11;9;4.09867e+09;unevenstring;6000 
11;10;4.32402e+09;unevenstring;6000 
12;1;4.51324e+09;unevenstring;6000 
12;2;4.53275e+09;unevenstring;6000 
12;3;4.58227e+09;unevenstring;6000 
12;4;4.54914e+09;unevenstring;6000 
12;5;4.38429e+09;unevenstring;6000 
12;6;4.35395e+09;unevenstring;6000 
12;7;4.4494e+09;unevenstring;6000 
12;8;4.40887e+09;unevenstring;6000 
12;9;4.31809e+09;unevenstring;6000 
12;10;4.41506e+09;unevenstring;6000 
13;1;4.65689e+09;unevenstring;6000 
13;2;4.55903e+09;unevenstring;6000 
13;3;4.59566e+09;unevenstring;6000 
13;4;4.55903e+09;unevenstring;6000 
13;5;4.67072e+09;unevenstring;6000 
13;6;4.66379e+09;unevenstring;6000 
13;7;4.60913e+09;unevenstring;6000 
13;8;4.59566e+09;unevenstring;6000 
13;9;4.53929e+09;unevenstring;6000 
13;10;4.52297e+09;unevenstring;6000 
14;1;4.69162e+09;unevenstring;6000 
14;2;4.63972e+09;unevenstring;6000 
14;3;4.67419e+09;unevenstring;6000 
14;4;4.74827e+09;unevenstring;6000 
14;5;4.67419e+09;unevenstring;6000 
14;6;4.76625e+09;unevenstring;6000 
14;7;4.76265e+09;unevenstring;6000 
14;8;4.75545e+09;unevenstring;6000 
14;9;4.74111e+09;unevenstring;6000 
14;10;4.73398e+09;unevenstring;6000 
15;1;4.71977e+09;unevenstring;6000 
15;2;4.84331e+09;unevenstring;6000 
15;3;4.78074e+09;unevenstring;6000 
15;4;4.70917e+09;unevenstring;6000 
15;5;4.98531e+09;unevenstring;6000 
15;6;4.67072e+09;unevenstring;6000 
15;7;4.65689e+09;unevenstring;6000 
15;8;4.90753e+09;unevenstring;6000 
15;9;4.85827e+09;unevenstring;6000 
15;10;4.96172e+09;unevenstring;6000 
16;1;4.58227e+09;unevenstring;6000 
16;2;4.70213e+09;unevenstring;6000 
16;3;4.69162e+09;unevenstring;6000 
16;4;4.80264e+09;unevenstring;6000 
16;5;4.80264e+09;unevenstring;6000 
16;6;4.56564e+09;unevenstring;6000 
16;7;5.10256e+09;unevenstring;6000 
16;8;4.80264e+09;unevenstring;6000 
16;9;4.82104e+09;unevenstring;6000 
16;10;5.12334e+09;unevenstring;6000 
1;1;7.27357e+08;unevenstring;8000 
1;2;7.29761e+08;unevenstring;8000 
1;3;7.2679e+08;unevenstring;8000 
1;4;7.26979e+08;unevenstring;8000 
1;5;7.29191e+08;unevenstring;8000 
1;6;7.28241e+08;unevenstring;8000 
1;7;7.17527e+08;unevenstring;8000 
1;8;7.24342e+08;unevenstring;8000 
1;9;7.28304e+08;unevenstring;8000 
1;10;7.13438e+08;unevenstring;8000 
2;1;1.44382e+09;unevenstring;8000 
2;2;1.42421e+09;unevenstring;8000 
2;3;1.43986e+09;unevenstring;8000 
2;4;1.4342e+09;unevenstring;8000 
2;5;1.43788e+09;unevenstring;8000 
2;6;1.42736e+09;unevenstring;8000 
2;7;1.41389e+09;unevenstring;8000 
2;8;1.43493e+09;unevenstring;8000 
2;9;1.46143e+09;unevenstring;8000 
2;10;1.4342e+09;unevenstring;8000 
3;1;2.10769e+09;unevenstring;8000 
3;2;2.11513e+09;unevenstring;8000 
3;3;2.10716e+09;unevenstring;8000 
3;4;2.11887e+09;unevenstring;8000 
3;5;2.12639e+09;unevenstring;8000 
3;6;2.11353e+09;unevenstring;8000 
3;7;2.12048e+09;unevenstring;8000 
3;8;2.14214e+09;unevenstring;8000 
3;9;2.1405e+09;unevenstring;8000 
3;10;2.13995e+09;unevenstring;8000 
4;1;2.64208e+09;unevenstring;8000 
4;2;2.64458e+09;unevenstring;8000 
4;3;2.63627e+09;unevenstring;8000 
4;4;2.6521e+09;unevenstring;8000 
4;5;2.65799e+09;unevenstring;8000 
4;6;2.62966e+09;unevenstring;8000 
4;7;2.64208e+09;unevenstring;8000 
4;8;2.58032e+09;unevenstring;8000 
4;9;2.64125e+09;unevenstring;8000 
4;10;2.3906e+09;unevenstring;8000 
5;1;3.06489e+09;unevenstring;8000 
5;2;3.06601e+09;unevenstring;8000 
5;3;3.06601e+09;unevenstring;8000 
5;4;3.03495e+09;unevenstring;8000 
5;5;3.05596e+09;unevenstring;8000 
5;6;2.90968e+09;unevenstring;8000 
5;7;3.08291e+09;unevenstring;8000 
5;8;3.08405e+09;unevenstring;8000 
5;9;3.06825e+09;unevenstring;8000 
5;10;3.03715e+09;unevenstring;8000 
6;1;3.4635e+09;unevenstring;8000 
6;2;3.3962e+09;unevenstring;8000 
6;3;3.41695e+09;unevenstring;8000 
6;4;3.4521e+09;unevenstring;8000 
6;5;3.41556e+09;unevenstring;8000 
6;6;3.33278e+09;unevenstring;8000 
6;7;3.41556e+09;unevenstring;8000 
6;8;3.4521e+09;unevenstring;8000 
6;9;3.42952e+09;unevenstring;8000 
6;10;3.38934e+09;unevenstring;8000 
7;1;3.49817e+09;unevenstring;8000 
7;2;3.64564e+09;unevenstring;8000 
7;3;3.66956e+09;unevenstring;8000 
7;4;3.65995e+09;unevenstring;8000 
7;5;3.65517e+09;unevenstring;8000 
7;6;3.51429e+09;unevenstring;8000 
7;7;3.59872e+09;unevenstring;8000 
7;8;3.61578e+09;unevenstring;8000 
7;9;3.64564e+09;unevenstring;8000 
7;10;3.69217e+09;unevenstring;8000 
8;1;3.77016e+09;unevenstring;8000 
8;2;3.91077e+09;unevenstring;8000 
8;3;3.91077e+09;unevenstring;8000 
8;4;3.90349e+09;unevenstring;8000 
8;5;3.88182e+09;unevenstring;8000 
8;6;3.80954e+09;unevenstring;8000 
8;7;3.50109e+09;unevenstring;8000 
8;8;3.81127e+09;unevenstring;8000 
8;9;3.75161e+09;unevenstring;8000 
8;10;3.93277e+09;unevenstring;8000 
9;1;4.08602e+09;unevenstring;8000 
9;2;4.00411e+09;unevenstring;8000 
9;3;3.75329e+09;unevenstring;8000 
9;4;3.87286e+09;unevenstring;8000 
9;5;4.00029e+09;unevenstring;8000 
9;6;3.87107e+09;unevenstring;8000 
9;7;4.04076e+09;unevenstring;8000 
9;8;3.99077e+09;unevenstring;8000 
9;9;3.97942e+09;unevenstring;8000 
9;10;4.03105e+09;unevenstring;8000 
10;1;4.21326e+09;unevenstring;8000 
10;2;4.22387e+09;unevenstring;8000 
10;3;4.26684e+09;unevenstring;8000 
10;4;3.81995e+09;unevenstring;8000 
10;5;4.22813e+09;unevenstring;8000 
10;6;4.23026e+09;unevenstring;8000 
10;7;4.14457e+09;unevenstring;8000 
10;8;4.21326e+09;unevenstring;8000 
10;9;4.13639e+09;unevenstring;8000 
10;10;4.23453e+09;unevenstring;8000 
11;1;4.28209e+09;unevenstring;8000 
11;2;4.44077e+09;unevenstring;8000 
11;3;4.27772e+09;unevenstring;8000 
11;4;4.30627e+09;unevenstring;8000 
11;5;4.32625e+09;unevenstring;8000 
11;6;4.39885e+09;unevenstring;8000 
11;7;4.29085e+09;unevenstring;8000 
11;8;4.27554e+09;unevenstring;8000 
11;9;4.36679e+09;unevenstring;8000 
11;10;4.34418e+09;unevenstring;8000 
12;1;4.45019e+09;unevenstring;8000 
12;2;4.46916e+09;unevenstring;8000 
12;3;4.39424e+09;unevenstring;8000 
12;4;4.51729e+09;unevenstring;8000 
12;5;4.45492e+09;unevenstring;8000 
12;6;4.06622e+09;unevenstring;8000 
12;7;4.32402e+09;unevenstring;8000 
12;8;4.41738e+09;unevenstring;8000 
12;9;4.47631e+09;unevenstring;8000 
12;10;4.33744e+09;unevenstring;8000 
13;1;4.57394e+09;unevenstring;8000 
13;2;4.60659e+09;unevenstring;8000 
13;3;4.57394e+09;unevenstring;8000 
13;4;4.51243e+09;unevenstring;8000 
13;5;4.45492e+09;unevenstring;8000 
13;6;4.57394e+09;unevenstring;8000 
13;7;4.4787e+09;unevenstring;8000 
13;8;4.63203e+09;unevenstring;8000 
13;9;4.64743e+09;unevenstring;8000 
13;10;4.57145e+09;unevenstring;8000 
14;1;4.52216e+09;unevenstring;8000 
14;2;4.72332e+09;unevenstring;8000 
14;3;4.57893e+09;unevenstring;8000 
14;4;4.62947e+09;unevenstring;8000 
14;5;4.64743e+09;unevenstring;8000 
14;6;4.73398e+09;unevenstring;8000 
14;7;4.73933e+09;unevenstring;8000 
14;8;4.77168e+09;unevenstring;8000 
14;9;4.51972e+09;unevenstring;8000 
14;10;4.6142e+09;unevenstring;8000 
15;1;4.87143e+09;unevenstring;8000 
15;2;4.76355e+09;unevenstring;8000 
15;3;4.70213e+09;unevenstring;8000 
15;4;4.77711e+09;unevenstring;8000 
15;5;4.78256e+09;unevenstring;8000 
15;6;4.21326e+09;unevenstring;8000 
15;7;4.75006e+09;unevenstring;8000 
15;8;4.81827e+09;unevenstring;8000 
15;9;4.82381e+09;unevenstring;8000 
15;10;4.68114e+09;unevenstring;8000 
16;1;4.91136e+09;unevenstring;8000 
16;2;4.84051e+09;unevenstring;8000 
16;3;4.77168e+09;unevenstring;8000 
16;4;4.91712e+09;unevenstring;8000 
16;5;4.75814e+09;unevenstring;8000 
16;6;4.76896e+09;unevenstring;8000 
16;7;4.89132e+09;unevenstring;8000 
16;8;4.77168e+09;unevenstring;8000 
16;9;4.76084e+09;unevenstring;8000 
16;10;4.8155e+09;unevenstring;8000 
1;1;4.72704e+08;abracadabra;4000 
1;2;4.83716e+08;abracadabra;4000 
1;3;4.68899e+08;abracadabra;4000 
1;4;4.74469e+08;abracadabra;4000 
1;5;4.74845e+08;abracadabra;4000 
1;6;4.7668e+08;abracadabra;4000 
1;7;4.74684e+08;abracadabra;4000 
1;8;4.78201e+08;abracadabra;4000 
1;9;4.77331e+08;abracadabra;4000 
1;10;4.75653e+08;abracadabra;4000 
2;1;9.45941e+08;abracadabra;4000 
2;2;9.54553e+08;abracadabra;4000 
2;3;9.63543e+08;abracadabra;4000 
2;4;9.51305e+08;abracadabra;4000 
2;5;9.51953e+08;abracadabra;4000 
2;6;9.50443e+08;abracadabra;4000 
2;7;9.51089e+08;abracadabra;4000 
2;8;9.38113e+08;abracadabra;4000 
2;9;9.43813e+08;abracadabra;4000 
2;10;9.45302e+08;abracadabra;4000 
3;1;1.41461e+09;abracadabra;4000 
3;2;1.4127e+09;abracadabra;4000 
3;3;1.40843e+09;abracadabra;4000 
3;4;1.39438e+09;abracadabra;4000 
3;5;1.38517e+09;abracadabra;4000 
3;6;1.39299e+09;abracadabra;4000 
3;7;1.42325e+09;abracadabra;4000 
3;8;1.42035e+09;abracadabra;4000 
3;9;1.4315e+09;abracadabra;4000 
3;10;1.4089e+09;abracadabra;4000 
4;1;1.74254e+09;abracadabra;4000 
4;2;1.778e+09;abracadabra;4000 
4;3;1.77649e+09;abracadabra;4000 
4;4;1.78329e+09;abracadabra;4000 
4;5;1.76751e+09;abracadabra;4000 
4;6;1.79397e+09;abracadabra;4000 
4;7;1.778e+09;abracadabra;4000 
4;8;1.76677e+09;abracadabra;4000 
4;9;1.75862e+09;abracadabra;4000 
4;10;1.78785e+09;abracadabra;4000 
5;1;2.05502e+09;abracadabra;4000 
5;2;2.02819e+09;abracadabra;4000 
5;3;2.03212e+09;abracadabra;4000 
5;4;2.0621e+09;abracadabra;4000 
5;5;2.01166e+09;abracadabra;4000 
5;6;2.03706e+09;abracadabra;4000 
5;7;2.05704e+09;abracadabra;4000 
5;8;2.06514e+09;abracadabra;4000 
5;9;2.02623e+09;abracadabra;4000 
5;10;2.05906e+09;abracadabra;4000 
6;1;2.30456e+09;abracadabra;4000 
6;2;2.27827e+09;abracadabra;4000 
6;3;2.13995e+09;abracadabra;4000 
6;4;2.26474e+09;abracadabra;4000 
6;5;2.29825e+09;abracadabra;4000 
6;6;2.28075e+09;abracadabra;4000 
6;7;2.24655e+09;abracadabra;4000 
6;8;2.28572e+09;abracadabra;4000 
6;9;2.26719e+09;abracadabra;4000 
6;10;2.20405e+09;abracadabra;4000 
7;1;2.542e+09;abracadabra;4000 
7;2;2.41607e+09;abracadabra;4000 
7;3;2.49959e+09;abracadabra;4000 
7;4;2.47306e+09;abracadabra;4000 
7;5;2.46869e+09;abracadabra;4000 
7;6;2.48625e+09;abracadabra;4000 
7;7;2.48625e+09;abracadabra;4000 
7;8;2.44139e+09;abracadabra;4000 
7;9;2.51759e+09;abracadabra;4000 
7;10;2.46145e+09;abracadabra;4000 
8;1;2.74496e+09;abracadabra;4000 
8;2;2.72534e+09;abracadabra;4000 
8;3;2.68178e+09;abracadabra;4000 
8;4;2.72534e+09;abracadabra;4000 
8;5;2.71125e+09;abracadabra;4000 
8;6;2.69557e+09;abracadabra;4000 
8;7;2.67665e+09;abracadabra;4000 
8;8;2.706e+09;abracadabra;4000 
8;9;2.6198e+09;abracadabra;4000 
8;10;2.64792e+09;abracadabra;4000 
9;1;2.67153e+09;abracadabra;4000 
9;2;2.79248e+09;abracadabra;4000 
9;3;2.82445e+09;abracadabra;4000 
9;4;2.88864e+09;abracadabra;4000 
9;5;2.86888e+09;abracadabra;4000 
9;6;2.80931e+09;abracadabra;4000 
9;7;2.87478e+09;abracadabra;4000 
9;8;2.78691e+09;abracadabra;4000 
9;9;2.80368e+09;abracadabra;4000 
9;10;2.90464e+09;abracadabra;4000 
10;1;2.98527e+09;abracadabra;4000 
10;2;2.96837e+09;abracadabra;4000 
10;3;3.00452e+09;abracadabra;4000 
10;4;3.01966e+09;abracadabra;4000 
10;5;2.95374e+09;abracadabra;4000 
10;6;2.97679e+09;abracadabra;4000 
10;7;3.01966e+09;abracadabra;4000 
10;8;2.93719e+09;abracadabra;4000 
10;9;2.93719e+09;abracadabra;4000 
10;10;3.02619e+09;abracadabra;4000 
11;1;3.1371e+09;abracadabra;4000 
11;2;3.14651e+09;abracadabra;4000 
11;3;3.0593e+09;abracadabra;4000 
11;4;3.11612e+09;abracadabra;4000 
11;5;3.20176e+09;abracadabra;4000 
11;6;3.03715e+09;abracadabra;4000 
11;7;2.96627e+09;abracadabra;4000 
11;8;3.15836e+09;abracadabra;4000 
11;9;3.23136e+09;abracadabra;4000 
11;10;3.15361e+09;abracadabra;4000 
12;1;3.27936e+09;abracadabra;4000 
12;2;3.31566e+09;abracadabra;4000 
12;3;3.22887e+09;abracadabra;4000 
12;4;3.3825e+09;abracadabra;4000 
12;5;3.1751e+09;abracadabra;4000 
12;6;3.26405e+09;abracadabra;4000 
12;7;3.24385e+09;abracadabra;4000 
12;8;3.08405e+09;abracadabra;4000 
12;9;3.2514e+09;abracadabra;4000 
12;10;3.18958e+09;abracadabra;4000 
13;1;3.34207e+09;abracadabra;4000 
13;2;3.36082e+09;abracadabra;4000 
13;3;3.28193e+09;abracadabra;4000 
13;4;3.40171e+09;abracadabra;4000 
13;5;3.32881e+09;abracadabra;4000 
13;6;3.35813e+09;abracadabra;4000 
13;7;3.3825e+09;abracadabra;4000 
13;8;3.15836e+09;abracadabra;4000 
13;9;3.35276e+09;abracadabra;4000 
13;10;3.35008e+09;abracadabra;4000 
14;1;3.36352e+09;abracadabra;4000 
14;2;3.37706e+09;abracadabra;4000 
14;3;3.51871e+09;abracadabra;4000 
14;4;3.49817e+09;abracadabra;4000 
14;5;3.35008e+09;abracadabra;4000 
14;6;3.33676e+09;abracadabra;4000 
14;7;3.33941e+09;abracadabra;4000 
14;8;3.58488e+09;abracadabra;4000 
14;9;3.40171e+09;abracadabra;4000 
14;10;3.5395e+09;abracadabra;4000 
15;1;3.70849e+09;abracadabra;4000 
15;2;3.50109e+09;abracadabra;4000 
15;3;3.72496e+09;abracadabra;4000 
15;4;3.60645e+09;abracadabra;4000 
15;5;3.81647e+09;abracadabra;4000 
15;6;3.49525e+09;abracadabra;4000 
15;7;3.41278e+09;abracadabra;4000 
15;8;3.55149e+09;abracadabra;4000 
15;9;3.45495e+09;abracadabra;4000 
15;10;3.58181e+09;abracadabra;4000 
16;1;3.72827e+09;abracadabra;4000 
16;2;3.81995e+09;abracadabra;4000 
16;3;3.74157e+09;abracadabra;4000 
16;4;3.77525e+09;abracadabra;4000 
16;5;3.51871e+09;abracadabra;4000 
16;6;3.54249e+09;abracadabra;4000 
16;7;3.73491e+09;abracadabra;4000 
16;8;3.80608e+09;abracadabra;4000 
16;9;3.61578e+09;abracadabra;4000 
16;10;3.61266e+09;abracadabra;4000 
1;1;4.75653e+08;abracadabra;6000 
1;2;4.76914e+08;abracadabra;6000 
1;3;4.72225e+08;abracadabra;6000 
1;4;4.75329e+08;abracadabra;6000 
1;5;4.76373e+08;abracadabra;6000 
1;6;4.7811e+08;abracadabra;6000 
1;7;4.76265e+08;abracadabra;6000 
1;8;4.77747e+08;abracadabra;6000 
1;9;4.76337e+08;abracadabra;6000 
1;10;4.76662e+08;abracadabra;6000 
2;1;9.48508e+08;abracadabra;6000 
2;2;9.39163e+08;abracadabra;6000 
2;3;9.47794e+08;abracadabra;6000 
2;4;9.48651e+08;abracadabra;6000 
2;5;9.54118e+08;abracadabra;6000 
2;6;9.43105e+08;abracadabra;6000 
2;7;9.43671e+08;abracadabra;6000 
2;8;9.43813e+08;abracadabra;6000 
2;9;9.45657e+08;abracadabra;6000 
2;10;9.49654e+08;abracadabra;6000 
3;1;1.40372e+09;abracadabra;6000 
3;2;1.41191e+09;abracadabra;6000 
3;3;1.40811e+09;abracadabra;6000 
3;4;1.35592e+09;abracadabra;6000 
3;5;1.39284e+09;abracadabra;6000 
3;6;1.41445e+09;abracadabra;6000 
3;7;1.41222e+09;abracadabra;6000 
3;8;1.37548e+09;abracadabra;6000 
3;9;1.40748e+09;abracadabra;6000 
3;10;1.4009e+09;abracadabra;6000 
4;1;1.77424e+09;abracadabra;6000 
4;2;1.76726e+09;abracadabra;6000 
4;3;1.74424e+09;abracadabra;6000 
4;4;1.73557e+09;abracadabra;6000 
4;5;1.75886e+09;abracadabra;6000 
4;6;1.76429e+09;abracadabra;6000 
4;7;1.77124e+09;abracadabra;6000 
4;8;1.74957e+09;abracadabra;6000 
4;9;1.69125e+09;abracadabra;6000 
4;10;1.77574e+09;abracadabra;6000 
5;1;2.04003e+09;abracadabra;6000 
5;2;2.03607e+09;abracadabra;6000 
5;3;2.02298e+09;abracadabra;6000 
5;4;2.04268e+09;abracadabra;6000 
5;5;2.04334e+09;abracadabra;6000 
5;6;2.04867e+09;abracadabra;6000 
5;7;2.05335e+09;abracadabra;6000 
5;8;2.02754e+09;abracadabra;6000 
5;9;2.04069e+09;abracadabra;6000 
5;10;2.00941e+09;abracadabra;6000 
6;1;2.21608e+09;abracadabra;6000 
6;2;2.27786e+09;abracadabra;6000 
6;3;2.27292e+09;abracadabra;6000 
6;4;2.28863e+09;abracadabra;6000 
6;5;2.26719e+09;abracadabra;6000 
6;6;2.27539e+09;abracadabra;6000 
6;7;2.2903e+09;abracadabra;6000 
6;8;2.27539e+09;abracadabra;6000 
6;9;2.28117e+09;abracadabra;6000 
6;10;2.21999e+09;abracadabra;6000 
7;1;2.36966e+09;abracadabra;6000 
7;2;2.37593e+09;abracadabra;6000 
7;3;2.43477e+09;abracadabra;6000 
7;4;2.48576e+09;abracadabra;6000 
7;5;2.45472e+09;abracadabra;6000 
7;6;2.46337e+09;abracadabra;6000 
7;7;2.48576e+09;abracadabra;6000 
7;8;2.37683e+09;abracadabra;6000 
7;9;2.50356e+09;abracadabra;6000 
7;10;2.47208e+09;abracadabra;6000 
8;1;2.67267e+09;abracadabra;6000 
8;2;2.65574e+09;abracadabra;6000 
8;3;2.70484e+09;abracadabra;6000 
8;4;2.69557e+09;abracadabra;6000 
8;5;2.69096e+09;abracadabra;6000 
8;6;2.62691e+09;abracadabra;6000 
8;7;2.62801e+09;abracadabra;6000 
8;8;2.66926e+09;abracadabra;6000 
8;9;2.55646e+09;abracadabra;6000 
8;10;2.68178e+09;abracadabra;6000 
9;1;2.8391e+09;abracadabra;6000 
9;2;2.86105e+09;abracadabra;6000 
9;3;2.86235e+09;abracadabra;6000 
9;4;2.80243e+09;abracadabra;6000 
9;5;2.88997e+09;abracadabra;6000 
9;6;2.84681e+09;abracadabra;6000 
9;7;2.87412e+09;abracadabra;6000 
9;8;2.85197e+09;abracadabra;6000 
9;9;2.84424e+09;abracadabra;6000 
9;10;2.84039e+09;abracadabra;6000 
10;1;3.02474e+09;abracadabra;6000 
10;2;3.00022e+09;abracadabra;6000 
10;3;2.99308e+09;abracadabra;6000 
10;4;2.95235e+09;abracadabra;6000 
10;5;2.95929e+09;abracadabra;6000 
10;6;3.01893e+09;abracadabra;6000 
10;7;3.01459e+09;abracadabra;6000 
10;8;2.96627e+09;abracadabra;6000 
10;9;3.04671e+09;abracadabra;6000 
10;10;3.04376e+09;abracadabra;6000 
11;1;3.16472e+09;abracadabra;6000 
11;2;3.22639e+09;abracadabra;6000 
11;3;3.16472e+09;abracadabra;6000 
11;4;3.14259e+09;abracadabra;6000 
11;5;3.22473e+09;abracadabra;6000 
11;6;3.22473e+09;abracadabra;6000 
11;7;3.15203e+09;abracadabra;6000 
11;8;3.16472e+09;abracadabra;6000 
11;9;3.22804e+09;abracadabra;6000 
11;10;3.02619e+09;abracadabra;6000 
12;1;3.27339e+09;abracadabra;6000 
12;2;3.27851e+09;abracadabra;6000 
12;3;3.29396e+09;abracadabra;6000 
12;4;3.21649e+09;abracadabra;6000 
12;5;3.30781e+09;abracadabra;6000 
12;6;3.36441e+09;abracadabra;6000 
12;7;3.30434e+09;abracadabra;6000 
12;8;3.34652e+09;abracadabra;6000 
12;9;3.29568e+09;abracadabra;6000 
12;10;3.20013e+09;abracadabra;6000 
13;1;3.47402e+09;abracadabra;6000 
13;2;3.37343e+09;abracadabra;6000 
13;3;3.37887e+09;abracadabra;6000 
13;4;3.40631e+09;abracadabra;6000 
13;5;3.48944e+09;abracadabra;6000 
13;6;3.38797e+09;abracadabra;6000 
13;7;3.31828e+09;abracadabra;6000 
13;8;3.3825e+09;abracadabra;6000 
13;9;3.39895e+09;abracadabra;6000 
13;10;3.39345e+09;abracadabra;6000 
14;1;3.55852e+09;abracadabra;6000 
14;2;3.61163e+09;abracadabra;6000 
14;3;3.51674e+09;abracadabra;6000 
14;4;3.4972e+09;abracadabra;6000 
14;5;3.42485e+09;abracadabra;6000 
14;6;3.58079e+09;abracadabra;6000 
14;7;3.56255e+09;abracadabra;6000 
14;8;3.64934e+09;abracadabra;6000 
14;9;3.65145e+09;abracadabra;6000 
14;10;3.66208e+09;abracadabra;6000 
15;1;3.78775e+09;abracadabra;6000 
15;2;3.74938e+09;abracadabra;6000 
15;3;3.77865e+09;abracadabra;6000 
15;4;3.6262e+09;abracadabra;6000 
15;5;3.73824e+09;abracadabra;6000 
15;6;3.67277e+09;abracadabra;6000 
15;7;3.813e+09;abracadabra;6000 
15;8;3.66849e+09;abracadabra;6000 
15;9;3.69e+09;abracadabra;6000 
15;10;3.8527e+09;abracadabra;6000 
16;1;3.82227e+09;abracadabra;6000 
16;2;3.90289e+09;abracadabra;6000 
16;3;3.71835e+09;abracadabra;6000 
16;4;3.93216e+09;abracadabra;6000 
16;5;3.80839e+09;abracadabra;6000 
16;6;3.81069e+09;abracadabra;6000 
16;7;3.81532e+09;abracadabra;6000 
16;8;3.813e+09;abracadabra;6000 
16;9;3.86691e+09;abracadabra;6000 
16;10;3.88122e+09;abracadabra;6000 
1;1;4.79376e+08;abracadabra;8000 
1;2;4.80117e+08;abracadabra;8000 
1;3;4.77575e+08;abracadabra;8000 
1;4;4.7812e+08;abracadabra;8000 
1;5;4.75248e+08;abracadabra;8000 
1;6;4.6715e+08;abracadabra;8000 
1;7;4.68768e+08;abracadabra;8000 
1;8;4.76653e+08;abracadabra;8000 
1;9;4.72811e+08;abracadabra;8000 
1;10;4.75949e+08;abracadabra;8000 
2;1;9.45408e+08;abracadabra;8000 
2;2;9.47009e+08;abracadabra;8000 
2;3;9.48294e+08;abracadabra;8000 
2;4;9.44131e+08;abracadabra;8000 
2;5;9.44982e+08;abracadabra;8000 
2;6;9.52277e+08;abracadabra;8000 
2;7;9.53143e+08;abracadabra;8000 
2;8;9.49797e+08;abracadabra;8000 
2;9;9.53901e+08;abracadabra;8000 
2;10;9.52601e+08;abracadabra;8000 
3;1;1.4089e+09;abracadabra;8000 
3;2;1.41723e+09;abracadabra;8000 
3;3;1.37451e+09;abracadabra;8000 
3;4;1.42494e+09;abracadabra;8000 
3;5;1.41771e+09;abracadabra;8000 
3;6;1.36756e+09;abracadabra;8000 
3;7;1.4127e+09;abracadabra;8000 
3;8;1.36002e+09;abracadabra;8000 
3;9;1.41246e+09;abracadabra;8000 
3;10;1.40044e+09;abracadabra;8000 
4;1;1.77087e+09;abracadabra;8000 
4;2;1.77237e+09;abracadabra;8000 
4;3;1.76268e+09;abracadabra;8000 
4;4;1.73821e+09;abracadabra;8000 
4;5;1.75128e+09;abracadabra;8000 
4;6;1.73462e+09;abracadabra;8000 
4;7;1.73533e+09;abracadabra;8000 
4;8;1.76342e+09;abracadabra;8000 
4;9;1.70396e+09;abracadabra;8000 
4;10;1.68921e+09;abracadabra;8000 
5;1;2.04401e+09;abracadabra;8000 
5;2;2.00445e+09;abracadabra;8000 
5;3;2.04053e+09;abracadabra;8000 
5;4;2.0336e+09;abracadabra;8000 
5;5;2.02868e+09;abracadabra;8000 
5;6;2.04351e+09;abracadabra;8000 
5;7;2.04202e+09;abracadabra;8000 
5;8;1.97845e+09;abracadabra;8000 
5;9;2.0475e+09;abracadabra;8000 
5;10;2.0455e+09;abracadabra;8000 
