thread;rep;throughput;target_string;file_size 
1;1;5.26394e+08;------------;500 
1;2;5.26394e+08;------------;500 
1;3;5.23764e+08;------------;500 
1;4;5.20127e+08;------------;500 
1;5;5.28516e+08;------------;500 
1;6;5.22199e+08;------------;500 
1;7;5.31194e+08;------------;500 
1;8;5.1654e+08;------------;500 
1;9;5.03155e+08;------------;500 
