thread;rep;throughput;target_string;file_size 
9;1;1.88933e+10;------------;8000 
9;2;1.96916e+10;------------;8000 
9;3;1.98312e+10;------------;8000 
9;4;1.88085e+10;------------;8000 
9;5;1.86e+10;------------;8000 
9;6;1.88085e+10;------------;8000 
9;7;1.96916e+10;------------;8000 
9;8;1.9065e+10;------------;8000 
9;9;1.94181e+10;------------;8000 
9;10;1.95539e+10;------------;8000 
10;1;1.92399e+10;------------;8000 
10;2;1.93732e+10;------------;8000 
10;3;1.98782e+10;------------;8000 
10;4;2.00205e+10;------------;8000 
10;5;1.98312e+10;------------;8000 
10;6;1.81179e+10;------------;8000 
10;7;2.00205e+10;------------;8000 
10;8;1.82758e+10;------------;8000 
10;9;1.99729e+10;------------;8000 
10;10;2.07126e+10;------------;8000 
11;1;1.94631e+10;------------;8000 
11;2;2.08154e+10;------------;8000 
11;3;2.02135e+10;------------;8000 
11;4;1.99254e+10;------------;8000 
11;5;2.07639e+10;------------;8000 
11;6;2.03607e+10;------------;8000 
11;7;1.91959e+10;------------;8000 
11;8;2.046e+10;------------;8000 
11;9;1.94181e+10;------------;8000 
11;10;1.96916e+10;------------;8000 
12;1;1.87246e+10;------------;8000 
12;2;1.82361e+10;------------;8000 
12;3;2.046e+10;------------;8000 
12;4;2.03114e+10;------------;8000 
12;5;1.98312e+10;------------;8000 
12;6;2.07126e+10;------------;8000 
12;7;1.9065e+10;------------;8000 
12;8;1.87665e+10;------------;8000 
12;9;1.93732e+10;------------;8000 
12;10;2.05603e+10;------------;8000 
13;1;2.07126e+10;------------;8000 
13;2;2.03607e+10;------------;8000 
13;3;2.08154e+10;------------;8000 
13;4;2.051e+10;------------;8000 
13;5;2.08672e+10;------------;8000 
13;6;2.03607e+10;------------;8000 
13;7;1.84771e+10;------------;8000 
13;8;1.97845e+10;------------;8000 
13;9;2.11834e+10;------------;8000 
13;10;1.93732e+10;------------;8000 
14;1;2.08154e+10;------------;8000 
14;2;1.94631e+10;------------;8000 
14;3;2.06616e+10;------------;8000 
14;4;2.18453e+10;------------;8000 
14;5;1.83961e+10;------------;8000 
14;6;1.98782e+10;------------;8000 
14;7;1.96916e+10;------------;8000 
14;8;2.00684e+10;------------;8000 
14;9;1.79628e+10;------------;8000 
14;10;1.96455e+10;------------;8000 
15;1;1.76602e+10;------------;8000 
15;2;2.04102e+10;------------;8000 
15;3;2.00684e+10;------------;8000 
15;4;2.08672e+10;------------;8000 
15;5;2.051e+10;------------;8000 
15;6;1.97379e+10;------------;8000 
15;7;1.86414e+10;------------;8000 
15;8;2.03607e+10;------------;8000 
15;9;2.01166e+10;------------;8000 
15;10;2.00205e+10;------------;8000 
16;1;2.04102e+10;------------;8000 
16;2;1.98782e+10;------------;8000 
16;3;1.92842e+10;------------;8000 
16;4;2.12909e+10;------------;8000 
16;5;1.95996e+10;------------;8000 
16;6;2.06108e+10;------------;8000 
16;7;1.92842e+10;------------;8000 
16;8;2.15093e+10;------------;8000 
16;9;2.00205e+10;------------;8000 
16;10;2.09192e+10;------------;8000 
1;1;1.3565e+09;unevenstring;4000 
1;2;1.42663e+09;unevenstring;4000 
1;3;1.47479e+09;unevenstring;4000 
1;4;1.48052e+09;unevenstring;4000 
1;5;1.35782e+09;unevenstring;4000 
1;6;1.46757e+09;unevenstring;4000 
1;7;1.39253e+09;unevenstring;4000 
1;8;1.50011e+09;unevenstring;4000 
1;9;1.4953e+09;unevenstring;4000 
1;10;1.37789e+09;unevenstring;4000 
2;1;2.94958e+09;unevenstring;4000 
2;2;2.96208e+09;unevenstring;4000 
2;3;2.9874e+09;unevenstring;4000 
2;4;2.96208e+09;unevenstring;4000 
2;5;2.95166e+09;unevenstring;4000 
2;6;2.84746e+09;unevenstring;4000 
2;7;2.79248e+09;unevenstring;4000 
2;8;2.82635e+09;unevenstring;4000 
2;9;2.83782e+09;unevenstring;4000 
2;10;2.93513e+09;unevenstring;4000 
3;1;4.33744e+09;unevenstring;4000 
3;2;4.41041e+09;unevenstring;4000 
3;3;4.51972e+09;unevenstring;4000 
3;4;4.33744e+09;unevenstring;4000 
3;5;4.38735e+09;unevenstring;4000 
3;6;4.32402e+09;unevenstring;4000 
3;7;4.44312e+09;unevenstring;4000 
3;8;4.43842e+09;unevenstring;4000 
3;9;4.49069e+09;unevenstring;4000 
3;10;4.48589e+09;unevenstring;4000 
4;1;5.77728e+09;unevenstring;4000 
4;2;5.86616e+09;unevenstring;4000 
4;3;6.0263e+09;unevenstring;4000 
4;4;5.98332e+09;unevenstring;4000 
4;5;5.71431e+09;unevenstring;4000 
4;6;5.77728e+09;unevenstring;4000 
4;7;5.63751e+09;unevenstring;4000 
4;8;5.81734e+09;unevenstring;4000 
4;9;6.00043e+09;unevenstring;4000 
4;10;5.90747e+09;unevenstring;4000 
5;1;6.86465e+09;unevenstring;4000 
5;2;6.7979e+09;unevenstring;4000 
5;3;6.77594e+09;unevenstring;4000 
5;4;6.86465e+09;unevenstring;4000 
5;5;6.64707e+09;unevenstring;4000 
5;6;6.99051e+09;unevenstring;4000 
5;7;7.02563e+09;unevenstring;4000 
5;8;7.12106e+09;unevenstring;4000 
5;9;6.82001e+09;unevenstring;4000 
5;10;7.01389e+09;unevenstring;4000 
6;1;7.65384e+09;unevenstring;4000 
6;2;7.66783e+09;unevenstring;4000 
6;3;7.81062e+09;unevenstring;4000 
6;4;7.46317e+09;unevenstring;4000 
6;5;7.8545e+09;unevenstring;4000 
6;6;7.78164e+09;unevenstring;4000 
6;7;7.37136e+09;unevenstring;4000 
6;8;7.83982e+09;unevenstring;4000 
6;9;7.89888e+09;unevenstring;4000 
6;10;7.6399e+09;unevenstring;4000 
7;1;8.1285e+09;unevenstring;4000 
7;2;8.1285e+09;unevenstring;4000 
7;3;8.47334e+09;unevenstring;4000 
7;4;8.45626e+09;unevenstring;4000 
7;5;7.94376e+09;unevenstring;4000 
7;6;8.17603e+09;unevenstring;4000 
7;7;8.08151e+09;unevenstring;4000 
7;8;8.20803e+09;unevenstring;4000 
7;9;8.30555e+09;unevenstring;4000 
7;10;8.20803e+09;unevenstring;4000 
8;1;9.11805e+09;unevenstring;4000 
8;2;8.81156e+09;unevenstring;4000 
8;3;9.11805e+09;unevenstring;4000 
8;4;9.19804e+09;unevenstring;4000 
8;5;8.64805e+09;unevenstring;4000 
8;6;8.75638e+09;unevenstring;4000 
8;7;8.9051e+09;unevenstring;4000 
8;8;8.20803e+09;unevenstring;4000 
8;9;9.15787e+09;unevenstring;4000 
8;10;8.71997e+09;unevenstring;4000 
9;1;9.44663e+09;unevenstring;4000 
9;2;9.4254e+09;unevenstring;4000 
9;3;9.17791e+09;unevenstring;4000 
9;4;8.96219e+09;unevenstring;4000 
9;5;9.13792e+09;unevenstring;4000 
9;6;9.32068e+09;unevenstring;4000 
9;7;9.36229e+09;unevenstring;4000 
9;8;9.40427e+09;unevenstring;4000 
9;9;9.30001e+09;unevenstring;4000 
9;10;9.32068e+09;unevenstring;4000 
10;1;9.19804e+09;unevenstring;4000 
10;2;9.40427e+09;unevenstring;4000 
10;3;9.77693e+09;unevenstring;4000 
10;4;1.00825e+10;unevenstring;4000 
10;5;9.68661e+09;unevenstring;4000 
10;6;1.01312e+10;unevenstring;4000 
10;7;9.03945e+09;unevenstring;4000 
10;8;9.07858e+09;unevenstring;4000 
10;9;9.59795e+09;unevenstring;4000 
10;10;9.70904e+09;unevenstring;4000 
11;1;1.0255e+10;unevenstring;4000 
11;2;1.03563e+10;unevenstring;4000 
11;3;1.05917e+10;unevenstring;4000 
11;4;1.023e+10;unevenstring;4000 
11;5;1.06454e+10;unevenstring;4000 
11;6;1.04858e+10;unevenstring;4000 
11;7;9.68661e+09;unevenstring;4000 
11;8;1.023e+10;unevenstring;4000 
11;9;1.02802e+10;unevenstring;4000 
11;10;1.05917e+10;unevenstring;4000 
12;1;9.7542e+09;unevenstring;4000 
12;2;1.10087e+10;unevenstring;4000 
12;3;9.55422e+09;unevenstring;4000 
12;4;1.09227e+10;unevenstring;4000 
12;5;1.04336e+10;unevenstring;4000 
12;6;1.03819e+10;unevenstring;4000 
12;7;1.08101e+10;unevenstring;4000 
12;8;1.03054e+10;unevenstring;4000 
12;9;1.05917e+10;unevenstring;4000 
12;10;1.0565e+10;unevenstring;4000 
13;1;1.01557e+10;unevenstring;4000 
13;2;1.08101e+10;unevenstring;4000 
13;3;1.11255e+10;unevenstring;4000 
13;4;1.13976e+10;unevenstring;4000 
13;5;1.1096e+10;unevenstring;4000 
13;6;1.06185e+10;unevenstring;4000 
13;7;1.0838e+10;unevenstring;4000 
13;8;1.03563e+10;unevenstring;4000 
13;9;1.10668e+10;unevenstring;4000 
